GLOBAL QUATERNION
x	 y	 z	 w	
0.0361 	 0.2093 	 0.1093 	 0.9711 	 
0.0353 	 0.2098 	 0.1090 	 0.9710 	 
0.0346 	 0.2103 	 0.1089 	 0.9709 	 
0.0342 	 0.2117 	 0.1086 	 0.9707 	 
0.0340 	 0.2121 	 0.1087 	 0.9706 	 
0.0338 	 0.2115 	 0.1085 	 0.9708 	 
0.0341 	 0.2118 	 0.1087 	 0.9706 	 
0.0343 	 0.2114 	 0.1089 	 0.9707 	 
0.0347 	 0.2102 	 0.1091 	 0.9709 	 
0.0356 	 0.2090 	 0.1093 	 0.9711 	 
0.0358 	 0.2093 	 0.1094 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0360 	 0.2098 	 0.1093 	 0.9709 	 
0.0351 	 0.2100 	 0.1093 	 0.9709 	 
0.0351 	 0.2097 	 0.1091 	 0.9710 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0356 	 0.2094 	 0.1094 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0353 	 0.2097 	 0.1092 	 0.9710 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0356 	 0.2094 	 0.1094 	 0.9710 	 
0.0356 	 0.2090 	 0.1092 	 0.9711 	 
0.0354 	 0.2092 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0352 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2092 	 0.1092 	 0.9711 	 
0.0353 	 0.2094 	 0.1092 	 0.9711 	 
0.0353 	 0.2096 	 0.1093 	 0.9710 	 
0.0356 	 0.2094 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0352 	 0.2087 	 0.1091 	 0.9712 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2091 	 0.1092 	 0.9711 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2095 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0352 	 0.2099 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2091 	 0.1090 	 0.9712 	 
0.0354 	 0.2097 	 0.1092 	 0.9710 	 
0.0354 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2093 	 0.1091 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0353 	 0.2097 	 0.1093 	 0.9710 	 
0.0356 	 0.2096 	 0.1093 	 0.9710 	 
0.0357 	 0.2100 	 0.1093 	 0.9709 	 
0.0355 	 0.2100 	 0.1093 	 0.9709 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0352 	 0.2095 	 0.1092 	 0.9710 	 
0.0353 	 0.2095 	 0.1092 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1094 	 0.9710 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1091 	 0.9710 	 
0.0356 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1092 	 0.9711 	 
0.0356 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0361 	 0.2092 	 0.1094 	 0.9711 	 
0.0353 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2090 	 0.1092 	 0.9712 	 
0.0356 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0356 	 0.2096 	 0.1094 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0363 	 0.2091 	 0.1093 	 0.9711 	 
0.0355 	 0.2093 	 0.1093 	 0.9711 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2090 	 0.1092 	 0.9712 	 
0.0355 	 0.2094 	 0.1093 	 0.9711 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0361 	 0.2097 	 0.1095 	 0.9709 	 
0.0354 	 0.2088 	 0.1092 	 0.9712 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0353 	 0.2097 	 0.1092 	 0.9710 	 
0.0353 	 0.2088 	 0.1091 	 0.9712 	 
0.0362 	 0.2092 	 0.1092 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2090 	 0.1091 	 0.9712 	 
0.0355 	 0.2096 	 0.1094 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1094 	 0.9710 	 
0.0355 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1091 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2091 	 0.1091 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1092 	 0.9712 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2098 	 0.1094 	 0.9709 	 
0.0355 	 0.2094 	 0.1093 	 0.9711 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2097 	 0.1092 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2090 	 0.1092 	 0.9712 	 
0.0353 	 0.2089 	 0.1093 	 0.9712 	 
0.0356 	 0.2099 	 0.1093 	 0.9710 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2093 	 0.1092 	 0.9711 	 
0.0353 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2092 	 0.1092 	 0.9711 	 
0.0354 	 0.2093 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2094 	 0.1093 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0353 	 0.2090 	 0.1092 	 0.9712 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0356 	 0.2096 	 0.1094 	 0.9710 	 
0.0356 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2094 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0356 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1092 	 0.9712 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0363 	 0.2096 	 0.1095 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1091 	 0.9711 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0352 	 0.2092 	 0.1091 	 0.9711 	 
0.0356 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2091 	 0.1091 	 0.9711 	 
0.0355 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2093 	 0.1094 	 0.9711 	 
0.0354 	 0.2091 	 0.1093 	 0.9711 	 
0.0355 	 0.2098 	 0.1094 	 0.9709 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0356 	 0.2094 	 0.1093 	 0.9710 	 
0.0354 	 0.2090 	 0.1092 	 0.9712 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2094 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0356 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0356 	 0.2094 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0356 	 0.2094 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0357 	 0.2100 	 0.1092 	 0.9709 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2090 	 0.1092 	 0.9711 	 
0.0353 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2094 	 0.1093 	 0.9710 	 
0.0353 	 0.2088 	 0.1092 	 0.9712 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0362 	 0.2092 	 0.1093 	 0.9711 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2087 	 0.1091 	 0.9712 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1091 	 0.9712 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0353 	 0.2090 	 0.1092 	 0.9712 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1093 	 0.9712 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0352 	 0.2091 	 0.1091 	 0.9712 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0353 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2090 	 0.1091 	 0.9712 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0353 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0354 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1091 	 0.9711 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0356 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2098 	 0.1092 	 0.9710 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0354 	 0.2087 	 0.1091 	 0.9712 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0363 	 0.2093 	 0.1094 	 0.9710 	 
0.0355 	 0.2095 	 0.1094 	 0.9710 	 
0.0354 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2093 	 0.1091 	 0.9711 	 
0.0356 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2098 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0356 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2092 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0354 	 0.2090 	 0.1092 	 0.9711 	 
0.0355 	 0.2093 	 0.1092 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2091 	 0.1093 	 0.9711 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0363 	 0.2091 	 0.1094 	 0.9711 	 
0.0354 	 0.2090 	 0.1092 	 0.9712 	 
0.0356 	 0.2097 	 0.1094 	 0.9710 	 
0.0361 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2090 	 0.1092 	 0.9711 	 
0.0361 	 0.2097 	 0.1095 	 0.9709 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0356 	 0.2094 	 0.1093 	 0.9710 	 
0.0355 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0356 	 0.2096 	 0.1093 	 0.9710 	 
0.0353 	 0.2095 	 0.1092 	 0.9711 	 
0.0356 	 0.2097 	 0.1094 	 0.9710 	 
0.0353 	 0.2088 	 0.1092 	 0.9712 	 
0.0353 	 0.2098 	 0.1092 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9711 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1092 	 0.9710 	 
0.0355 	 0.2099 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1091 	 0.9710 	 
0.0356 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2098 	 0.1094 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0354 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2090 	 0.1091 	 0.9712 	 
0.0362 	 0.2097 	 0.1095 	 0.9710 	 
0.0353 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2091 	 0.1091 	 0.9712 	 
0.0356 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0353 	 0.2097 	 0.1092 	 0.9710 	 
0.0363 	 0.2095 	 0.1095 	 0.9710 	 
0.0355 	 0.2098 	 0.1094 	 0.9710 	 
0.0361 	 0.2092 	 0.1094 	 0.9711 	 
0.0361 	 0.2098 	 0.1095 	 0.9709 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2098 	 0.1094 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0362 	 0.2098 	 0.1096 	 0.9709 	 
0.0353 	 0.2097 	 0.1091 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0356 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2098 	 0.1092 	 0.9710 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0362 	 0.2097 	 0.1095 	 0.9709 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2092 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0352 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0353 	 0.2095 	 0.1092 	 0.9710 	 
0.0362 	 0.2094 	 0.1095 	 0.9710 	 
0.0353 	 0.2097 	 0.1092 	 0.9710 	 
0.0362 	 0.2091 	 0.1093 	 0.9711 	 
0.0362 	 0.2099 	 0.1095 	 0.9709 	 
0.0353 	 0.2091 	 0.1091 	 0.9712 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0356 	 0.2096 	 0.1094 	 0.9710 	 
0.0356 	 0.2098 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1094 	 0.9710 	 
0.0356 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0356 	 0.2098 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0356 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2092 	 0.1092 	 0.9711 	 
0.0361 	 0.2097 	 0.1095 	 0.9709 	 
0.0361 	 0.2096 	 0.1095 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2093 	 0.1091 	 0.9711 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0362 	 0.2097 	 0.1096 	 0.9709 	 
0.0355 	 0.2095 	 0.1093 	 0.9710 	 
0.0356 	 0.2099 	 0.1094 	 0.9709 	 
0.0361 	 0.2096 	 0.1096 	 0.9710 	 
0.0354 	 0.2086 	 0.1091 	 0.9712 	 
0.0354 	 0.2093 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0355 	 0.2086 	 0.1091 	 0.9712 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0362 	 0.2092 	 0.1093 	 0.9711 	 
0.0355 	 0.2098 	 0.1094 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2098 	 0.1092 	 0.9710 	 
0.0354 	 0.2092 	 0.1090 	 0.9711 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0353 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2092 	 0.1091 	 0.9711 	 
0.0362 	 0.2097 	 0.1095 	 0.9709 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2093 	 0.1091 	 0.9711 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2098 	 0.1093 	 0.9710 	 
0.0352 	 0.2089 	 0.1092 	 0.9712 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0355 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0362 	 0.2098 	 0.1095 	 0.9709 	 
0.0361 	 0.2091 	 0.1093 	 0.9711 	 
0.0363 	 0.2092 	 0.1093 	 0.9711 	 
0.0355 	 0.2090 	 0.1093 	 0.9711 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0353 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2097 	 0.1092 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0353 	 0.2093 	 0.1092 	 0.9711 	 
0.0353 	 0.2095 	 0.1093 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1094 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0354 	 0.2099 	 0.1094 	 0.9709 	 
0.0361 	 0.2092 	 0.1093 	 0.9711 	 
0.0355 	 0.2104 	 0.1092 	 0.9708 	 
0.0362 	 0.2094 	 0.1093 	 0.9710 	 
0.0361 	 0.2096 	 0.1095 	 0.9710 	 
0.0355 	 0.2104 	 0.1093 	 0.9708 	 
0.0362 	 0.2096 	 0.1095 	 0.9710 	 
0.0362 	 0.2092 	 0.1094 	 0.9711 	 
0.0353 	 0.2089 	 0.1090 	 0.9712 	 
0.0361 	 0.2094 	 0.1094 	 0.9710 	 
0.0355 	 0.2098 	 0.1094 	 0.9710 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0353 	 0.2091 	 0.1091 	 0.9711 	 
0.0356 	 0.2096 	 0.1094 	 0.9710 	 
0.0356 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1091 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0361 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2089 	 0.1092 	 0.9712 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0362 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2097 	 0.1092 	 0.9710 	 
0.0354 	 0.2094 	 0.1094 	 0.9710 	 
0.0354 	 0.2091 	 0.1091 	 0.9711 	 
0.0354 	 0.2096 	 0.1094 	 0.9710 	 
0.0353 	 0.2092 	 0.1091 	 0.9711 	 
0.0354 	 0.2091 	 0.1092 	 0.9711 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0352 	 0.2092 	 0.1091 	 0.9711 	 
0.0356 	 0.2094 	 0.1092 	 0.9711 	 
0.0353 	 0.2097 	 0.1093 	 0.9710 	 
0.0362 	 0.2098 	 0.1095 	 0.9709 	 
0.0355 	 0.2096 	 0.1094 	 0.9710 	 
0.0354 	 0.2094 	 0.1092 	 0.9711 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0356 	 0.2096 	 0.1093 	 0.9710 	 
0.0354 	 0.2095 	 0.1092 	 0.9710 	 
0.0354 	 0.2096 	 0.1092 	 0.9710 	 
0.0363 	 0.2098 	 0.1095 	 0.9709 	 
0.0362 	 0.2095 	 0.1095 	 0.9710 	 
0.0354 	 0.2095 	 0.1093 	 0.9710 	 
0.0353 	 0.2096 	 0.1092 	 0.9710 	 
0.0353 	 0.2089 	 0.1091 	 0.9712 	 
0.0354 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2097 	 0.1093 	 0.9710 	 
0.0355 	 0.2096 	 0.1093 	 0.9710 	 
0.0355 	 0.2090 	 0.1091 	 0.9712 	 
0.0355 	 0.2098 	 0.1093 	 0.9710 	 
0.0354 	 0.2098 	 0.1093 	 0.9710 	 
