Tracker Experiment Results 31-Oct-2014
LEFT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
7.91	1692.1576	105.9391	107.625	0.6776 	 -0.3745 	 0.5349 	 0.3385 	1.7981 	 0.4908 	 1.4029 	 
7.94	1692.8371	106.496	108.4414	0.6791 	 -0.3707 	 0.5351 	 0.3393 	1.7967 	 0.4951 	 1.3966 	 
7.96	1693.184	106.3304	108.9015	0.6798 	 -0.3697 	 0.5341 	 0.3404 	1.7974 	 0.4943 	 1.3925 	 
7.97	1693.4364	106.2435	109.2177	0.6802 	 -0.3692 	 0.5336 	 0.3409 	1.7977 	 0.4940 	 1.3906 	 
7.99	1694.0237	105.9296	109.8669	0.6814 	 -0.3672 	 0.5332 	 0.3414 	1.7982 	 0.4960 	 1.3859 	 
8	1694.4324	105.5892	110.2684	0.6821 	 -0.3662 	 0.5324 	 0.3423 	1.7987 	 0.4956 	 1.3821 	 
8.01	1694.8844	105.3872	110.7996	0.6843 	 -0.3647 	 0.5314 	 0.3411 	1.8036 	 0.4989 	 1.3769 	 
8.03	1696.1736	104.496	112.3503	0.6935 	 -0.3710 	 0.5172 	 0.3376 	1.8423 	 0.4857 	 1.3545 	 
8.06	1699.4732	102.6957	116.4687	0.6910 	 -0.3632 	 0.5126 	 0.3575 	1.8182 	 0.4655 	 1.3329 	 
8.07	1700.3826	102.9469	118.2708	0.6984 	 -0.3647 	 0.5023 	 0.3561 	1.8435 	 0.4577 	 1.3123 	 
8.09	1702.4025	104.2174	121.7893	0.7078 	 -0.3574 	 0.4944 	 0.3561 	1.8625 	 0.4615 	 1.2812 	 
8.1	1703.6515	103.5936	124.0866	0.7088 	 -0.3453 	 0.4978 	 0.3612 	1.8478 	 0.4738 	 1.2673 	 
8.11	1705.1423	103.8181	125.9463	0.7162 	 -0.3481 	 0.4857 	 0.3606 	1.8748 	 0.4609 	 1.2460 	 
8.12	1706.4242	102.1329	128.2695	0.7177 	 -0.3384 	 0.4870 	 0.3651 	1.8656 	 0.4690 	 1.2317 	 
8.16	1712.4516	101.2839	137.8157	0.7342 	 -0.3077 	 0.4742 	 0.3760 	1.8778 	 0.4836 	 1.1509 	 
8.17	1714.2667	101.814	140.2227	0.7409 	 -0.3169 	 0.4597 	 0.3734 	1.9106 	 0.4606 	 1.1369 	 
8.18	1715.8672	100.1594	143.1324	0.7405 	 -0.2982 	 0.4679 	 0.3793 	1.8863 	 0.4857 	 1.1213 	 
8.2	1719.1877	98.4268	148.3751	0.7482 	 -0.2849 	 0.4628 	 0.3805 	1.8971 	 0.4958 	 1.0869 	 
8.21	1721.5416	98.8496	150.7014	0.7513 	 -0.2871 	 0.4549 	 0.3822 	1.9091 	 0.4826 	 1.0753 	 
8.24	1729.1912	99.0696	158.0557	0.7555 	 -0.2716 	 0.4522 	 0.3885 	1.9050 	 0.4919 	 1.0436 	 
8.26	1735.072	100.509	162.202	0.7622 	 -0.2636 	 0.4504 	 0.3830 	1.9220 	 0.5059 	 1.0233 	 
8.27	1738.2241	101.667	164.0848	0.7645 	 -0.2661 	 0.4494 	 0.3778 	1.9342 	 0.5076 	 1.0239 	 
8.29	1745.7938	104.4391	167.2106	0.7678 	 -0.2646 	 0.4531 	 0.3676 	1.9485 	 0.5251 	 1.0247 	 
8.3	1749.7431	106.0085	168.3131	0.7660 	 -0.2629 	 0.4597 	 0.3645 	1.9423 	 0.5382 	 1.0340 	 
8.31	1754.1836	107.0895	169.5096	0.7711 	 -0.2629 	 0.4591 	 0.3543 	1.9647 	 0.5489 	 1.0286 	 
8.34	1769.8487	115.9193	171.407	0.7699 	 -0.2631 	 0.4710 	 0.3410 	1.9676 	 0.5773 	 1.0485 	 
8.36	1781.3138	121.9205	171.6086	0.7764 	 -0.2647 	 0.4722 	 0.3229 	2.0019 	 0.5970 	 1.0465 	 
8.37	1787.5222	124.3302	171.5312	0.7752 	 -0.2657 	 0.4772 	 0.3175 	2.0018 	 0.6079 	 1.0570 	 
8.38	1794.4147	128.1823	171.1642	0.7756 	 -0.2717 	 0.4771 	 0.3115 	2.0120 	 0.6075 	 1.0660 	 
8.39	1801.1801	131.3043	170.7871	0.7737 	 -0.2673 	 0.4862 	 0.3058 	2.0052 	 0.6297 	 1.0752 	 
8.41	1815.6353	137.4062	169.42	0.7717 	 -0.2766 	 0.4915 	 0.2939 	2.0137 	 0.6385 	 1.1004 	 
8.42	1823.0609	140.5635	168.6405	0.7701 	 -0.2772 	 0.4960 	 0.2899 	2.0110 	 0.6475 	 1.1106 	 
8.45	1845.909	150.0296	166.7492	0.7543 	 -0.2807 	 0.5251 	 0.2768 	1.9639 	 0.6902 	 1.1838 	 
8.47	1862.3707	155.6116	165.4546	0.7490 	 -0.2836 	 0.5353 	 0.2683 	1.9521 	 0.7071 	 1.2133 	 
8.48	1870.6005	157.9377	164.8823	0.7446 	 -0.2845 	 0.5420 	 0.2663 	1.9374 	 0.7149 	 1.2325 	 
8.49	1878.8574	160.7423	164.1814	0.7393 	 -0.2870 	 0.5477 	 0.2666 	1.9198 	 0.7167 	 1.2534 	 
8.5	1887.9331	160.6839	163.2774	0.7487 	 -0.3012 	 0.5302 	 0.2600 	1.9744 	 0.6910 	 1.2317 	 
8.52	1904.0487	165.6276	162.88	0.7384 	 -0.3025 	 0.5462 	 0.2549 	1.9399 	 0.7107 	 1.2757 	 
8.55	1929.0824	169.9352	162.1052	0.7310 	 -0.3061 	 0.5556 	 0.2514 	1.9181 	 0.7188 	 1.3085 	 
8.56	1937.432	170.645	161.9512	0.7296 	 -0.3072 	 0.5570 	 0.2512 	1.9140 	 0.7188 	 1.3146 	 
8.58	1953.6038	171.5937	161.2899	0.7281 	 -0.3098 	 0.5585 	 0.2489 	1.9127 	 0.7196 	 1.3235 	 
8.59	1961.6546	171.4385	161.0304	0.7260 	 -0.3089 	 0.5617 	 0.2490 	1.9037 	 0.7231 	 1.3308 	 
8.6	1969.5672	170.9161	160.6764	0.7274 	 -0.3086 	 0.5608 	 0.2473 	1.9095 	 0.7250 	 1.3272 	 
8.62	1985.5235	169.5655	159.9392	0.7242 	 -0.3075 	 0.5645 	 0.2497 	1.8946 	 0.7262 	 1.3366 	 
8.64	2001.4648	167.7356	159.2698	0.7208 	 -0.3061 	 0.5692 	 0.2505 	1.8799 	 0.7305 	 1.3479 	 
8.66	2017.2184	165.091	158.5406	0.7205 	 -0.3014 	 0.5732 	 0.2480 	1.8739 	 0.7428 	 1.3502 	 
8.68	2033.2083	161.7869	157.5801	0.7186 	 -0.2989 	 0.5759 	 0.2504 	1.8624 	 0.7449 	 1.3541 	 
8.69	2040.868	159.8368	157.0599	0.7155 	 -0.2978 	 0.5799 	 0.2512 	1.8488 	 0.7481 	 1.3646 	 
8.7	2049.139	158.3249	156.3995	0.7136 	 -0.2960 	 0.5824 	 0.2529 	1.8388 	 0.7498 	 1.3692 	 
8.71	2057.0756	155.803	155.7088	0.7104 	 -0.2987 	 0.5828 	 0.2576 	1.8281 	 0.7399 	 1.3771 	 
8.73	2072.9599	152.8405	154.4589	0.7051 	 -0.2969 	 0.5874 	 0.2640 	1.8030 	 0.7363 	 1.3896 	 
8.75	2089.3224	148.3749	152.3026	0.6973 	 -0.2909 	 0.6011 	 0.2607 	1.7667 	 0.7567 	 1.4213 	 
8.76	2096.9033	146.5019	151.6177	0.6889 	 -0.2930 	 0.6073 	 0.2661 	1.7364 	 0.7488 	 1.4467 	 
8.78	2113.738	142.6414	149.2529	0.6865 	 -0.2958 	 0.6098 	 0.2635 	1.7320 	 0.7497 	 1.4594 	 
8.8	2129.2673	139.6602	147.327	0.6880 	 -0.3024 	 0.6080 	 0.2561 	1.7488 	 0.7499 	 1.4642 	 
8.81	2138.029	138.2969	145.7298	0.6779 	 -0.3043 	 0.6132 	 0.2681 	1.7115 	 0.7319 	 1.4861 	 
8.83	2153.9803	135.041	143.1151	0.6693 	 -0.3121 	 0.6182 	 0.2692 	1.6918 	 0.7201 	 1.5165 	 
8.85	2169.9914	132.4119	139.7035	0.6634 	 -0.3212 	 0.6212 	 0.2663 	1.6853 	 0.7117 	 1.5418 	 
8.86	2176.3493	131.7272	138.8701	0.6493 	 -0.3270 	 0.6280 	 0.2777 	1.6447 	 0.6866 	 1.5741 	 
8.88	2191.9496	129.3434	135.6766	0.6457 	 -0.3342 	 0.6287 	 0.2758 	1.6444 	 0.6785 	 1.5887 	 
8.89	2198.5479	127.9671	134.2497	0.6419 	 -0.3399 	 0.6292 	 0.2765 	1.6412 	 0.6685 	 1.6000 	 
8.9	2205.6002	126.7734	132.8432	0.6330 	 -0.3422 	 0.6366 	 0.2773 	1.6159 	 0.6639 	 1.6277 	 
8.93	2223.2649	124.7525	127.6074	0.6256 	 -0.3561 	 0.6327 	 0.2854 	1.6159 	 0.6292 	 1.6380 	 
8.95	2233.0292	123.7198	124.3725	0.6173 	 -0.3572 	 0.6401 	 0.2858 	1.5921 	 0.6262 	 1.6630 	 
8.96	2236.9188	123.2431	123.699	0.6176 	 -0.3580 	 0.6373 	 0.2902 	1.5945 	 0.6180 	 1.6551 	 
8.98	2242.9999	123.6366	121.8001	0.6284 	 -0.3622 	 0.6162 	 0.3071 	1.6334 	 0.5847 	 1.5967 	 
8.99	2245.0864	124.3958	120.0764	0.6319 	 -0.3627 	 0.6084 	 0.3146 	1.6442 	 0.5712 	 1.5750 	 
9	2247.1538	124.5048	118.1389	0.6348 	 -0.3628 	 0.6007 	 0.3233 	1.6524 	 0.5563 	 1.5532 	 
9.01	2249.2447	125.4813	116.4662	0.6423 	 -0.3575 	 0.5909 	 0.3323 	1.6655 	 0.5486 	 1.5169 	 
9.09	2252.2909	124.7254	116.6351	0.6598 	 -0.3590 	 0.5704 	 0.3322 	1.7211 	 0.5401 	 1.4640 	 
9.1	2252.2638	124.719	116.6215	0.6598 	 -0.3585 	 0.5708 	 0.3321 	1.7203 	 0.5411 	 1.4642 	 
9.12	2252.2018	125.0596	116.5157	0.6585 	 -0.3576 	 0.5723 	 0.3331 	1.7148 	 0.5416 	 1.4665 	 
9.15	2252.5632	124.79	116.1483	0.6539 	 -0.3497 	 0.5832 	 0.3317 	1.6887 	 0.5593 	 1.4820 	 
9.16	2252.1424	125.1438	116.2011	0.6598 	 -0.3588 	 0.5709 	 0.3318 	1.7206 	 0.5412 	 1.4647 	 
9.18	2252.2723	124.9057	116.2513	0.6595 	 -0.3586 	 0.5710 	 0.3323 	1.7195 	 0.5408 	 1.4649 	 
9.2	2252.4717	124.608	116.188	0.6613 	 -0.3597 	 0.5690 	 0.3310 	1.7270 	 0.5402 	 1.4612 	 
9.21	2252.5354	124.4839	116.1281	0.6620 	 -0.3602 	 0.5681 	 0.3304 	1.7301 	 0.5400 	 1.4599 	 
9.24	2252.4797	124.6402	115.9083	0.6611 	 -0.3597 	 0.5690 	 0.3313 	1.7265 	 0.5399 	 1.4613 	 
9.25	2252.4133	124.7216	115.8678	0.6612 	 -0.3595 	 0.5691 	 0.3313 	1.7263 	 0.5402 	 1.4612 	 
9.28	2252.2429	125.0792	115.7811	0.6600 	 -0.3583 	 0.5706 	 0.3323 	1.7208 	 0.5410 	 1.4631 	 
9.3	2251.8952	124.6834	115.099	0.6617 	 -0.3608 	 0.5691 	 0.3288 	1.7301 	 0.5420 	 1.4634 	 
9.31	2252.2575	125.4479	115.9709	0.6593 	 -0.3557 	 0.5718 	 0.3345 	1.7141 	 0.5421 	 1.4618 	 
9.35	2252.6073	124.8798	115.8854	0.6667 	 -0.3582 	 0.5648 	 0.3290 	1.7416 	 0.5438 	 1.4473 	 
9.36	2252.6336	124.8593	115.9664	0.6672 	 -0.3584 	 0.5642 	 0.3287 	1.7437 	 0.5437 	 1.4461 	 
9.39	2252.7464	124.6715	116.084	0.6682 	 -0.3582 	 0.5634 	 0.3284 	1.7464 	 0.5441 	 1.4436 	 
9.4	2252.761	124.6216	116.112	0.6684 	 -0.3581 	 0.5632 	 0.3283 	1.7470 	 0.5442 	 1.4430 	 
9.41	2252.8184	124.5023	116.1539	0.6687 	 -0.3583 	 0.5628 	 0.3282 	1.7484 	 0.5439 	 1.4422 	 
9.43	2252.9013	124.3213	116.2371	0.6697 	 -0.3583 	 0.5620 	 0.3275 	1.7516 	 0.5446 	 1.4401 	 
9.46	2253.0179	124.0427	116.3225	0.6711 	 -0.3584 	 0.5607 	 0.3268 	1.7561 	 0.5448 	 1.4367 	 
9.48	2253.0897	123.9249	116.3715	0.6718 	 -0.3585 	 0.5600 	 0.3263 	1.7587 	 0.5451 	 1.4351 	 
9.5	2253.1451	123.7857	116.428	0.6727 	 -0.3583 	 0.5594 	 0.3258 	1.7614 	 0.5458 	 1.4330 	 
9.51	2253.1701	123.6697	116.4677	0.6732 	 -0.3583 	 0.5590 	 0.3255 	1.7628 	 0.5462 	 1.4320 	 
9.55	2253.3727	123.3114	116.6429	0.6755 	 -0.3580 	 0.5573 	 0.3240 	1.7700 	 0.5479 	 1.4268 	 
9.58	2253.5757	122.9418	116.8105	0.6772 	 -0.3573 	 0.5564 	 0.3228 	1.7745 	 0.5502 	 1.4229 	 
9.59	2253.6859	122.8057	116.8962	0.6783 	 -0.3571 	 0.5554 	 0.3224 	1.7778 	 0.5505 	 1.4201 	 
9.6	2253.7566	122.6438	116.9577	0.6786 	 -0.3569 	 0.5551 	 0.3224 	1.7786 	 0.5507 	 1.4189 	 
9.61	2253.8904	122.5028	117.1179	0.6795 	 -0.3567 	 0.5545 	 0.3219 	1.7812 	 0.5515 	 1.4168 	 
9.66	2254.6541	121.8415	118.1659	0.6839 	 -0.3542 	 0.5512 	 0.3210 	1.7917 	 0.5544 	 1.4037 	 
9.69	2255.4144	121.2093	119.0623	0.6885 	 -0.3536 	 0.5464 	 0.3200 	1.8059 	 0.5540 	 1.3902 	 
9.7	2255.6929	120.8701	119.4335	0.6905 	 -0.3542 	 0.5438 	 0.3194 	1.8135 	 0.5525 	 1.3845 	 
9.71	2256.083	120.6111	119.7039	0.6925 	 -0.3548 	 0.5412 	 0.3190 	1.8207 	 0.5505 	 1.3789 	 
9.75	2257.8332	118.8998	121.8659	0.6985 	 -0.3496 	 0.5368 	 0.3189 	1.8330 	 0.5550 	 1.3582 	 
9.76	2258.5414	117.9745	123.1816	0.7029 	 -0.3496 	 0.5323 	 0.3168 	1.8479 	 0.5548 	 1.3467 	 
9.78	2260.69	117.5311	126.8733	0.7114 	 -0.3444 	 0.5258 	 0.3142 	1.8699 	 0.5607 	 1.3206 	 
9.8	2262.7705	116.3136	130.3042	0.7185 	 -0.3328 	 0.5199 	 0.3205 	1.8759 	 0.5631 	 1.2856 	 
9.81	2264.0297	115.55	132.3155	0.7240 	 -0.3276 	 0.5157 	 0.3202 	1.8879 	 0.5668 	 1.2655 	 
9.85	2270.1879	109.2986	140.6268	0.7435 	 -0.2990 	 0.4966 	 0.3334 	1.9155 	 0.5693 	 1.1708 	 
9.88	2274.7518	105.3924	149.1988	0.7540 	 -0.2634 	 0.4993 	 0.3358 	1.9151 	 0.6139 	 1.1111 	 
9.89	2276.9615	103.9046	151.9984	0.7598 	 -0.2553 	 0.4939 	 0.3370 	1.9277 	 0.6169 	 1.0838 	 
9.9	2279.2994	102.8794	154.9991	0.7628 	 -0.2459 	 0.4939 	 0.3372 	1.9303 	 0.6282 	 1.0662 	 
9.93	2288.312	100.439	163.8068	0.7772 	 -0.2286 	 0.4824 	 0.3331 	1.9714 	 0.6405 	 1.0046 	 
9.95	2294.626	99.5608	168.5967	0.7803 	 -0.2212 	 0.4845 	 0.3278 	1.9809 	 0.6573 	 0.9925 	 
9.96	2297.924	98.9767	170.4864	0.7847 	 -0.2231 	 0.4778 	 0.3258 	1.9994 	 0.6491 	 0.9799 	 
9.98	2305.52	101.6176	174.2331	0.7709 	 -0.2190 	 0.5041 	 0.3218 	1.9486 	 0.6898 	 1.0321 	 
9.99	2310.9467	101.7431	175.5442	0.7878 	 -0.2277 	 0.4833 	 0.3065 	2.0269 	 0.6711 	 0.9909 	 
10.01	2321.0016	106.9502	177.8607	0.7718 	 -0.2256 	 0.5095 	 0.3064 	1.9658 	 0.7052 	 1.0498 	 
10.03	2332.7997	112.4842	179.1167	0.7680 	 -0.2289 	 0.5195 	 0.2963 	1.9604 	 0.7240 	 1.0766 	 
10.05	2344.9014	117.0277	179.2951	0.7670 	 -0.2370 	 0.5210 	 0.2899 	1.9667 	 0.7232 	 1.0929 	 
10.08	2365.0777	125.8932	178.2892	0.7608 	 -0.2436 	 0.5297 	 0.2849 	1.9511 	 0.7306 	 1.1266 	 
10.09	2372.1499	128.6869	177.8316	0.7600 	 -0.2468 	 0.5297 	 0.2845 	1.9505 	 0.7271 	 1.1327 	 
10.11	2386.937	134.0207	176.4464	0.7564 	 -0.2516 	 0.5346 	 0.2807 	1.9430 	 0.7309 	 1.1536 	 
10.15	2418.4539	143.9862	173.3457	0.7480 	 -0.2656 	 0.5448 	 0.2705 	1.9293 	 0.7360 	 1.2048 	 
10.17	2434.9369	147.8694	171.5119	0.7435 	 -0.2702 	 0.5510 	 0.2658 	1.9191 	 0.7418 	 1.2293 	 
10.19	2451.4766	150.9329	170.0871	0.7403 	 -0.2719 	 0.5590 	 0.2561 	1.9137 	 0.7593 	 1.2522 	 
10.2	2460.0462	152.3792	169.8549	0.7424 	 -0.2712 	 0.5624 	 0.2429 	1.9291 	 0.7801 	 1.2558 	 
10.24	2493.467	154.5497	167.1287	0.7375 	 -0.2685 	 0.5767 	 0.2267 	1.9167 	 0.8167 	 1.2885 	 
10.26	2509.8554	153.8215	166.1756	0.7383 	 -0.2636 	 0.5802 	 0.2209 	1.9184 	 0.8334 	 1.2879 	 
10.28	2527.0737	153.0978	165.0667	0.7347 	 -0.2586 	 0.5886 	 0.2165 	1.9007 	 0.8524 	 1.3045 	 
10.3	2545.0055	151.6116	163.5137	0.7383 	 -0.2618 	 0.5846 	 0.2114 	1.9229 	 0.8517 	 1.2949 	 
10.33	2571.319	149.3924	162.8294	0.7243 	 -0.2531 	 0.6065 	 0.2086 	1.8540 	 0.8836 	 1.3544 	 
10.35	2588.7039	147.5321	162.0302	0.7257 	 -0.2478 	 0.6090 	 0.2029 	1.8578 	 0.8999 	 1.3511 	 
10.38	2616.0036	144.4702	160.2939	0.7180 	 -0.2491 	 0.6173 	 0.2034 	1.8240 	 0.9029 	 1.3861 	 
10.4	2634.0837	142.5695	158.8104	0.7125 	 -0.2527 	 0.6214 	 0.2059 	1.8022 	 0.8970 	 1.4096 	 
10.41	2643.4011	140.7373	158.3638	0.7025 	 -0.2565 	 0.6284 	 0.2141 	1.7587 	 0.8836 	 1.4465 	 
10.43	2661.97	139.2562	156.3804	0.6925 	 -0.2653 	 0.6326 	 0.2233 	1.7243 	 0.8597 	 1.4807 	 
10.47	2697.4069	136.9974	152.3031	0.6834 	 -0.2856 	 0.6332 	 0.2245 	1.7153 	 0.8290 	 1.5191 	 
10.49	2714.9976	134.958	149.5347	0.6739 	 -0.3059 	 0.6298 	 0.2358 	1.7059 	 0.7819 	 1.5432 	 
10.5	2723.2485	134.2668	147.7888	0.6622 	 -0.3110 	 0.6370 	 0.2429 	1.6686 	 0.7651 	 1.5777 	 
10.51	2731.4512	133.8979	146.4641	0.6598 	 -0.3175 	 0.6361 	 0.2433 	1.6701 	 0.7544 	 1.5859 	 
10.56	2768.3472	130.8176	138.0471	0.6358 	 -0.3436 	 0.6424 	 0.2550 	1.6289 	 0.6965 	 1.6511 	 
10.58	2779.8154	129.5556	135.0156	0.6221 	 -0.3429 	 0.6517 	 0.2658 	1.5827 	 0.6798 	 1.6798 	 
10.6	2788.5117	130.5745	133.9315	0.6343 	 -0.3534 	 0.6273 	 0.2815 	1.6387 	 0.6395 	 1.6167 	 
10.61	2791.0689	130.7301	132.3422	0.6387 	 -0.3536 	 0.6167 	 0.2943 	1.6519 	 0.6184 	 1.5841 	 
10.64	2797.4634	132.997	127.4445	0.6549 	 -0.3551 	 0.5883 	 0.3146 	1.7024 	 0.5789 	 1.5042 	 
10.65	2798.6724	134.764	127.4329	0.6644 	 -0.3504 	 0.5805 	 0.3144 	1.7253 	 0.5836 	 1.4741 	 
10.67	2799.9254	134.3676	127.1862	0.6679 	 -0.3498 	 0.5765 	 0.3149 	1.7355 	 0.5821 	 1.4622 	 
10.69	2800.8707	133.6383	127.2858	0.6724 	 -0.3511 	 0.5722 	 0.3118 	1.7523 	 0.5830 	 1.4523 	 
10.7	2800.9358	133.6539	127.297	0.6729 	 -0.3523 	 0.5708 	 0.3120 	1.7557 	 0.5803 	 1.4508 	 
10.74	2801.1486	133.5981	127.547	0.6729 	 -0.3510 	 0.5711 	 0.3129 	1.7536 	 0.5810 	 1.4493 	 
10.75	2801.1566	133.7833	127.5199	0.6729 	 -0.3512 	 0.5707 	 0.3132 	1.7539 	 0.5802 	 1.4487 	 
10.77	2801.1843	133.9103	127.4867	0.6728 	 -0.3508 	 0.5709 	 0.3136 	1.7529 	 0.5801 	 1.4484 	 
10.78	2801.4668	133.5155	127.7685	0.6778 	 -0.3512 	 0.5659 	 0.3114 	1.7700 	 0.5804 	 1.4356 	 
10.8	2801.625	133.0432	127.4583	0.6822 	 -0.3539 	 0.5612 	 0.3072 	1.7894 	 0.5804 	 1.4272 	 
10.81	2801.6687	132.9349	127.4909	0.6822 	 -0.3536 	 0.5616 	 0.3070 	1.7887 	 0.5813 	 1.4277 	 
10.84	2801.635	133.0794	127.3076	0.6813 	 -0.3536 	 0.5622 	 0.3079 	1.7857 	 0.5803 	 1.4293 	 
10.85	2801.6433	133.0828	127.2503	0.6791 	 -0.3505 	 0.5662 	 0.3089 	1.7738 	 0.5853 	 1.4347 	 
10.87	2801.6134	133.1529	127.1308	0.6796 	 -0.3501 	 0.5660 	 0.3083 	1.7752 	 0.5866 	 1.4335 	 
10.88	2801.5503	133.3069	127.0953	0.6795 	 -0.3496 	 0.5666 	 0.3084 	1.7737 	 0.5876 	 1.4339 	 
10.9	2801.4691	133.5278	127.0437	0.6789 	 -0.3489 	 0.5672 	 0.3091 	1.7709 	 0.5878 	 1.4346 	 
10.92	2801.4368	133.7337	127.0581	0.6790 	 -0.3479 	 0.5678 	 0.3090 	1.7698 	 0.5897 	 1.4343 	 
10.95	2802.5957	134.3884	127.1834	0.6778 	 -0.3460 	 0.5696 	 0.3105 	1.7624 	 0.5911 	 1.4360 	 
10.97	2802.6498	134.4371	127.3067	0.6777 	 -0.3451 	 0.5701 	 0.3109 	1.7608 	 0.5921 	 1.4356 	 
10.99	2802.7495	134.2721	127.4378	0.6785 	 -0.3450 	 0.5693 	 0.3106 	1.7634 	 0.5924 	 1.4332 	 
11	2802.8167	134.1793	127.5031	0.6790 	 -0.3446 	 0.5689 	 0.3106 	1.7645 	 0.5926 	 1.4316 	 
11.02	2802.9482	133.8981	127.6164	0.6804 	 -0.3444 	 0.5679 	 0.3098 	1.7688 	 0.5936 	 1.4283 	 
11.05	2802.0415	132.9741	127.7296	0.6838 	 -0.3455 	 0.5642 	 0.3078 	1.7821 	 0.5930 	 1.4200 	 
11.07	2802.1582	132.7702	127.8209	0.6850 	 -0.3455 	 0.5631 	 0.3071 	1.7862 	 0.5935 	 1.4170 	 
11.09	2802.1624	132.353	128.048	0.6873 	 -0.3457 	 0.5610 	 0.3057 	1.7943 	 0.5942 	 1.4114 	 
11.11	2802.2554	132.1891	128.1393	0.6882 	 -0.3457 	 0.5601 	 0.3052 	1.7977 	 0.5943 	 1.4087 	 
11.13	2802.4025	131.9587	128.249	0.6897 	 -0.3459 	 0.5585 	 0.3046 	1.8028 	 0.5939 	 1.4049 	 
11.16	2802.6846	131.5371	128.4842	0.6924 	 -0.3460 	 0.5557 	 0.3035 	1.8123 	 0.5937 	 1.3973 	 
11.18	2802.928	131.238	128.6236	0.6943 	 -0.3458 	 0.5539 	 0.3027 	1.8185 	 0.5941 	 1.3922 	 
11.19	2803.0501	131.1441	128.7422	0.6954 	 -0.3456 	 0.5529 	 0.3022 	1.8222 	 0.5944 	 1.3891 	 
11.21	2803.4097	130.7531	129.074	0.6979 	 -0.3450 	 0.5506 	 0.3012 	1.8301 	 0.5953 	 1.3817 	 
11.24	2804.1111	130.2956	129.7013	0.7016 	 -0.3436 	 0.5472 	 0.3005 	1.8407 	 0.5960 	 1.3700 	 
11.26	2804.7362	130.2014	130.2157	0.7023 	 -0.3428 	 0.5461 	 0.3019 	1.8413 	 0.5944 	 1.3658 	 
11.28	2805.1861	129.6867	131.0924	0.7040 	 -0.3387 	 0.5456 	 0.3031 	1.8412 	 0.5979 	 1.3574 	 
11.29	2805.5515	129.5899	131.4588	0.7044 	 -0.3375 	 0.5451 	 0.3044 	1.8405 	 0.5975 	 1.3540 	 
11.3	2806.2051	129.36	131.9401	0.7061 	 -0.3389 	 0.5423 	 0.3040 	1.8481 	 0.5941 	 1.3494 	 
11.34	2809.157	127.3066	136.1828	0.7124 	 -0.3307 	 0.5369 	 0.3080 	1.8572 	 0.5960 	 1.3207 	 
11.36	2811.6126	127.2853	140.1482	0.7176 	 -0.3252 	 0.5305 	 0.3128 	1.8659 	 0.5919 	 1.2955 	 
11.38	2814.257	126.0252	144.3202	0.7278 	 -0.3198 	 0.5181 	 0.3156 	1.8929 	 0.5851 	 1.2554 	 
11.4	2817.1342	124.9635	148.5304	0.7331 	 -0.3085 	 0.5126 	 0.3235 	1.8946 	 0.5847 	 1.2230 	 
11.41	2818.4443	123.5355	151.0364	0.7409 	 -0.2989 	 0.5072 	 0.3232 	1.9106 	 0.5925 	 1.1920 	 
11.45	2825.1565	120.4409	161.3905	0.7578 	 -0.2739 	 0.4933 	 0.3275 	1.9423 	 0.6044 	 1.1136 	 
11.46	2827.1901	118.4766	164.3976	0.7683 	 -0.2673 	 0.4827 	 0.3246 	1.9745 	 0.6043 	 1.0755 	 
11.48	2831.6175	117.0387	169.9088	0.7720 	 -0.2587 	 0.4796 	 0.3273 	1.9788 	 0.6078 	 1.0532 	 
11.5	2836.7164	116.0083	174.9799	0.7779 	 -0.2495 	 0.4764 	 0.3251 	1.9937 	 0.6174 	 1.0275 	 
11.51	2839.5161	116.1449	177.0381	0.7805 	 -0.2452 	 0.4754 	 0.3234 	2.0010 	 0.6230 	 1.0162 	 
11.54	2848.0274	118.022	183.1756	0.7674 	 -0.2079 	 0.5288 	 0.2972 	1.9434 	 0.7587 	 1.0606 	 
11.55	2852.2684	118.587	184.4307	0.7764 	 -0.2141 	 0.5152 	 0.2932 	1.9852 	 0.7403 	 1.0340 	 
11.57	2860.9816	121.084	186.7051	0.7779 	 -0.2177 	 0.5191 	 0.2794 	2.0032 	 0.7559 	 1.0434 	 
11.58	2865.7391	122.877	187.5226	0.7794 	 -0.2209 	 0.5199 	 0.2709 	2.0178 	 0.7625 	 1.0468 	 
11.6	2876.2458	127.1747	188.3507	0.7796 	 -0.2198 	 0.5238 	 0.2636 	2.0240 	 0.7767 	 1.0505 	 
11.61	2882.2076	129.7238	188.1698	0.7812 	 -0.2252 	 0.5220 	 0.2580 	2.0379 	 0.7745 	 1.0534 	 
11.65	2907.7115	138.5577	187.7632	0.7823 	 -0.2389 	 0.5203 	 0.2454 	2.0617 	 0.7708 	 1.0699 	 
11.66	2914.5873	143.0261	188.0275	0.7735 	 -0.2351 	 0.5321 	 0.2517 	2.0186 	 0.7822 	 1.0976 	 
11.68	2929.5464	148.0527	187.9951	0.7656 	 -0.2413 	 0.5411 	 0.2507 	1.9915 	 0.7861 	 1.1356 	 
11.69	2937.2716	150.5015	187.2827	0.7639 	 -0.2500 	 0.5409 	 0.2479 	1.9936 	 0.7787 	 1.1512 	 
