Tracker Experiment Results 31-Oct-2014
LEFT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
4.95	1181.5593	104.1326	98.8682	0.6629 	 -0.3779 	 0.5438 	 0.3494 	1.7567 	 0.4744 	 1.4321 	 
4.99	1181.6966	104.7173	99.7761	0.6690 	 -0.3733 	 0.5475 	 0.3367 	1.7704 	 0.5020 	 1.4313 	 
5.02	1182.1216	104.6154	100.4269	0.6637 	 -0.3683 	 0.5514 	 0.3461 	1.7450 	 0.4972 	 1.4331 	 
5.04	1182.4251	104.2264	100.763	0.6658 	 -0.3677 	 0.5497 	 0.3454 	1.7505 	 0.4984 	 1.4277 	 
5.05	1182.587	103.9922	100.9194	0.6667 	 -0.3675 	 0.5487 	 0.3455 	1.7530 	 0.4980 	 1.4249 	 
5.08	1183.2323	103.1762	101.5779	0.6713 	 -0.3674 	 0.5439 	 0.3444 	1.7669 	 0.4973 	 1.4126 	 
5.12	1184.6518	100.5961	102.6233	0.6803 	 -0.3715 	 0.5294 	 0.3448 	1.8005 	 0.4826 	 1.3851 	 
5.15	1186.5007	99.6672	105.1627	0.6873 	 -0.3658 	 0.5243 	 0.3450 	1.8134 	 0.4874 	 1.3625 	 
5.18	1189.2492	99.2017	109.4075	0.6959 	 -0.3581 	 0.5151 	 0.3494 	1.8281 	 0.4855 	 1.3278 	 
5.21	1192.3329	98.7266	114.4816	0.7082 	 -0.3508 	 0.5001 	 0.3540 	1.8553 	 0.4779 	 1.2811 	 
5.22	1193.4701	98.1869	116.3778	0.7097 	 -0.3390 	 0.5030 	 0.3583 	1.8429 	 0.4905 	 1.2667 	 
5.27	1200.3258	95.8028	126.5014	0.7261 	 -0.3091 	 0.4882 	 0.3727 	1.8542 	 0.4990 	 1.1827 	 
5.3	1205.5779	93.6636	132.1538	0.7188 	 -0.2839 	 0.4851 	 0.4091 	1.7925 	 0.4838 	 1.1418 	 
5.32	1208.9641	94.2066	137.0785	0.7241 	 -0.2770 	 0.4793 	 0.4113 	1.8014 	 0.4851 	 1.1178 	 
5.35	1215.1924	97.554	144.4188	0.7435 	 -0.2618 	 0.4716 	 0.3954 	1.8535 	 0.5170 	 1.0691 	 
5.38	1223.4396	101.1468	149.8039	0.7494 	 -0.2559 	 0.4631 	 0.3981 	1.8667 	 0.5124 	 1.0415 	 
5.4	1229.8797	104.2016	152.5895	0.7538 	 -0.2528 	 0.4575 	 0.3981 	1.8786 	 0.5103 	 1.0243 	 
5.42	1237.164	107.6909	154.8965	0.7551 	 -0.2514 	 0.4576 	 0.3965 	1.8823 	 0.5141 	 1.0212 	 
5.44	1245.1292	111.1885	156.3862	0.7558 	 -0.2531 	 0.4581 	 0.3935 	1.8872 	 0.5159 	 1.0241 	 
5.45	1249.3	113.1025	156.9857	0.7573 	 -0.2568 	 0.4573 	 0.3891 	1.8972 	 0.5153 	 1.0274 	 
5.48	1263.5058	118.8703	157.8585	0.7550 	 -0.2599 	 0.4662 	 0.3809 	1.8954 	 0.5306 	 1.0486 	 
5.5	1274.1749	122.5789	157.9643	0.7549 	 -0.2628 	 0.4704 	 0.3740 	1.9005 	 0.5394 	 1.0602 	 
5.51	1279.6908	124.245	157.7678	0.7552 	 -0.2668 	 0.4701 	 0.3708 	1.9067 	 0.5376 	 1.0656 	 
5.53	1291.5809	127.3549	156.9503	0.7502 	 -0.2666 	 0.4790 	 0.3697 	1.8900 	 0.5488 	 1.0843 	 
5.56	1310.7015	131.8018	155.888	0.7478 	 -0.2715 	 0.4876 	 0.3597 	1.8905 	 0.5632 	 1.1084 	 
5.61	1344.829	137.2515	153.6125	0.7341 	 -0.2700 	 0.5177 	 0.3466 	1.8473 	 0.6101 	 1.1721 	 
5.62	1352.9791	137.3862	152.8495	0.7338 	 -0.2685 	 0.5124 	 0.3562 	1.8412 	 0.5954 	 1.1600 	 
5.63	1360.2345	138.6165	152.9301	0.7416 	 -0.2715 	 0.5118 	 0.3381 	1.8781 	 0.6132 	 1.1573 	 
5.64	1367.7539	138.8989	152.3913	0.7381 	 -0.2711 	 0.5167 	 0.3388 	1.8650 	 0.6176 	 1.1688 	 
5.66	1382.542	138.2799	150.8272	0.7455 	 -0.2863 	 0.5015 	 0.3328 	1.9088 	 0.5910 	 1.1583 	 
5.68	1398.7597	138.6085	150.3539	0.7334 	 -0.2698 	 0.5264 	 0.3351 	1.8486 	 0.6326 	 1.1893 	 
5.71	1421.8187	137.9466	148.7879	0.7425 	 -0.2970 	 0.4951 	 0.3397 	1.9068 	 0.5626 	 1.1658 	 
5.74	1447.4124	135.2421	147.5701	0.7269 	 -0.2673 	 0.5350 	 0.3375 	1.8224 	 0.6402 	 1.2080 	 
5.75	1455.4083	134.9273	147.0194	0.7119 	 -0.2653 	 0.5481 	 0.3498 	1.7640 	 0.6370 	 1.2437 	 
5.77	1471.8252	134.6731	146.4498	0.7263 	 -0.2655 	 0.5395 	 0.3332 	1.8197 	 0.6519 	 1.2149 	 
5.8	1497.2619	129.615	144.4539	0.7071 	 -0.2682 	 0.5531 	 0.3495 	1.7508 	 0.6370 	 1.2619 	 
5.82	1514.722	125.1562	141.9673	0.7116 	 -0.2715 	 0.5517 	 0.3400 	1.7724 	 0.6440 	 1.2609 	 
5.84	1531.7291	121.9828	141.1885	0.6950 	 -0.2732 	 0.5620 	 0.3557 	1.7137 	 0.6271 	 1.2968 	 
5.86	1548.074	120.9034	139.8842	0.6918 	 -0.2785 	 0.5626 	 0.3568 	1.7090 	 0.6183 	 1.3078 	 
5.87	1556.5211	119.6871	139.1608	0.6904 	 -0.2824 	 0.5632 	 0.3557 	1.7092 	 0.6148 	 1.3156 	 
5.9	1581.4609	116.2518	136.4876	0.6817 	 -0.2892 	 0.5704 	 0.3553 	1.6890 	 0.6093 	 1.3470 	 
5.93	1605.9275	112.1442	133.367	0.6657 	 -0.3007 	 0.5789 	 0.3624 	1.6514 	 0.5857 	 1.3911 	 
5.95	1621.4407	109.9861	131.2428	0.6604 	 -0.3085 	 0.5821 	 0.3604 	1.6454 	 0.5781 	 1.4126 	 
5.97	1636.4503	108.705	129.0693	0.6502 	 -0.3187 	 0.5874 	 0.3614 	1.6285 	 0.5627 	 1.4440 	 
6	1657.0864	106.6999	125.6087	0.6355 	 -0.3299 	 0.5959 	 0.3637 	1.6004 	 0.5437 	 1.4863 	 
6.02	1669.8221	104.5183	123.3051	0.6289 	 -0.3414 	 0.5970 	 0.3626 	1.5989 	 0.5276 	 1.5082 	 
6.03	1675.9151	103.3696	122.1753	0.6178 	 -0.3477 	 0.5997 	 0.3713 	1.5767 	 0.5037 	 1.5263 	 
6.04	1680.8409	103.824	121.2327	0.6240 	 -0.3493 	 0.5993 	 0.3598 	1.5970 	 0.5196 	 1.5275 	 
6.05	1685.8578	102.755	119.8462	0.6162 	 -0.3514 	 0.6043 	 0.3628 	1.5780 	 0.5117 	 1.5448 	 
6.08	1697.8409	100.6123	115.6456	0.6080 	 -0.3587 	 0.6081 	 0.3632 	1.5669 	 0.4994 	 1.5673 	 
6.11	1705.3728	98.9084	110.8003	0.5991 	 -0.3556 	 0.6195 	 0.3617 	1.5373 	 0.5064 	 1.5943 	 
6.12	1707.4386	96.3732	108.9191	0.6006 	 -0.3643 	 0.6073 	 0.3710 	1.5561 	 0.4772 	 1.5743 	 
6.13	1708.335	96.5747	106.866	0.6069 	 -0.3626 	 0.6066 	 0.3637 	1.5704 	 0.4922 	 1.5694 	 
6.15	1709.3633	96.023	105.6922	0.6154 	 -0.3611 	 0.5972 	 0.3664 	1.5913 	 0.4898 	 1.5414 	 
6.17	1710.6548	96.3415	105.1718	0.6229 	 -0.3628 	 0.5876 	 0.3675 	1.6152 	 0.4841 	 1.5185 	 
6.18	1711.356	95.236	105.4397	0.6326 	 -0.3654 	 0.5797 	 0.3609 	1.6472 	 0.4889 	 1.5016 	 
6.2	1713.3821	92.3447	106.3996	0.6475 	 -0.3702 	 0.5679 	 0.3480 	1.6993 	 0.4982 	 1.4787 	 
6.22	1715.111	91.0544	107.3468	0.6531 	 -0.3775 	 0.5553 	 0.3502 	1.7270 	 0.4791 	 1.4597 	 
6.23	1715.4289	90.0645	107.1706	0.6502 	 -0.3806 	 0.5554 	 0.3520 	1.7231 	 0.4717 	 1.4658 	 
6.25	1715.7314	89.2598	107.5403	0.6622 	 -0.3787 	 0.5492 	 0.3412 	1.7575 	 0.4882 	 1.4460 	 
6.27	1715.6779	89.6137	107.3872	0.6615 	 -0.3783 	 0.5496 	 0.3424 	1.7545 	 0.4870 	 1.4464 	 
6.3	1715.354	90.7857	106.9951	0.6558 	 -0.3740 	 0.5561 	 0.3476 	1.7298 	 0.4886 	 1.4552 	 
6.31	1715.305	90.9818	106.8849	0.6552 	 -0.3742 	 0.5560 	 0.3487 	1.7282 	 0.4866 	 1.4555 	 
6.32	1715.2362	91.2664	106.7826	0.6549 	 -0.3733 	 0.5568 	 0.3488 	1.7260 	 0.4881 	 1.4559 	 
6.34	1715.348	90.785	106.8458	0.6591 	 -0.3747 	 0.5527 	 0.3460 	1.7410 	 0.4884 	 1.4479 	 
6.35	1715.3807	90.7633	106.8327	0.6600 	 -0.3746 	 0.5523 	 0.3449 	1.7439 	 0.4902 	 1.4467 	 
6.36	1715.4936	90.5874	106.7854	0.6599 	 -0.3749 	 0.5521 	 0.3453 	1.7438 	 0.4889 	 1.4466 	 
6.38	1715.5944	90.3608	106.6543	0.6602 	 -0.3752 	 0.5513 	 0.3455 	1.7452 	 0.4878 	 1.4454 	 
6.4	1715.5468	90.8016	106.373	0.6572 	 -0.3738 	 0.5546 	 0.3475 	1.7337 	 0.4884 	 1.4512 	 
6.41	1715.4829	90.8729	106.3449	0.6573 	 -0.3737 	 0.5546 	 0.3475 	1.7339 	 0.4887 	 1.4509 	 
6.43	1715.3233	91.2728	106.2804	0.6567 	 -0.3719 	 0.5563 	 0.3478 	1.7293 	 0.4915 	 1.4519 	 
6.44	1715.4929	91.5237	106.4688	0.6554 	 -0.3691 	 0.5585 	 0.3496 	1.7209 	 0.4938 	 1.4529 	 
6.45	1715.5814	91.3336	106.2816	0.6538 	 -0.3667 	 0.5624 	 0.3489 	1.7124 	 0.5001 	 1.4585 	 
6.5	1716.2125	89.759	106.4118	0.6625 	 -0.3745 	 0.5498 	 0.3444 	1.7511 	 0.4899 	 1.4400 	 
6.52	1716.153	90.2091	106.4815	0.6647 	 -0.3712 	 0.5507 	 0.3423 	1.7529 	 0.4983 	 1.4361 	 
6.54	1716.2269	90.1391	106.5653	0.6657 	 -0.3712 	 0.5498 	 0.3417 	1.7563 	 0.4988 	 1.4339 	 
6.57	1715.5778	91.0548	106.9969	0.6631 	 -0.3763 	 0.5441 	 0.3502 	1.7546 	 0.4757 	 1.4302 	 
6.6	1715.8153	90.464	106.9589	0.6641 	 -0.3718 	 0.5491 	 0.3453 	1.7516 	 0.4922 	 1.4337 	 
6.61	1715.8412	90.407	106.9711	0.6647 	 -0.3730 	 0.5478 	 0.3448 	1.7554 	 0.4904 	 1.4327 	 
6.63	1715.8591	90.287	106.9731	0.6648 	 -0.3724 	 0.5481 	 0.3448 	1.7549 	 0.4916 	 1.4323 	 
6.65	1715.939	90.4198	106.9	0.6633 	 -0.3722 	 0.5496 	 0.3456 	1.7497 	 0.4912 	 1.4357 	 
6.67	1715.8939	90.525	106.9915	0.6653 	 -0.3717 	 0.5492 	 0.3431 	1.7554 	 0.4957 	 1.4333 	 
6.69	1715.9858	90.2083	107.0244	0.6664 	 -0.3731 	 0.5467 	 0.3433 	1.7608 	 0.4920 	 1.4299 	 
6.71	1716.1047	89.9807	107.0608	0.6667 	 -0.3730 	 0.5465 	 0.3432 	1.7616 	 0.4922 	 1.4290 	 
6.72	1716.1142	89.9735	107.0963	0.6686 	 -0.3750 	 0.5436 	 0.3419 	1.7707 	 0.4898 	 1.4254 	 
6.74	1716.2399	89.7437	107.0544	0.6699 	 -0.3750 	 0.5423 	 0.3413 	1.7749 	 0.4901 	 1.4222 	 
6.75	1716.3037	89.7028	107.1668	0.6708 	 -0.3750 	 0.5417 	 0.3405 	1.7777 	 0.4908 	 1.4208 	 
6.78	1716.5384	89.4158	107.38	0.6742 	 -0.3765 	 0.5378 	 0.3384 	1.7908 	 0.4896 	 1.4137 	 
6.8	1716.7986	89.2918	107.5893	0.6756 	 -0.3758 	 0.5369 	 0.3377 	1.7942 	 0.4911 	 1.4103 	 
6.81	1716.9199	89.2341	107.736	0.6761 	 -0.3756 	 0.5365 	 0.3376 	1.7953 	 0.4914 	 1.4089 	 
6.82	1717.0945	89.188	107.9157	0.6758 	 -0.3747 	 0.5373 	 0.3380 	1.7930 	 0.4926 	 1.4091 	 
6.84	1717.4801	89.087	108.2739	0.6780 	 -0.3767 	 0.5329 	 0.3383 	1.8029 	 0.4867 	 1.4022 	 
6.85	1717.5854	89.0709	108.501	0.6787 	 -0.3755 	 0.5333 	 0.3376 	1.8032 	 0.4897 	 1.4010 	 
6.86	1717.6838	88.6309	108.8866	0.6763 	 -0.3684 	 0.5395 	 0.3403 	1.7845 	 0.4995 	 1.4033 	 
6.89	1718.376	88.2693	109.5652	0.6825 	 -0.3747 	 0.5287 	 0.3381 	1.8134 	 0.4874 	 1.3885 	 
6.9	1718.6489	88.0062	109.8923	0.6833 	 -0.3736 	 0.5283 	 0.3383 	1.8143 	 0.4884 	 1.3855 	 
6.91	1719.0737	87.2835	110.3507	0.6823 	 -0.3757 	 0.5268 	 0.3403 	1.8139 	 0.4817 	 1.3862 	 
6.93	1719.7001	86.1675	111.5711	0.6895 	 -0.3745 	 0.5217 	 0.3350 	1.8356 	 0.4876 	 1.3712 	 
6.95	1720.8904	85.1416	112.6707	0.6883 	 -0.3740 	 0.5206 	 0.3395 	1.8302 	 0.4811 	 1.3684 	 
6.97	1722.3826	84.198	115.1254	0.6975 	 -0.3637 	 0.5143 	 0.3416 	1.8433 	 0.4881 	 1.3348 	 
6.99	1724.4997	84.8574	118.0805	0.7027 	 -0.3645 	 0.5031 	 0.3466 	1.8593 	 0.4717 	 1.3120 	 
7	1725.3674	84.1057	120.2814	0.7014 	 -0.3523 	 0.5100 	 0.3519 	1.8365 	 0.4864 	 1.3058 	 
7.02	1727.8939	84.5589	123.9209	0.7116 	 -0.3469 	 0.4984 	 0.3535 	1.8607 	 0.4825 	 1.2698 	 
7.04	1730.3503	83.7933	127.7482	0.7201 	 -0.3297 	 0.4922 	 0.3611 	1.8635 	 0.4902 	 1.2262 	 
7.05	1731.5283	83.0632	129.9352	0.7202 	 -0.3178 	 0.4960 	 0.3665 	1.8474 	 0.5023 	 1.2142 	 
7.06	1733.0284	82.6265	132.4092	0.7289 	 -0.3204 	 0.4855 	 0.3611 	1.8803 	 0.4966 	 1.1943 	 
7.09	1737.5644	79.9068	139.3607	0.7347 	 -0.2905 	 0.4845 	 0.3757 	1.8602 	 0.5162 	 1.1417 	 
7.11	1741.38	78.1118	143.8536	0.7339 	 -0.2784 	 0.4822 	 0.3891 	1.8407 	 0.5133 	 1.1194 	 
7.12	1742.5496	77.758	146.511	0.7484 	 -0.2780 	 0.4694 	 0.3773 	1.8919 	 0.5154 	 1.0869 	 
7.14	1746.3713	78.0627	150.9416	0.7501 	 -0.2613 	 0.4696 	 0.3854 	1.8785 	 0.5271 	 1.0603 	 
7.15	1748.3059	78.1084	153.021	0.7471 	 -0.2523 	 0.4737 	 0.3922 	1.8578 	 0.5351 	 1.0556 	 
7.16	1750.2438	77.7358	154.7217	0.7478 	 -0.2450 	 0.4734 	 0.3958 	1.8525 	 0.5400 	 1.0434 	 
7.19	1757.3226	79.4255	160.1547	0.7548 	 -0.2341 	 0.4652 	 0.3989 	1.8657 	 0.5416 	 1.0074 	 
7.21	1762.7849	80.8356	162.9638	0.7596 	 -0.2254 	 0.4625 	 0.3979 	1.8753 	 0.5507 	 0.9859 	 
7.22	1766.1178	82.4508	164.1835	0.7584 	 -0.2276 	 0.4609 	 0.4007 	1.8720 	 0.5430 	 0.9875 	 
7.23	1769.0792	83.5433	165.3258	0.7590 	 -0.2236 	 0.4613 	 0.4014 	1.8707 	 0.5478 	 0.9815 	 
7.24	1772.407	84.7517	166.2174	0.7619 	 -0.2228 	 0.4593 	 0.3986 	1.8810 	 0.5496 	 0.9746 	 
7.26	1780.2104	87.3584	167.0805	0.7657 	 -0.2207 	 0.4562 	 0.3961 	1.8933 	 0.5514 	 0.9632 	 
7.28	1788.5121	91.5318	167.6552	0.7687 	 -0.2164 	 0.4588 	 0.3896 	1.9034 	 0.5666 	 0.9579 	 
7.3	1797.7919	94.1476	167.7613	0.7735 	 -0.2155 	 0.4588 	 0.3804 	1.9237 	 0.5774 	 0.9518 	 
7.31	1803.1291	95.2038	167.656	0.7733 	 -0.2186 	 0.4598 	 0.3778 	1.9264 	 0.5775 	 0.9585 	 
7.32	1807.9213	96.3743	167.342	0.7772 	 -0.2207 	 0.4589 	 0.3697 	1.9453 	 0.5824 	 0.9564 	 
7.33	1813.2896	99.1936	166.7723	0.7726 	 -0.2124 	 0.4733 	 0.3659 	1.9258 	 0.6139 	 0.9706 	 
7.35	1824.8772	102.2087	165.7903	0.7722 	 -0.2192 	 0.4787 	 0.3557 	1.9342 	 0.6230 	 0.9901 	 
7.36	1830.9364	104.026	165.1673	0.7709 	 -0.2207 	 0.4835 	 0.3511 	1.9329 	 0.6316 	 1.0014 	 
7.39	1850.5775	108.6706	163.0799	0.7644 	 -0.2287 	 0.4938 	 0.3457 	1.9184 	 0.6395 	 1.0378 	 
7.4	1856.4983	110.3515	163.0342	0.7605 	 -0.2232 	 0.5085 	 0.3366 	1.9047 	 0.6727 	 1.0587 	 
7.41	1864.7345	111.0701	161.5854	0.7624 	 -0.2362 	 0.4975 	 0.3398 	1.9198 	 0.6410 	 1.0577 	 
7.43	1879.3707	114.5675	160.1819	0.7602 	 -0.2370 	 0.5037 	 0.3351 	1.9149 	 0.6522 	 1.0718 	 
7.44	1886.8954	115.6838	159.7424	0.7583 	 -0.2389 	 0.5057 	 0.3349 	1.9098 	 0.6522 	 1.0802 	 
7.47	1909.9803	120.175	157.9278	0.7483 	 -0.2381 	 0.5190 	 0.3376 	1.8714 	 0.6636 	 1.1136 	 
7.48	1918.2624	120.8791	157.2739	0.7479 	 -0.2390 	 0.5180 	 0.3395 	1.8698 	 0.6592 	 1.1134 	 
7.5	1934.7969	122.559	156.1069	0.7416 	 -0.2385 	 0.5249 	 0.3430 	1.8451 	 0.6622 	 1.1318 	 
7.52	1951.7312	122.7806	155.2665	0.7395 	 -0.2394 	 0.5250 	 0.3468 	1.8368 	 0.6565 	 1.1353 	 
7.54	1968.9603	122.7999	154.2249	0.7362 	 -0.2408 	 0.5270 	 0.3497 	1.8253 	 0.6531 	 1.1444 	 
7.55	1977.3276	121.7684	153.861	0.7340 	 -0.2428 	 0.5284 	 0.3507 	1.8190 	 0.6504 	 1.1521 	 
7.56	1986.3957	122.1328	153.3816	0.7319 	 -0.2395 	 0.5327 	 0.3510 	1.8081 	 0.6581 	 1.1576 	 
7.6	2021.9875	118.9698	151.8394	0.7235 	 -0.2414 	 0.5421 	 0.3527 	1.7796 	 0.6613 	 1.1866 	 
7.61	2032.228	117.4958	150.8501	0.7271 	 -0.2491 	 0.5320 	 0.3554 	1.7989 	 0.6392 	 1.1743 	 
7.63	2049.5828	117.4807	150.3602	0.7062 	 -0.2353 	 0.5623 	 0.3601 	1.7098 	 0.6748 	 1.2357 	 
7.64	2059.761	115.52	149.6615	0.7185 	 -0.2487 	 0.5442 	 0.3547 	1.7682 	 0.6504 	 1.2059 	 
7.66	2077.8432	114.8244	148.6228	0.6989 	 -0.2360 	 0.5742 	 0.3551 	1.6855 	 0.6881 	 1.2696 	 
7.7	2115.3948	110.9626	145.0353	0.6901 	 -0.2493 	 0.5811 	 0.3521 	1.6693 	 0.6770 	 1.3108 	 
7.71	2125.1933	111.1578	144.2404	0.6844 	 -0.2461 	 0.5891 	 0.3522 	1.6458 	 0.6854 	 1.3297 	 
7.73	2144.0593	110.0781	142.2345	0.6768 	 -0.2546 	 0.5942 	 0.3521 	1.6295 	 0.6752 	 1.3590 	 
7.75	2162.4277	108.3124	140.0516	0.6715 	 -0.2663 	 0.5973 	 0.3484 	1.6263 	 0.6645 	 1.3861 	 
7.79	2198.7215	107.6388	135.0665	0.6596 	 -0.2900 	 0.5976 	 0.3517 	1.6182 	 0.6241 	 1.4254 	 
7.83	2232.8895	106.6839	131.1482	0.6333 	 -0.3143 	 0.6127 	 0.3532 	1.5704 	 0.5873 	 1.5087 	 
7.84	2242.1096	103.2676	129.0551	0.6562 	 -0.3468 	 0.5784 	 0.3386 	1.6904 	 0.5517 	 1.4644 	 
7.87	2262.2152	106.4264	126.625	0.6200 	 -0.3431 	 0.6143 	 0.3471 	1.5758 	 0.5511 	 1.5594 	 
7.9	2279.0809	106.0346	122.9828	0.6070 	 -0.3603 	 0.6161 	 0.3496 	1.5666 	 0.5189 	 1.5923 	 
7.91	2283.9616	104.16	121.2192	0.6145 	 -0.3776 	 0.5970 	 0.3513 	1.6165 	 0.4874 	 1.5684 	 
7.93	2290.1928	105.395	119.4783	0.6040 	 -0.3665 	 0.6161 	 0.3483 	1.5689 	 0.5109 	 1.6026 	 
7.94	2292.3506	105.0927	118.9117	0.6045 	 -0.3683 	 0.6165 	 0.3448 	1.5733 	 0.5136 	 1.6069 	 
7.96	2295.1182	103.5988	117.6945	0.6265 	 -0.3695 	 0.5901 	 0.3503 	1.6371 	 0.5012 	 1.5361 	 
8	2298.9791	100.9645	117.6886	0.6521 	 -0.3736 	 0.5646 	 0.3411 	1.7193 	 0.5024 	 1.4757 	 
8.01	2299.5738	100.5457	117.9217	0.6552 	 -0.3778 	 0.5586 	 0.3406 	1.7352 	 0.4945 	 1.4677 	 
8.03	2300.2591	99.4751	118.0669	0.6595 	 -0.3800 	 0.5541 	 0.3372 	1.7519 	 0.4944 	 1.4601 	 
8.04	2300.4224	98.846	118.5502	0.6615 	 -0.3812 	 0.5535 	 0.3327 	1.7608 	 0.4991 	 1.4605 	 
8.05	2300.4501	98.8728	118.2008	0.6619 	 -0.3788 	 0.5535 	 0.3347 	1.7579 	 0.4997 	 1.4562 	 
8.08	2300.0727	100.1204	118.2747	0.6534 	 -0.3748 	 0.5612 	 0.3431 	1.7245 	 0.4962 	 1.4691 	 
8.12	2299.8166	101.1389	117.888	0.6501 	 -0.3720 	 0.5640 	 0.3477 	1.7100 	 0.4946 	 1.4716 	 
8.14	2299.5825	100.5825	117.1388	0.6519 	 -0.3730 	 0.5615 	 0.3473 	1.7168 	 0.4926 	 1.4672 	 
8.15	2299.8404	100.9493	117.5714	0.6530 	 -0.3756 	 0.5578 	 0.3484 	1.7240 	 0.4857 	 1.4625 	 
8.19	2300.1684	100.3419	117.5623	0.6546 	 -0.3752 	 0.5584 	 0.3450 	1.7285 	 0.4917 	 1.4629 	 
8.21	2300.1165	100.524	117.4026	0.6541 	 -0.3747 	 0.5591 	 0.3453 	1.7261 	 0.4923 	 1.4639 	 
8.23	2299.9958	100.6292	117.5803	0.6520 	 -0.3758 	 0.5606 	 0.3455 	1.7218 	 0.4908 	 1.4698 	 
8.27	2299.9805	100.919	117.5792	0.6512 	 -0.3740 	 0.5616 	 0.3473 	1.7163 	 0.4912 	 1.4693 	 
8.3	2300.2029	101.0412	117.8431	0.6506 	 -0.3710 	 0.5637 	 0.3483 	1.7098 	 0.4950 	 1.4693 	 
8.32	2300.2628	100.9645	117.9144	0.6508 	 -0.3708 	 0.5634 	 0.3485 	1.7102 	 0.4948 	 1.4682 	 
8.34	2300.5598	100.191	117.7495	0.6606 	 -0.3754 	 0.5545 	 0.3396 	1.7476 	 0.4979 	 1.4530 	 
8.37	2300.6818	99.9708	117.8942	0.6615 	 -0.3751 	 0.5541 	 0.3386 	1.7503 	 0.4996 	 1.4514 	 
8.39	2300.7344	99.7729	117.9849	0.6628 	 -0.3752 	 0.5533 	 0.3374 	1.7543 	 0.5010 	 1.4494 	 
8.41	2300.8356	99.5555	118.0642	0.6635 	 -0.3751 	 0.5528 	 0.3367 	1.7566 	 0.5018 	 1.4481 	 
8.43	2300.8859	99.3851	118.1546	0.6646 	 -0.3754 	 0.5520 	 0.3355 	1.7606 	 0.5028 	 1.4465 	 
8.45	2300.9265	99.2139	118.2202	0.6657 	 -0.3753 	 0.5514 	 0.3346 	1.7638 	 0.5041 	 1.4447 	 
8.48	2301.0295	98.9404	118.046	0.6678 	 -0.3734 	 0.5496 	 0.3355 	1.7672 	 0.5048 	 1.4366 	 
8.5	2301.0731	98.7639	118.1493	0.6693 	 -0.3731 	 0.5488 	 0.3341 	1.7716 	 0.5066 	 1.4340 	 
8.52	2301.216	98.5648	118.2755	0.6710 	 -0.3734 	 0.5473 	 0.3329 	1.7774 	 0.5073 	 1.4306 	 
8.53	2301.2662	98.4084	118.2728	0.6712 	 -0.3731 	 0.5471 	 0.3330 	1.7777 	 0.5076 	 1.4298 	 
8.55	2301.4872	98.15	118.5775	0.6715 	 -0.3703 	 0.5490 	 0.3326 	1.7741 	 0.5132 	 1.4292 	 
8.6	2301.9453	97.3866	119.1714	0.6772 	 -0.3706 	 0.5426 	 0.3311 	1.7927 	 0.5115 	 1.4137 	 
8.61	2302.1754	97.1632	119.3877	0.6788 	 -0.3708 	 0.5407 	 0.3308 	1.7978 	 0.5107 	 1.4093 	 
8.63	2302.727	96.8086	119.9992	0.6823 	 -0.3707 	 0.5369 	 0.3298 	1.8091 	 0.5100 	 1.3997 	 
8.65	2303.3009	96.3501	120.6874	0.6849 	 -0.3720 	 0.5330 	 0.3293 	1.8191 	 0.5064 	 1.3925 	 
8.69	2304.7628	95.3537	122.4677	0.6884 	 -0.3669 	 0.5316 	 0.3300 	1.8223 	 0.5117 	 1.3798 	 
8.7	2305.3563	94.5096	123.2856	0.6929 	 -0.3662 	 0.5275 	 0.3280 	1.8359 	 0.5129 	 1.3682 	 
8.72	2306.9729	93.6568	125.7617	0.6992 	 -0.3619 	 0.5218 	 0.3284 	1.8497 	 0.5144 	 1.3468 	 
8.73	2308.0968	93.2037	127.3398	0.7020 	 -0.3595 	 0.5174 	 0.3320 	1.8543 	 0.5095 	 1.3324 	 
8.74	2308.8021	97.7145	132.3971	0.7286 	 -0.3551 	 0.5112 	 0.2859 	1.9537 	 0.5727 	 1.2994 	 
8.79	2314.6701	89.3978	138.6124	0.7243 	 -0.3275 	 0.4998 	 0.3439 	1.8800 	 0.5223 	 1.2347 	 
8.81	2317.197	86.386	142.6301	0.7290 	 -0.3127 	 0.4947 	 0.3550 	1.8737 	 0.5227 	 1.1988 	 
8.82	2318.7512	85.1348	144.7598	0.7343 	 -0.3060 	 0.4900 	 0.3565 	1.8828 	 0.5253 	 1.1763 	 
8.84	2321.6451	82.6885	149.2172	0.7407 	 -0.2897 	 0.4857 	 0.3625 	1.8842 	 0.5346 	 1.1388 	 
8.85	2323.1825	81.2906	151.962	0.7438 	 -0.2817 	 0.4850 	 0.3636 	1.8856 	 0.5430 	 1.1229 	 
8.88	2328.3839	77.5705	158.9927	0.7539 	 -0.2575 	 0.4794 	 0.3680 	1.8950 	 0.5626 	 1.0679 	 
8.9	2331.8456	75.7485	163.6183	0.7633 	 -0.2403 	 0.4741 	 0.3673 	1.9127 	 0.5790 	 1.0243 	 
8.91	2333.6977	74.5843	166.145	0.7671 	 -0.2347 	 0.4717 	 0.3661 	1.9221 	 0.5845 	 1.0082 	 
8.93	2337.0941	73.5332	170.3842	0.7707 	 -0.2215 	 0.4703 	 0.3686 	1.9237 	 0.5963 	 0.9820 	 
8.95	2341.9273	73.9385	173.5086	0.7745 	 -0.2113 	 0.4665 	 0.3711 	1.9292 	 0.6015 	 0.9564 	 
