Tracker Experiment Results 03-Nov-2014
BACK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
12.81	2446.6886	-211.5147	1235.4639	0.6935 	 0.1017 	 0.6918 	 -0.1738 	-1.5250 	 1.1787 	 -1.5126 	 
12.82	2447.9638	-210.9894	1234.5772	0.6933 	 0.1009 	 0.6924 	 -0.1722 	-1.5228 	 1.1821 	 -1.5161 	 
12.83	2449.3669	-209.9763	1233.7024	0.6908 	 0.1007 	 0.6951 	 -0.1717 	-1.5038 	 1.1832 	 -1.5354 	 
12.84	2450.1081	-209.497	1232.874	0.6954 	 0.0991 	 0.6916 	 -0.1682 	-1.5352 	 1.1905 	 -1.5070 	 
12.85	2451.2994	-208.8782	1232.1666	0.6961 	 0.1004 	 0.6909 	 -0.1672 	-1.5422 	 1.1900 	 -1.5032 	 
12.86	2452.8205	-207.9767	1231.3777	0.6948 	 0.0998 	 0.6926 	 -0.1661 	-1.5313 	 1.1925 	 -1.5148 	 
12.87	2454.2659	-207.1796	1230.5669	0.6943 	 0.0995 	 0.6935 	 -0.1647 	-1.5267 	 1.1950 	 -1.5211 	 
12.88	2455.8407	-206.3518	1229.7689	0.6928 	 0.0984 	 0.6954 	 -0.1640 	-1.5137 	 1.1976 	 -1.5335 	 
12.89	2457.5224	-205.3681	1228.95	0.6907 	 0.0976 	 0.6978 	 -0.1626 	-1.4966 	 1.2005 	 -1.5516 	 
12.9	2458.8886	-204.5507	1228.0293	0.6912 	 0.0982 	 0.6976 	 -0.1614 	-1.5006 	 1.2015 	 -1.5501 	 
12.91	2460.1085	-203.7777	1227.2089	0.6928 	 0.0978 	 0.6965 	 -0.1592 	-1.5125 	 1.2052 	 -1.5408 	 
12.92	2461.4083	-202.8536	1226.377	0.6926 	 0.0969 	 0.6971 	 -0.1580 	-1.5090 	 1.2082 	 -1.5448 	 
12.93	2462.9124	-201.8336	1225.4425	0.6924 	 0.0969 	 0.6977 	 -0.1564 	-1.5072 	 1.2105 	 -1.5488 	 
12.94	2464.9994	-200.4177	1224.6126	0.6883 	 0.0957 	 0.7020 	 -0.1558 	-1.4734 	 1.2128 	 -1.5818 	 
12.95	2466.9503	-199.249	1223.9063	0.6862 	 0.0947 	 0.7042 	 -0.1557 	-1.4553 	 1.2140 	 -1.5986 	 
12.96	2468.6575	-198.3175	1223.0864	0.6858 	 0.0934 	 0.7051 	 -0.1541 	-1.4496 	 1.2179 	 -1.6049 	 
12.97	2469.8304	-197.709	1222.1109	0.6894 	 0.0934 	 0.7022 	 -0.1512 	-1.4769 	 1.2228 	 -1.5817 	 
12.98	2471.7409	-196.7161	1221.2861	0.6882 	 0.0925 	 0.7036 	 -0.1509 	-1.4658 	 1.2241 	 -1.5919 	 
12.99	2473.7565	-195.455	1220.4907	0.6854 	 0.0925 	 0.7065 	 -0.1499 	-1.4425 	 1.2250 	 -1.6166 	 
13	2475.3373	-194.13	1219.5745	0.6858 	 0.0921 	 0.7066 	 -0.1479 	-1.4443 	 1.2285 	 -1.6173 	 
13.01	2476.6736	-193.1282	1218.7331	0.6879 	 0.0925 	 0.7050 	 -0.1458 	-1.4610 	 1.2313 	 -1.6041 	 
13.02	2478.3899	-191.9549	1218.0088	0.6887 	 0.0918 	 0.7046 	 -0.1441 	-1.4659 	 1.2347 	 -1.6007 	 
13.03	2480.1893	-190.8262	1217.19	0.6891 	 0.0916 	 0.7046 	 -0.1423 	-1.4680 	 1.2378 	 -1.6008 	 
13.04	2481.9616	-189.7335	1216.3914	0.6890 	 0.0915 	 0.7052 	 -0.1399 	-1.4664 	 1.2412 	 -1.6058 	 
13.05	2483.908	-188.7645	1215.6388	0.6880 	 0.0909 	 0.7065 	 -0.1392 	-1.4560 	 1.2430 	 -1.6163 	 
13.06	2486.2292	-187.4768	1215.0201	0.6869 	 0.0906 	 0.7078 	 -0.1376 	-1.4459 	 1.2454 	 -1.6283 	 
13.07	2488.4014	-186.2629	1214.2091	0.6855 	 0.0896 	 0.7095 	 -0.1365 	-1.4313 	 1.2477 	 -1.6431 	 
13.08	2490.3166	-185.247	1213.5747	0.6866 	 0.0892 	 0.7089 	 -0.1347 	-1.4387 	 1.2512 	 -1.6376 	 
13.09	2492.0674	-184.1068	1212.8589	0.6892 	 0.0900 	 0.7066 	 -0.1324 	-1.4624 	 1.2541 	 -1.6185 	 
13.1	2494.701	-181.7535	1212.4368	0.6833 	 0.0890 	 0.7128 	 -0.1309 	-1.4072 	 1.2558 	 -1.6744 	 
13.11	2496.4951	-181.3449	1211.5461	0.6872 	 0.0885 	 0.7095 	 -0.1283 	-1.4397 	 1.2614 	 -1.6449 	 
13.12	2498.9322	-180.1956	1210.7623	0.6858 	 0.0875 	 0.7112 	 -0.1276 	-1.4243 	 1.2633 	 -1.6598 	 
13.13	2501.3546	-178.9378	1210.231	0.6858 	 0.0883 	 0.7115 	 -0.1251 	-1.4244 	 1.2657 	 -1.6646 	 
13.14	2503.6484	-177.7999	1209.5338	0.6854 	 0.0878 	 0.7123 	 -0.1236 	-1.4187 	 1.2683 	 -1.6718 	 
13.15	2505.8114	-176.4724	1209.1809	0.6870 	 0.0879 	 0.7110 	 -0.1214 	-1.4323 	 1.2718 	 -1.6613 	 
13.16	2507.8534	-175.4285	1208.8164	0.6883 	 0.0878 	 0.7101 	 -0.1197 	-1.4435 	 1.2748 	 -1.6525 	 
13.17	2509.9138	-174.5062	1208.4499	0.6910 	 0.0879 	 0.7077 	 -0.1179 	-1.4682 	 1.2777 	 -1.6306 	 
13.18	2512.6298	-173.3222	1208.3163	0.6906 	 0.0881 	 0.7083 	 -0.1168 	-1.4641 	 1.2789 	 -1.6364 	 
13.19	2515.1859	-172.242	1208.2224	0.6896 	 0.0875 	 0.7095 	 -0.1155 	-1.4528 	 1.2813 	 -1.6487 	 
13.2	2517.605	-171.3133	1208.1742	0.6906 	 0.0871 	 0.7088 	 -0.1142 	-1.4614 	 1.2840 	 -1.6416 	 
13.21	2520.2217	-170.3304	1208.2634	0.6907 	 0.0875 	 0.7088 	 -0.1137 	-1.4623 	 1.2841 	 -1.6417 	 
13.22	2523.3558	-168.2476	1208.7365	0.6856 	 0.0846 	 0.7140 	 -0.1144 	-1.4079 	 1.2855 	 -1.6911 	 
13.23	2524.6403	-168.233	1208.4994	0.6945 	 0.0878 	 0.7053 	 -0.1116 	-1.4997 	 1.2874 	 -1.6078 	 
13.24	2527.1031	-167.0675	1208.8584	0.6956 	 0.0875 	 0.7045 	 -0.1100 	-1.5097 	 1.2903 	 -1.5999 	 
13.25	2530.0242	-165.7886	1209.1099	0.6943 	 0.0862 	 0.7060 	 -0.1096 	-1.4944 	 1.2925 	 -1.6138 	 
13.26	2533.0155	-164.6964	1209.5637	0.6941 	 0.0866 	 0.7063 	 -0.1092 	-1.4925 	 1.2924 	 -1.6168 	 
13.27	2536.1291	-162.9514	1210.1273	0.6898 	 0.0858 	 0.7106 	 -0.1093 	-1.4479 	 1.2924 	 -1.6602 	 
13.28	2538.6031	-162.1752	1210.4218	0.6938 	 0.0860 	 0.7067 	 -0.1090 	-1.4883 	 1.2936 	 -1.6204 	 
13.29	2540.7594	-161.3587	1210.7921	0.6965 	 0.0861 	 0.7041 	 -0.1083 	-1.5158 	 1.2948 	 -1.5941 	 
13.3	2543.5233	-159.8438	1211.5546	0.6969 	 0.0861 	 0.7038 	 -0.1076 	-1.5198 	 1.2958 	 -1.5910 	 
13.31	2548.9706	-156.5862	1212.4183	0.6773 	 0.0837 	 0.7221 	 -0.1136 	-1.3261 	 1.2837 	 -1.7728 	 
13.32	2549.0004	-157.2976	1212.799	0.6940 	 0.0876 	 0.7065 	 -0.1078 	-1.4924 	 1.2930 	 -1.6202 	 
13.33	2550.0576	-157.9656	1212.8983	0.7079 	 0.0895 	 0.6928 	 -0.1044 	-1.6382 	 1.2948 	 -1.4821 	 
13.34	2555.3939	-154.9578	1213.6131	0.6926 	 0.0863 	 0.7078 	 -0.1089 	-1.4771 	 1.2929 	 -1.6321 	 
13.35	2560.1955	-152.5479	1214.3118	0.6801 	 0.0856 	 0.7193 	 -0.1129 	-1.3564 	 1.2836 	 -1.7463 	 
13.36	2560.4047	-153.2296	1214.3323	0.6957 	 0.0878 	 0.7047 	 -0.1079 	-1.5107 	 1.2928 	 -1.6022 	 
13.37	2561.6178	-153.5338	1214.3299	0.7075 	 0.0886 	 0.6931 	 -0.1056 	-1.6325 	 1.2946 	 -1.4849 	 
13.38	2566.8436	-150.5906	1215.2004	0.6939 	 0.0875 	 0.7064 	 -0.1093 	-1.4917 	 1.2910 	 -1.6188 	 
13.39	2571.429	-148.8911	1215.423	0.6835 	 0.0862 	 0.7159 	 -0.1133 	-1.3903 	 1.2840 	 -1.7125 	 
13.4	2571.0738	-150.2055	1215.7583	0.7064 	 0.0893 	 0.6942 	 -0.1055 	-1.6216 	 1.2938 	 -1.4969 	 
13.41	2577.5871	-146.8755	1216.4405	0.6828 	 0.0857 	 0.7168 	 -0.1125 	-1.3822 	 1.2854 	 -1.7211 	 
13.42	2578.6416	-147.2801	1216.5366	0.6967 	 0.0883 	 0.7035 	 -0.1094 	-1.5212 	 1.2902 	 -1.5902 	 
13.43	2585.6874	-148.2401	1217.0247	0.6792 	 0.0851 	 0.7204 	 -0.1118 	-1.3457 	 1.2854 	 -1.7578 	 
13.44	2591.3411	-146.4564	1217.8758	0.6650 	 0.0800 	 0.7338 	 -0.1132 	-1.2050 	 1.2797 	 -1.8892 	 
13.45	2592.5096	-146.2485	1217.4837	0.6757 	 0.0854 	 0.7230 	 -0.1156 	-1.3178 	 1.2777 	 -1.7804 	 
13.46	2595.6892	-145.5395	1217.7268	0.6767 	 0.0858 	 0.7221 	 -0.1153 	-1.3274 	 1.2782 	 -1.7719 	 
13.47	2598.6559	-144.8772	1217.8905	0.6773 	 0.0865 	 0.7213 	 -0.1160 	-1.3357 	 1.2768 	 -1.7636 	 
13.48	2601.7444	-143.8314	1218.2733	0.6777 	 0.0866 	 0.7210 	 -0.1158 	-1.3391 	 1.2771 	 -1.7608 	 
13.49	2604.6929	-142.5187	1218.6827	0.6773 	 0.0870 	 0.7211 	 -0.1170 	-1.3380 	 1.2747 	 -1.7608 	 
13.5	2607.6234	-140.5384	1219.4215	0.6771 	 0.0850 	 0.7214 	 -0.1173 	-1.3321 	 1.2768 	 -1.7633 	 
13.51	2610.734	-141.2135	1218.9905	0.6792 	 0.0883 	 0.7191 	 -0.1172 	-1.3582 	 1.2737 	 -1.7420 	 
13.52	2613.657	-140.2168	1219.3254	0.6799 	 0.0875 	 0.7187 	 -0.1165 	-1.3623 	 1.2761 	 -1.7378 	 
13.53	2616.5062	-138.9299	1219.6943	0.6797 	 0.0884 	 0.7186 	 -0.1178 	-1.3631 	 1.2729 	 -1.7364 	 
13.54	2619.3081	-138.122	1219.8523	0.6799 	 0.0885 	 0.7184 	 -0.1174 	-1.3653 	 1.2736 	 -1.7349 	 
13.55	2622.2391	-137.2328	1220.1056	0.6813 	 0.0874 	 0.7174 	 -0.1166 	-1.3747 	 1.2767 	 -1.7251 	 
13.56	2624.8563	-136.5649	1220.1964	0.6816 	 0.0887 	 0.7169 	 -0.1171 	-1.3807 	 1.2745 	 -1.7203 	 
13.57	2627.5795	-135.4072	1220.5647	0.6825 	 0.0869 	 0.7164 	 -0.1158 	-1.3844 	 1.2791 	 -1.7159 	 
13.58	2630.1628	-134.4099	1220.6877	0.6817 	 0.0872 	 0.7169 	 -0.1175 	-1.3789 	 1.2759 	 -1.7194 	 
13.59	2632.7472	-133.5115	1220.968	0.6831 	 0.0878 	 0.7156 	 -0.1169 	-1.3925 	 1.2766 	 -1.7076 	 
13.6	2635.3116	-133.1249	1220.9373	0.6842 	 0.0883 	 0.7145 	 -0.1166 	-1.4040 	 1.2767 	 -1.6972 	 
13.61	2637.7368	-132.3693	1221.1203	0.6841 	 0.0877 	 0.7146 	 -0.1166 	-1.4019 	 1.2776 	 -1.6984 	 
13.62	2640.025	-131.2858	1221.2836	0.6854 	 0.0871 	 0.7136 	 -0.1160 	-1.4122 	 1.2797 	 -1.6881 	 
13.63	2642.4326	-130.2416	1221.4563	0.6858 	 0.0863 	 0.7132 	 -0.1165 	-1.4148 	 1.2803 	 -1.6837 	 
13.64	2644.6307	-129.4857	1221.4382	0.6864 	 0.0845 	 0.7129 	 -0.1165 	-1.4168 	 1.2831 	 -1.6790 	 
13.65	2646.7483	-129.1644	1221.3263	0.6880 	 0.0848 	 0.7114 	 -0.1155 	-1.4324 	 1.2845 	 -1.6654 	 
13.66	2648.943	-128.4957	1221.2958	0.6894 	 0.0842 	 0.7102 	 -0.1154 	-1.4445 	 1.2861 	 -1.6526 	 
13.67	2650.9951	-127.7476	1221.3402	0.6899 	 0.0831 	 0.7097 	 -0.1156 	-1.4482 	 1.2875 	 -1.6470 	 
13.68	2653.0409	-126.9014	1221.3899	0.6903 	 0.0823 	 0.7094 	 -0.1159 	-1.4510 	 1.2884 	 -1.6427 	 
13.69	2655.0282	-126.7509	1221.1713	0.6924 	 0.0819 	 0.7074 	 -0.1159 	-1.4709 	 1.2892 	 -1.6221 	 
13.7	2657.029	-125.9135	1221.1958	0.6928 	 0.0804 	 0.7072 	 -0.1159 	-1.4725 	 1.2916 	 -1.6184 	 
13.71	2659.1133	-125.5882	1221.1457	0.6934 	 0.0795 	 0.7066 	 -0.1171 	-1.4770 	 1.2912 	 -1.6109 	 
13.72	2661.0316	-125.2005	1220.9917	0.6940 	 0.0795 	 0.7059 	 -0.1174 	-1.4832 	 1.2910 	 -1.6042 	 
13.73	2663.2924	-125.4517	1220.7732	0.6958 	 0.0786 	 0.7043 	 -0.1166 	-1.5003 	 1.2936 	 -1.5871 	 
13.74	2665.2208	-124.8124	1220.5372	0.6959 	 0.0772 	 0.7041 	 -0.1184 	-1.4999 	 1.2931 	 -1.5830 	 
13.75	2667.2839	-124.5879	1220.4086	0.6962 	 0.0765 	 0.7037 	 -0.1192 	-1.5022 	 1.2929 	 -1.5783 	 
13.76	2669.4297	-124.3894	1220.1934	0.6974 	 0.0768 	 0.7024 	 -0.1202 	-1.5142 	 1.2913 	 -1.5654 	 
13.77	2671.5018	-123.4825	1220.3365	0.6977 	 0.0754 	 0.7020 	 -0.1212 	-1.5159 	 1.2918 	 -1.5604 	 
13.78	2673.763	-124.0086	1220.128	0.6978 	 0.0765 	 0.7016 	 -0.1220 	-1.5192 	 1.2892 	 -1.5574 	 
13.79	2675.6423	-123.2065	1220.1029	0.6984 	 0.0765 	 0.7006 	 -0.1244 	-1.5255 	 1.2857 	 -1.5476 	 
13.8	2677.8094	-123.1239	1220.0776	0.7001 	 0.0759 	 0.6990 	 -0.1245 	-1.5416 	 1.2864 	 -1.5306 	 
13.81	2679.9473	-123.3081	1220.232	0.7000 	 0.0761 	 0.6991 	 -0.1246 	-1.5404 	 1.2860 	 -1.5320 	 
13.82	2682.0259	-123.0005	1220.3515	0.7005 	 0.0759 	 0.6984 	 -0.1255 	-1.5461 	 1.2851 	 -1.5246 	 
13.83	2684.1009	-122.8348	1220.5515	0.7012 	 0.0766 	 0.6975 	 -0.1261 	-1.5540 	 1.2831 	 -1.5168 	 
13.84	2686.1096	-122.6275	1220.7202	0.7021 	 0.0758 	 0.6968 	 -0.1258 	-1.5611 	 1.2847 	 -1.5090 	 
13.85	2688.1642	-122.162	1220.9736	0.7015 	 0.0758 	 0.6972 	 -0.1267 	-1.5559 	 1.2834 	 -1.5129 	 
13.86	2690.2032	-121.8908	1221.2218	0.7018 	 0.0767 	 0.6966 	 -0.1276 	-1.5599 	 1.2806 	 -1.5090 	 
13.87	2692.2373	-121.7809	1221.3955	0.7032 	 0.0760 	 0.6954 	 -0.1267 	-1.5730 	 1.2830 	 -1.4960 	 
13.88	2694.1466	-121.2641	1221.4664	0.7031 	 0.0753 	 0.6953 	 -0.1281 	-1.5714 	 1.2819 	 -1.4947 	 
13.89	2696.3293	-121.1597	1221.6042	0.7035 	 0.0749 	 0.6951 	 -0.1280 	-1.5742 	 1.2826 	 -1.4915 	 
13.9	2698.3138	-121.0939	1221.8027	0.7034 	 0.0754 	 0.6950 	 -0.1285 	-1.5738 	 1.2813 	 -1.4919 	 
13.91	2700.4641	-121.1495	1221.9136	0.7049 	 0.0749 	 0.6937 	 -0.1278 	-1.5881 	 1.2826 	 -1.4779 	 
13.92	2702.4306	-121.2133	1222.0604	0.7050 	 0.0746 	 0.6935 	 -0.1281 	-1.5893 	 1.2827 	 -1.4759 	 
13.93	2704.5687	-121.326	1222.1159	0.7046 	 0.0735 	 0.6939 	 -0.1285 	-1.5844 	 1.2838 	 -1.4786 	 
13.94	2706.7123	-121.0941	1222.4824	0.7057 	 0.0747 	 0.6927 	 -0.1288 	-1.5957 	 1.2814 	 -1.4686 	 
13.95	2708.8497	-121.6946	1222.516	0.7064 	 0.0742 	 0.6921 	 -0.1283 	-1.6028 	 1.2827 	 -1.4615 	 
13.96	2710.881	-121.97	1222.6891	0.7073 	 0.0736 	 0.6913 	 -0.1283 	-1.6109 	 1.2834 	 -1.4526 	 
13.97	2713.0641	-121.9278	1222.941	0.7074 	 0.0743 	 0.6910 	 -0.1290 	-1.6121 	 1.2814 	 -1.4513 	 
13.98	2715.195	-121.6899	1223.3825	0.7074 	 0.0745 	 0.6910 	 -0.1290 	-1.6122 	 1.2810 	 -1.4515 	 
13.99	2717.2986	-121.8912	1223.607	0.7078 	 0.0744 	 0.6906 	 -0.1285 	-1.6170 	 1.2818 	 -1.4472 	 
14	2719.4403	-122.5254	1223.6639	0.7086 	 0.0742 	 0.6898 	 -0.1284 	-1.6245 	 1.2819 	 -1.4396 	 
14.01	2721.6351	-122.2687	1224.1124	0.7093 	 0.0752 	 0.6889 	 -0.1287 	-1.6324 	 1.2799 	 -1.4327 	 
14.02	2723.8608	-122.3039	1224.4387	0.7086 	 0.0756 	 0.6896 	 -0.1286 	-1.6258 	 1.2798 	 -1.4401 	 
14.03	2726.1649	-122.6134	1224.6708	0.7095 	 0.0758 	 0.6888 	 -0.1285 	-1.6343 	 1.2794 	 -1.4320 	 
14.04	2728.3684	-123.0679	1224.8886	0.7103 	 0.0751 	 0.6882 	 -0.1277 	-1.6417 	 1.2812 	 -1.4247 	 
14.05	2730.802	-123.5979	1225.3453	0.7107 	 0.0770 	 0.6875 	 -0.1276 	-1.6475 	 1.2786 	 -1.4218 	 
14.06	2733.327	-124.0056	1225.641	0.7110 	 0.0771 	 0.6872 	 -0.1274 	-1.6505 	 1.2786 	 -1.4191 	 
14.07	2735.6566	-124.2297	1225.8692	0.7112 	 0.0760 	 0.6871 	 -0.1276 	-1.6520 	 1.2799 	 -1.4158 	 
14.08	2738.0209	-124.9698	1226.0792	0.7124 	 0.0761 	 0.6859 	 -0.1274 	-1.6637 	 1.2796 	 -1.4044 	 
14.09	2740.6594	-125.1579	1226.5047	0.7122 	 0.0768 	 0.6860 	 -0.1278 	-1.6616 	 1.2781 	 -1.4071 	 
14.1	2743.2953	-125.6787	1226.8225	0.7119 	 0.0766 	 0.6863 	 -0.1277 	-1.6588 	 1.2786 	 -1.4097 	 
14.11	2745.9045	-126.4502	1226.9696	0.7123 	 0.0769 	 0.6858 	 -0.1279 	-1.6630 	 1.2778 	 -1.4056 	 
14.12	2748.763	-126.9354	1227.2117	0.7132 	 0.0775 	 0.6848 	 -0.1280 	-1.6718 	 1.2762 	 -1.3976 	 
14.13	2751.5852	-127.2434	1227.5264	0.7128 	 0.0781 	 0.6852 	 -0.1282 	-1.6679 	 1.2754 	 -1.4020 	 
14.14	2754.4119	-127.7349	1227.7073	0.7121 	 0.0784 	 0.6858 	 -0.1282 	-1.6621 	 1.2751 	 -1.4083 	 
14.15	2757.317	-129.1325	1227.768	0.7125 	 0.0781 	 0.6855 	 -0.1277 	-1.6659 	 1.2762 	 -1.4048 	 
14.16	2760.5197	-129.4716	1228.0146	0.7130 	 0.0803 	 0.6846 	 -0.1284 	-1.6718 	 1.2719 	 -1.4009 	 
14.17	2763.7032	-129.9231	1228.2088	0.7122 	 0.0798 	 0.6854 	 -0.1286 	-1.6638 	 1.2725 	 -1.4079 	 
14.18	2766.9141	-131.3379	1228.0078	0.7132 	 0.0812 	 0.6843 	 -0.1283 	-1.6742 	 1.2706 	 -1.3999 	 
14.19	2770.3429	-132.2552	1228.133	0.7125 	 0.0820 	 0.6847 	 -0.1294 	-1.6677 	 1.2680 	 -1.4061 	 
14.2	2773.8142	-132.8678	1228.2379	0.7113 	 0.0825 	 0.6858 	 -0.1299 	-1.6565 	 1.2670 	 -1.4173 	 
14.21	2777.2918	-133.7204	1228.2044	0.7121 	 0.0842 	 0.6847 	 -0.1303 	-1.6648 	 1.2638 	 -1.4108 	 
14.22	2781.1078	-134.566	1228.1387	0.7116 	 0.0851 	 0.6850 	 -0.1309 	-1.6606 	 1.2617 	 -1.4154 	 
14.23	2784.8443	-135.8243	1227.9295	0.7111 	 0.0848 	 0.6855 	 -0.1312 	-1.6556 	 1.2620 	 -1.4194 	 
14.24	2788.761	-136.6035	1227.9228	0.7104 	 0.0855 	 0.6859 	 -0.1326 	-1.6490 	 1.2593 	 -1.4251 	 
14.25	2792.909	-137.8808	1227.6079	0.7106 	 0.0867 	 0.6854 	 -0.1332 	-1.6518 	 1.2564 	 -1.4232 	 
14.26	2796.9654	-139.1953	1227.3934	0.7106 	 0.0886 	 0.6850 	 -0.1344 	-1.6524 	 1.2520 	 -1.4235 	 
14.27	2801.0687	-140.3135	1227.1716	0.7100 	 0.0894 	 0.6852 	 -0.1359 	-1.6471 	 1.2490 	 -1.4279 	 
14.28	2805.1614	-141.2637	1227.2871	0.7108 	 0.0904 	 0.6841 	 -0.1365 	-1.6546 	 1.2463 	 -1.4210 	 
14.29	2809.3331	-142.7904	1227.2357	0.7102 	 0.0906 	 0.6843 	 -0.1381 	-1.6496 	 1.2437 	 -1.4239 	 
14.3	2813.4913	-144.2263	1227.4251	0.7100 	 0.0911 	 0.6844 	 -0.1383 	-1.6482 	 1.2429 	 -1.4256 	 
14.31	2817.7329	-145.0071	1227.8816	0.7104 	 0.0918 	 0.6839 	 -0.1383 	-1.6520 	 1.2418 	 -1.4229 	 
14.32	2821.9547	-145.9473	1228.2127	0.7104 	 0.0928 	 0.6839 	 -0.1378 	-1.6531 	 1.2409 	 -1.4239 	 
14.33	2826.2459	-146.9887	1228.5786	0.7116 	 0.0945 	 0.6828 	 -0.1361 	-1.6652 	 1.2406 	 -1.4169 	 
14.34	2830.5093	-147.8072	1228.7014	0.7108 	 0.0956 	 0.6833 	 -0.1368 	-1.6592 	 1.2384 	 -1.4233 	 
14.35	2834.7811	-148.9626	1228.7029	0.7117 	 0.0983 	 0.6823 	 -0.1355 	-1.6691 	 1.2359 	 -1.4190 	 
14.36	2839.1431	-149.3884	1228.8092	0.7104 	 0.0971 	 0.6835 	 -0.1369 	-1.6567 	 1.2362 	 -1.4278 	 
14.37	2843.6861	-150.0789	1229.0069	0.7103 	 0.0983 	 0.6836 	 -0.1361 	-1.6572 	 1.2356 	 -1.4303 	 
14.38	2848.189	-150.9652	1229.0866	0.7100 	 0.0993 	 0.6839 	 -0.1349 	-1.6563 	 1.2360 	 -1.4343 	 
14.39	2852.8088	-151.4279	1229.3374	0.7103 	 0.1007 	 0.6837 	 -0.1341 	-1.6595 	 1.2351 	 -1.4342 	 
14.4	2857.241	-152.7948	1229.3936	0.7100 	 0.1005 	 0.6842 	 -0.1331 	-1.6574 	 1.2369 	 -1.4376 	 
14.41	2862.0081	-153.5439	1229.7294	0.7098 	 0.1041 	 0.6839 	 -0.1327 	-1.6591 	 1.2322 	 -1.4415 	 
14.42	2866.5201	-154.3132	1230.2007	0.7097 	 0.1043 	 0.6841 	 -0.1322 	-1.6589 	 1.2327 	 -1.4427 	 
14.43	2871.2246	-155.6148	1230.4515	0.7097 	 0.1043 	 0.6842 	 -0.1317 	-1.6585 	 1.2334 	 -1.4438 	 
14.44	2875.7889	-156.5103	1231.0004	0.7102 	 0.1070 	 0.6833 	 -0.1311 	-1.6658 	 1.2302 	 -1.4411 	 
14.45	2880.2608	-157.269	1231.4758	0.7094 	 0.1074 	 0.6842 	 -0.1308 	-1.6590 	 1.2304 	 -1.4489 	 
14.46	2884.8668	-158.3559	1232.0631	0.7095 	 0.1104 	 0.6836 	 -0.1307 	-1.6633 	 1.2262 	 -1.4492 	 
14.47	2889.2229	-160.0925	1232.3003	0.7101 	 0.1103 	 0.6832 	 -0.1298 	-1.6680 	 1.2274 	 -1.4455 	 
14.48	2893.9683	-160.9252	1232.7832	0.7101 	 0.1125 	 0.6826 	 -0.1309 	-1.6704 	 1.2226 	 -1.4447 	 
14.49	2898.1721	-162.4892	1232.9298	0.7105 	 0.1128 	 0.6822 	 -0.1306 	-1.6740 	 1.2226 	 -1.4420 	 
14.5	2902.6563	-163.2826	1233.3748	0.7107 	 0.1135 	 0.6819 	 -0.1306 	-1.6761 	 1.2215 	 -1.4410 	 
14.51	2906.9191	-164.3689	1233.7872	0.7110 	 0.1150 	 0.6813 	 -0.1310 	-1.6795 	 1.2185 	 -1.4392 	 
14.52	2911.0266	-166.0816	1234.1216	0.7112 	 0.1155 	 0.6811 	 -0.1301 	-1.6825 	 1.2191 	 -1.4381 	 
14.53	2915.5817	-166.9562	1234.6453	0.7117 	 0.1177 	 0.6799 	 -0.1316 	-1.6877 	 1.2135 	 -1.4339 	 
14.54	2919.5065	-168.1803	1234.9994	0.7120 	 0.1191 	 0.6791 	 -0.1330 	-1.6903 	 1.2093 	 -1.4313 	 
14.55	2923.7066	-169.0908	1235.5591	0.7120 	 0.1201 	 0.6789 	 -0.1334 	-1.6911 	 1.2073 	 -1.4314 	 
14.56	2927.7776	-170.0499	1235.9551	0.7120 	 0.1200 	 0.6787 	 -0.1340 	-1.6913 	 1.2065 	 -1.4303 	 
14.57	2931.6939	-171.4424	1236.2377	0.7129 	 0.1226 	 0.6770 	 -0.1354 	-1.6997 	 1.2003 	 -1.4234 	 
14.58	2935.6912	-172.1358	1236.8156	0.7130 	 0.1233 	 0.6767 	 -0.1363 	-1.7005 	 1.1979 	 -1.4224 	 
14.59	2939.5588	-172.9217	1237.4106	0.7131 	 0.1229 	 0.6764 	 -0.1373 	-1.7008 	 1.1970 	 -1.4201 	 
14.6	2943.1688	-174.259	1237.7744	0.7134 	 0.1248 	 0.6756 	 -0.1382 	-1.7038 	 1.1929 	 -1.4185 	 
14.61	2946.875	-175.0205	1238.2628	0.7135 	 0.1248 	 0.6754 	 -0.1387 	-1.7043 	 1.1921 	 -1.4172 	 
14.62	2950.7035	-175.0622	1239.1174	0.7132 	 0.1221 	 0.6762 	 -0.1383 	-1.7003 	 1.1966 	 -1.4180 	 
14.63	2953.8826	-176.8893	1239.0607	0.7142 	 0.1259 	 0.6742 	 -0.1402 	-1.7097 	 1.1879 	 -1.4113 	 
14.64	2957.3427	-177.7618	1239.4558	0.7141 	 0.1245 	 0.6744 	 -0.1407 	-1.7076 	 1.1892 	 -1.4107 	 
14.65	2960.5994	-177.4424	1240.462	0.7116 	 0.1221 	 0.6770 	 -0.1427 	-1.6861 	 1.1908 	 -1.4258 	 
14.66	2963.9246	-179.1963	1240.3812	0.7149 	 0.1241 	 0.6732 	 -0.1426 	-1.7127 	 1.1867 	 -1.4024 	 
14.67	2967.1569	-179.9502	1240.7314	0.7151 	 0.1229 	 0.6730 	 -0.1435 	-1.7123 	 1.1870 	 -1.3995 	 
14.68	2970.1748	-179.3234	1241.6124	0.7120 	 0.1209 	 0.6763 	 -0.1451 	-1.6867 	 1.1889 	 -1.4200 	 
