Tracker Experiment Results 03-Nov-2014
LEFT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
13.54	2813.6449	97.0573	92.9382	0.6852 	 -0.3329 	 0.5674 	 0.3126 	1.7674 	 0.6059 	 1.4066 	 
13.55	2813.6751	97.1082	92.8723	0.6853 	 -0.3326 	 0.5674 	 0.3126 	1.7674 	 0.6062 	 1.4060 	 
13.56	2813.6791	97.1611	92.813	0.6854 	 -0.3323 	 0.5676 	 0.3126 	1.7671 	 0.6068 	 1.4059 	 
13.57	2813.6841	97.2053	92.7206	0.6855 	 -0.3320 	 0.5675 	 0.3127 	1.7673 	 0.6071 	 1.4051 	 
13.58	2813.6559	97.2906	92.6483	0.6853 	 -0.3313 	 0.5681 	 0.3130 	1.7653 	 0.6079 	 1.4055 	 
13.59	2813.639	97.387	92.5545	0.6850 	 -0.3309 	 0.5684 	 0.3134 	1.7639 	 0.6082 	 1.4057 	 
13.6	2813.6007	97.4767	92.4659	0.6850 	 -0.3302 	 0.5689 	 0.3132 	1.7627 	 0.6096 	 1.4060 	 
13.61	2813.6518	96.9486	92.2004	0.6893 	 -0.3331 	 0.5641 	 0.3094 	1.7820 	 0.6084 	 1.3973 	 
13.62	2813.6006	97.0185	92.1021	0.6883 	 -0.3320 	 0.5656 	 0.3100 	1.7771 	 0.6099 	 1.3995 	 
13.63	2813.5763	97.0721	92.1093	0.6882 	 -0.3324 	 0.5659 	 0.3094 	1.7775 	 0.6103 	 1.4009 	 
13.64	2813.5548	97.1441	92.034	0.6877 	 -0.3317 	 0.5667 	 0.3099 	1.7746 	 0.6111 	 1.4018 	 
13.65	2813.4913	97.1333	91.8199	0.6879 	 -0.3308 	 0.5665 	 0.3105 	1.7740 	 0.6114 	 1.3999 	 
13.66	2813.464	97.2209	91.7523	0.6876 	 -0.3305 	 0.5669 	 0.3107 	1.7726 	 0.6116 	 1.4005 	 
13.67	2813.4215	97.2956	91.6271	0.6875 	 -0.3301 	 0.5672 	 0.3110 	1.7715 	 0.6120 	 1.4006 	 
13.68	2813.3679	97.3394	91.5096	0.6874 	 -0.3298 	 0.5674 	 0.3110 	1.7710 	 0.6125 	 1.4005 	 
13.69	2813.32	97.4641	91.4027	0.6866 	 -0.3291 	 0.5684 	 0.3116 	1.7671 	 0.6133 	 1.4023 	 
13.7	2813.2689	97.5167	91.2636	0.6868 	 -0.3290 	 0.5682 	 0.3117 	1.7676 	 0.6131 	 1.4016 	 
13.71	2813.2152	97.6027	91.1461	0.6864 	 -0.3285 	 0.5689 	 0.3119 	1.7655 	 0.6139 	 1.4025 	 
13.72	2813.1664	97.7143	91.032	0.6863 	 -0.3282 	 0.5691 	 0.3121 	1.7646 	 0.6143 	 1.4026 	 
13.73	2813.1083	97.7954	90.9378	0.6862 	 -0.3281 	 0.5692 	 0.3122 	1.7642 	 0.6143 	 1.4026 	 
13.74	2812.9913	98.0461	90.8495	0.6879 	 -0.3313 	 0.5652 	 0.3124 	1.7742 	 0.6072 	 1.3975 	 
13.75	2812.9246	98.1617	90.818	0.6876 	 -0.3306 	 0.5657 	 0.3128 	1.7722 	 0.6079 	 1.3978 	 
13.76	2812.8763	98.234	90.7411	0.6873 	 -0.3306 	 0.5659 	 0.3131 	1.7711 	 0.6076 	 1.3983 	 
13.77	2812.849	98.2971	90.6666	0.6874 	 -0.3303 	 0.5659 	 0.3132 	1.7710 	 0.6079 	 1.3980 	 
13.78	2812.8245	98.3242	90.6222	0.6876 	 -0.3305 	 0.5657 	 0.3131 	1.7719 	 0.6076 	 1.3975 	 
13.79	2812.8061	98.3223	90.5953	0.6878 	 -0.3301 	 0.5657 	 0.3131 	1.7719 	 0.6083 	 1.3968 	 
13.8	2812.799	98.3755	90.608	0.6877 	 -0.3300 	 0.5658 	 0.3131 	1.7717 	 0.6084 	 1.3969 	 
13.81	2813.0284	99.283	90.9257	0.6803 	 -0.3251 	 0.5755 	 0.3166 	1.7393 	 0.6154 	 1.4157 	 
13.82	2813.3213	98.6691	90.6989	0.6869 	 -0.3287 	 0.5682 	 0.3119 	1.7674 	 0.6132 	 1.4010 	 
13.83	2813.3507	98.6506	90.7416	0.6873 	 -0.3289 	 0.5677 	 0.3118 	1.7690 	 0.6128 	 1.4000 	 
13.84	2813.3344	98.6929	90.7374	0.6870 	 -0.3287 	 0.5680 	 0.3121 	1.7678 	 0.6130 	 1.4003 	 
13.85	2813.35	98.6694	90.7609	0.6875 	 -0.3291 	 0.5673 	 0.3117 	1.7700 	 0.6125 	 1.3993 	 
13.86	2813.3672	98.6725	90.7666	0.6873 	 -0.3290 	 0.5675 	 0.3118 	1.7693 	 0.6126 	 1.3996 	 
13.87	2813.3786	98.6288	90.7671	0.6876 	 -0.3289 	 0.5674 	 0.3117 	1.7700 	 0.6128 	 1.3991 	 
13.88	2813.3846	98.5958	90.8035	0.6880 	 -0.3293 	 0.5667 	 0.3116 	1.7721 	 0.6121 	 1.3977 	 
13.89	2813.4101	98.5946	90.8061	0.6878 	 -0.3291 	 0.5670 	 0.3116 	1.7711 	 0.6124 	 1.3983 	 
13.9	2813.4287	98.5718	90.8692	0.6881 	 -0.3293 	 0.5667 	 0.3114 	1.7724 	 0.6123 	 1.3977 	 
13.91	2813.457	98.536	90.8627	0.6881 	 -0.3293 	 0.5668 	 0.3113 	1.7722 	 0.6126 	 1.3980 	 
13.92	2813.4845	98.4766	90.9036	0.6886 	 -0.3298 	 0.5658 	 0.3113 	1.7749 	 0.6113 	 1.3963 	 
13.93	2813.495	98.4455	90.9297	0.6886 	 -0.3295 	 0.5661 	 0.3110 	1.7746 	 0.6123 	 1.3966 	 
13.94	2813.104	98.0746	90.7855	0.6907 	 -0.3315 	 0.5622 	 0.3114 	1.7840 	 0.6066 	 1.3897 	 
13.95	2813.15	98.0525	90.8277	0.6907 	 -0.3315 	 0.5623 	 0.3114 	1.7840 	 0.6068 	 1.3897 	 
13.96	2813.1699	98.0202	90.8388	0.6910 	 -0.3318 	 0.5618 	 0.3110 	1.7858 	 0.6067 	 1.3890 	 
13.97	2813.2012	98.0188	90.8745	0.6907 	 -0.3316 	 0.5622 	 0.3112 	1.7843 	 0.6069 	 1.3897 	 
13.98	2813.2234	97.9787	90.9147	0.6911 	 -0.3319 	 0.5617 	 0.3109 	1.7863 	 0.6067 	 1.3888 	 
13.99	2813.2512	97.9559	90.9512	0.6911 	 -0.3320 	 0.5616 	 0.3109 	1.7864 	 0.6064 	 1.3889 	 
14	2813.2828	97.8847	90.9937	0.6915 	 -0.3322 	 0.5612 	 0.3106 	1.7880 	 0.6062 	 1.3880 	 
14.01	2813.3209	97.8525	91.0471	0.6916 	 -0.3321 	 0.5612 	 0.3105 	1.7882 	 0.6066 	 1.3878 	 
14.02	2813.3665	97.802	91.1091	0.6918 	 -0.3320 	 0.5611 	 0.3105 	1.7886 	 0.6067 	 1.3873 	 
14.03	2813.4176	97.7376	91.1769	0.6921 	 -0.3324 	 0.5606 	 0.3103 	1.7903 	 0.6061 	 1.3866 	 
14.04	2813.4641	97.7055	91.2418	0.6924 	 -0.3325 	 0.5602 	 0.3100 	1.7917 	 0.6060 	 1.3858 	 
14.05	2813.5216	97.6263	91.301	0.6928 	 -0.3329 	 0.5596 	 0.3099 	1.7934 	 0.6054 	 1.3849 	 
14.06	2813.5396	97.6157	91.3786	0.6930 	 -0.3321 	 0.5608 	 0.3081 	1.7937 	 0.6098 	 1.3863 	 
14.07	2813.6029	97.535	91.4505	0.6935 	 -0.3323 	 0.5603 	 0.3078 	1.7955 	 0.6096 	 1.3853 	 
14.08	2813.7031	97.4741	91.5136	0.6940 	 -0.3327 	 0.5596 	 0.3075 	1.7978 	 0.6090 	 1.3840 	 
14.09	2813.7775	97.3862	91.5775	0.6947 	 -0.3331 	 0.5588 	 0.3069 	1.8009 	 0.6089 	 1.3826 	 
14.1	2813.8558	97.2933	91.6682	0.6952 	 -0.3334 	 0.5582 	 0.3066 	1.8031 	 0.6085 	 1.3813 	 
14.11	2814.0246	97.3838	91.76	0.6948 	 -0.3331 	 0.5584 	 0.3072 	1.8013 	 0.6081 	 1.3816 	 
14.12	2814.1369	97.2954	91.8577	0.6958 	 -0.3337 	 0.5573 	 0.3065 	1.8055 	 0.6077 	 1.3794 	 
14.13	2814.2498	97.1903	91.9439	0.6966 	 -0.3343 	 0.5562 	 0.3059 	1.8094 	 0.6071 	 1.3776 	 
14.14	2814.3647	97.0977	92.0445	0.6970 	 -0.3346 	 0.5558 	 0.3056 	1.8109 	 0.6068 	 1.3769 	 
14.15	2814.4699	97.01	92.1396	0.6980 	 -0.3354 	 0.5544 	 0.3050 	1.8157 	 0.6057 	 1.3744 	 
14.16	2814.5506	96.8952	92.2208	0.6987 	 -0.3359 	 0.5534 	 0.3046 	1.8188 	 0.6050 	 1.3727 	 
14.17	2814.6643	96.7515	92.3873	0.6995 	 -0.3369 	 0.5523 	 0.3035 	1.8233 	 0.6043 	 1.3716 	 
14.18	2814.7791	96.6366	92.4895	0.7002 	 -0.3373 	 0.5514 	 0.3030 	1.8265 	 0.6039 	 1.3698 	 
14.19	2814.8777	96.577	92.498	0.7013 	 -0.3374 	 0.5500 	 0.3030 	1.8304 	 0.6027 	 1.3662 	 
14.2	2814.9588	96.4305	92.67	0.7018 	 -0.3382 	 0.5493 	 0.3024 	1.8331 	 0.6021 	 1.3656 	 
14.21	2815.0476	96.2989	92.7677	0.7027 	 -0.3388 	 0.5479 	 0.3020 	1.8373 	 0.6009 	 1.3632 	 
14.22	2815.0489	96.0107	92.8422	0.7041 	 -0.3395 	 0.5463 	 0.3009 	1.8432 	 0.6004 	 1.3602 	 
14.23	2815.2407	96.0294	92.8993	0.7054 	 -0.3404 	 0.5444 	 0.3003 	1.8490 	 0.5987 	 1.3567 	 
14.24	2815.3478	95.8975	92.9924	0.7062 	 -0.3409 	 0.5433 	 0.2997 	1.8528 	 0.5982 	 1.3548 	 
14.25	2815.4562	95.8043	93.1032	0.7068 	 -0.3413 	 0.5424 	 0.2995 	1.8555 	 0.5972 	 1.3531 	 
14.26	2815.562	95.7215	93.2278	0.7076 	 -0.3418 	 0.5414 	 0.2991 	1.8587 	 0.5964 	 1.3513 	 
14.27	2815.6889	95.623	93.3992	0.7081 	 -0.3424 	 0.5403 	 0.2990 	1.8614 	 0.5950 	 1.3497 	 
14.28	2815.8453	95.4731	93.5818	0.7091 	 -0.3431 	 0.5388 	 0.2985 	1.8659 	 0.5936 	 1.3471 	 
14.29	2816.0061	95.3768	93.7439	0.7099 	 -0.3435 	 0.5376 	 0.2984 	1.8693 	 0.5924 	 1.3446 	 
14.3	2816.1648	95.2299	93.9356	0.7111 	 -0.3442 	 0.5357 	 0.2981 	1.8743 	 0.5903 	 1.3413 	 
14.31	2816.4723	95.2985	94.1185	0.7110 	 -0.3438 	 0.5356 	 0.2991 	1.8729 	 0.5894 	 1.3404 	 
14.32	2816.5176	94.9323	94.2836	0.7131 	 -0.3451 	 0.5327 	 0.2977 	1.8824 	 0.5875 	 1.3354 	 
14.33	2816.699	94.9101	94.6613	0.7124 	 -0.3451 	 0.5319 	 0.3008 	1.8788 	 0.5825 	 1.3339 	 
14.34	2816.8926	94.682	94.8417	0.7144 	 -0.3462 	 0.5290 	 0.2998 	1.8875 	 0.5803 	 1.3286 	 
14.35	2817.1375	94.3361	94.7799	0.7172 	 -0.3487 	 0.5247 	 0.2977 	1.9013 	 0.5766 	 1.3224 	 
14.36	2817.3242	94.1191	95.0102	0.7183 	 -0.3496 	 0.5228 	 0.2975 	1.9061 	 0.5740 	 1.3194 	 
14.37	2817.3891	94.2665	95.4419	0.7161 	 -0.3476 	 0.5256 	 0.3000 	1.8951 	 0.5755 	 1.3231 	 
14.38	2817.6757	93.8136	95.5212	0.7195 	 -0.3502 	 0.5210 	 0.2971 	1.9112 	 0.5724 	 1.3160 	 
14.39	2817.8614	93.6445	95.8641	0.7203 	 -0.3505 	 0.5200 	 0.2966 	1.9144 	 0.5717 	 1.3141 	 
14.4	2818.1008	93.4708	96.1603	0.7214 	 -0.3511 	 0.5183 	 0.2961 	1.9191 	 0.5704 	 1.3111 	 
14.41	2818.3562	93.2462	96.4722	0.7229 	 -0.3519 	 0.5163 	 0.2949 	1.9260 	 0.5692 	 1.3076 	 
14.42	2818.7018	93.029	96.7796	0.7242 	 -0.3530 	 0.5143 	 0.2939 	1.9322 	 0.5674 	 1.3047 	 
14.43	2818.9898	92.6358	97.1809	0.7256 	 -0.3531 	 0.5126 	 0.2934 	1.9372 	 0.5665 	 1.3007 	 
14.44	2819.4572	92.3633	97.5789	0.7269 	 -0.3540 	 0.5107 	 0.2924 	1.9432 	 0.5650 	 1.2978 	 
14.45	2819.9591	92.0471	97.9906	0.7264 	 -0.3528 	 0.5123 	 0.2922 	1.9401 	 0.5682 	 1.2993 	 
14.46	2820.3919	91.66	98.4882	0.7279 	 -0.3533 	 0.5099 	 0.2922 	1.9457 	 0.5655 	 1.2945 	 
14.47	2820.824	91.2893	98.9321	0.7289 	 -0.3541 	 0.5080 	 0.2921 	1.9502 	 0.5628 	 1.2915 	 
14.48	2821.3152	90.8753	99.3412	0.7306 	 -0.3552 	 0.5051 	 0.2913 	1.9582 	 0.5600 	 1.2868 	 
14.49	2821.7566	90.5197	99.7342	0.7321 	 -0.3558 	 0.5030 	 0.2905 	1.9643 	 0.5584 	 1.2829 	 
14.5	2822.2281	90.1548	100.1711	0.7338 	 -0.3560 	 0.5008 	 0.2899 	1.9704 	 0.5569 	 1.2781 	 
14.51	2822.1849	90.3108	100.9404	0.7286 	 -0.3531 	 0.5079 	 0.2941 	1.9471 	 0.5615 	 1.2899 	 
14.52	2822.6875	90.2983	101.6575	0.7279 	 -0.3517 	 0.5085 	 0.2964 	1.9420 	 0.5607 	 1.2890 	 
14.53	2823.1326	89.4059	102.2528	0.7324 	 -0.3546 	 0.5018 	 0.2934 	1.9622 	 0.5549 	 1.2784 	 
14.54	2823.7098	88.7436	102.919	0.7343 	 -0.3554 	 0.4986 	 0.2932 	1.9697 	 0.5513 	 1.2726 	 
14.55	2824.3261	88.5481	103.696	0.7332 	 -0.3524 	 0.5008 	 0.2956 	1.9611 	 0.5540 	 1.2725 	 
14.56	2824.7685	87.1756	104.1746	0.7383 	 -0.3529 	 0.4956 	 0.2911 	1.9813 	 0.5544 	 1.2604 	 
14.57	2824.9784	85.6634	104.6514	0.7402 	 -0.3475 	 0.4973 	 0.2897 	1.9816 	 0.5644 	 1.2532 	 
14.58	2825.288	83.8524	105.0933	0.7446 	 -0.3438 	 0.4946 	 0.2875 	1.9933 	 0.5692 	 1.2391 	 
14.59	2826.0209	80.3006	105.6009	0.7428 	 -0.3231 	 0.5139 	 0.2825 	1.9644 	 0.6198 	 1.2417 	 
14.6	2826.7729	78.2685	106.1773	0.7469 	 -0.3188 	 0.5121 	 0.2799 	1.9754 	 0.6267 	 1.2279 	 
14.61	2827.4932	76.25	106.8266	0.7504 	 -0.3130 	 0.5128 	 0.2755 	1.9841 	 0.6400 	 1.2169 	 
14.62	2828.0803	71.9601	107.2651	0.7576 	 -0.3055 	 0.5109 	 0.2678 	2.0069 	 0.6566 	 1.1941 	 
14.63	2828.5705	67.7313	107.9144	0.7632 	 -0.2938 	 0.5126 	 0.2616 	2.0200 	 0.6799 	 1.1721 	 
14.64	2829.3279	63.9077	108.3917	0.7678 	 -0.2869 	 0.5133 	 0.2543 	2.0357 	 0.6975 	 1.1567 	 
14.65	2830.2714	59.548	108.8269	0.7747 	 -0.2775 	 0.5124 	 0.2457 	2.0603 	 0.7175 	 1.1307 	 
14.66	2830.3237	57.0498	109.467	0.7952 	 -0.2823 	 0.4851 	 0.2293 	2.1572 	 0.6972 	 1.0672 	 
14.67	2831.8469	52.1444	110.0701	0.7982 	 -0.2678 	 0.4930 	 0.2194 	2.1680 	 0.7336 	 1.0485 	 
14.68	2832.9554	46.8514	110.6268	0.8047 	 -0.2560 	 0.4917 	 0.2127 	2.1931 	 0.7510 	 1.0154 	 
14.69	2834.3625	41.7397	110.8383	0.8104 	 -0.2443 	 0.4928 	 0.2016 	2.2224 	 0.7758 	 0.9847 	 
14.7	2835.8605	34.5267	111.0451	0.8108 	 -0.2135 	 0.5107 	 0.1904 	2.2274 	 0.8432 	 0.9493 	 
14.71	2838.1499	28.9497	111.3669	0.8092 	 -0.1964 	 0.5229 	 0.1822 	2.2288 	 0.8862 	 0.9341 	 
14.72	2839.9787	23.332	111.738	0.8141 	 -0.1824 	 0.5241 	 0.1713 	2.2659 	 0.9121 	 0.8924 	 
14.73	2842.2507	17.5071	111.9869	0.8143 	 -0.1657 	 0.5313 	 0.1646 	2.2799 	 0.9455 	 0.8633 	 
14.74	2844.4367	11.7606	112.3058	0.8179 	 -0.1510 	 0.5339 	 0.1519 	2.3232 	 0.9748 	 0.8170 	 
14.75	2847.3108	5.7811	112.3481	0.8220 	 -0.1366 	 0.5344 	 0.1418 	2.3687 	 0.9969 	 0.7652 	 
14.76	2850.2377	0.83464	112.4448	0.8235 	 -0.1239 	 0.5376 	 0.1323 	2.4048 	 1.0210 	 0.7244 	 
14.77	2853.2118	-4.9058	112.3794	0.8257 	 -0.1087 	 0.5400 	 0.1219 	2.4529 	 1.0456 	 0.6694 	 
14.78	2856.3937	-9.7088	112.4821	0.8270 	 -0.0948 	 0.5426 	 0.1124 	2.4990 	 1.0678 	 0.6168 	 
14.79	2859.2562	-13.9095	112.9665	0.8323 	 -0.0835 	 0.5393 	 0.0972 	2.5790 	 1.0791 	 0.5426 	 
14.8	2862.3608	-18.6675	113.1592	0.8359 	 -0.0721 	 0.5367 	 0.0899 	2.6323 	 1.0848 	 0.4832 	 
14.81	2865.3275	-22.0093	113.4581	0.8375 	 -0.0608 	 0.5368 	 0.0822 	2.6822 	 1.0954 	 0.4282 	 
14.82	2867.9938	-25.9029	113.6598	0.8394 	 -0.0480 	 0.5361 	 0.0760 	2.7331 	 1.1031 	 0.3678 	 
14.83	2871.0737	-28.3532	114.1792	0.8388 	 -0.0421 	 0.5382 	 0.0705 	2.7625 	 1.1129 	 0.3378 	 
14.84	2874.0138	-30.7433	114.8571	0.8379 	 -0.0364 	 0.5403 	 0.0685 	2.7796 	 1.1208 	 0.3155 	 
14.85	2877.7869	-34.8098	115.4134	0.8311 	 -0.0340 	 0.5494 	 0.0790 	2.7273 	 1.1382 	 0.3491 	 
14.86	2880.023	-36.541	116.2511	0.8301 	 -0.0306 	 0.5515 	 0.0772 	2.7386 	 1.1451 	 0.3356 	 
14.87	2882.0961	-37.4541	117.319	0.8296 	 -0.0286 	 0.5525 	 0.0758 	2.7471 	 1.1489 	 0.3262 	 
14.88	2883.8037	-37.6907	118.4042	0.8297 	 -0.0257 	 0.5525 	 0.0753 	2.7562 	 1.1504 	 0.3137 	 
14.89	2885.1516	-37.9904	119.5712	0.8294 	 -0.0230 	 0.5531 	 0.0748 	2.7640 	 1.1533 	 0.3029 	 
14.9	2886.2943	-37.7152	121.0918	0.8305 	 -0.0218 	 0.5514 	 0.0754 	2.7678 	 1.1497 	 0.2963 	 
14.91	2887.1349	-37.309	122.624	0.8316 	 -0.0211 	 0.5496 	 0.0771 	2.7658 	 1.1453 	 0.2948 	 
14.92	2887.8787	-36.5024	124.3154	0.8331 	 -0.0210 	 0.5469 	 0.0797 	2.7605 	 1.1384 	 0.2961 	 
14.93	2887.5429	-36.3867	125.0508	0.8360 	 -0.0078 	 0.5422 	 0.0847 	2.7809 	 1.1317 	 0.2493 	 
14.94	2887.7609	-34.6843	127.3918	0.8333 	 -0.0035 	 0.5450 	 0.0924 	2.7560 	 1.1376 	 0.2568 	 
14.95	2888.0197	-33.433	129.0789	0.8354 	 -0.0021 	 0.5410 	 0.0968 	2.7488 	 1.1279 	 0.2553 	 
14.96	2888.0269	-31.8523	130.9535	0.8344 	 -0.0005 	 0.5418 	 0.1015 	2.7329 	 1.1290 	 0.2621 	 
14.97	2888.0458	-30.0218	132.8872	0.8351 	 -0.0022 	 0.5397 	 0.1064 	2.7134 	 1.1220 	 0.2769 	 
14.98	2887.9521	-27.9311	135.0223	0.8350 	 -0.0025 	 0.5386 	 0.1121 	2.6930 	 1.1175 	 0.2893 	 
14.99	2887.9408	-25.5185	137.0194	0.8368 	 -0.0039 	 0.5345 	 0.1184 	2.6736 	 1.1055 	 0.3013 	 
15	2887.696	-23.3028	138.7055	0.8392 	 -0.0046 	 0.5296 	 0.1234 	2.6629 	 1.0924 	 0.3054 	 
15.01	2887.518	-20.6676	140.7273	0.8384 	 -0.0049 	 0.5294 	 0.1294 	2.6407 	 1.0896 	 0.3194 	 
15.02	2887.3714	-18.0973	142.5846	0.8397 	 -0.0080 	 0.5262 	 0.1340 	2.6244 	 1.0791 	 0.3332 	 
15.03	2887.339	-14.9357	144.6626	0.8379 	 -0.0104 	 0.5272 	 0.1412 	2.5922 	 1.0769 	 0.3583 	 
15.04	2887.4987	-11.9995	146.2022	0.8399 	 -0.0136 	 0.5222 	 0.1472 	2.5752 	 1.0618 	 0.3709 	 
15.05	2887.8198	-8.226	147.7281	0.8396 	 -0.0203 	 0.5205 	 0.1541 	2.5433 	 1.0506 	 0.4022 	 
15.06	2888.0989	-4.6311	149.2329	0.8391 	 -0.0232 	 0.5195 	 0.1596 	2.5220 	 1.0439 	 0.4194 	 
15.07	2889.1646	0.0095401	150.5127	0.8359 	 -0.0296 	 0.5212 	 0.1694 	2.4751 	 1.0380 	 0.4613 	 
15.08	2890.4891	4.1553	151.3056	0.8372 	 -0.0391 	 0.5161 	 0.1763 	2.4495 	 1.0169 	 0.4900 	 
15.09	2892.3613	9.2589	151.9638	0.8370 	 -0.0487 	 0.5132 	 0.1835 	2.4201 	 0.9995 	 0.5226 	 
15.1	2894.0947	15.5886	152.2263	0.8515 	 -0.0624 	 0.4891 	 0.1785 	2.4686 	 0.9452 	 0.5001 	 
15.11	2897.3412	21.4458	152.7552	0.8466 	 -0.0738 	 0.4921 	 0.1889 	2.4179 	 0.9361 	 0.5521 	 
15.12	2900.8514	27.246	153.1	0.8446 	 -0.0897 	 0.4890 	 0.1989 	2.3780 	 0.9112 	 0.6002 	 
15.13	2904.5611	33.4944	153.1305	0.8411 	 -0.1062 	 0.4871 	 0.2099 	2.3347 	 0.8863 	 0.6511 	 
15.14	2909.542	38.5325	153.0367	0.8284 	 -0.1222 	 0.4967 	 0.2283 	2.2486 	 0.8744 	 0.7331 	 
15.15	2913.9315	44.9125	153.0381	0.8237 	 -0.1389 	 0.4946 	 0.2401 	2.2092 	 0.8451 	 0.7791 	 
15.16	2918.2026	52.7451	153.1077	0.8333 	 -0.1584 	 0.4730 	 0.2384 	2.2468 	 0.7934 	 0.7724 	 
15.17	2923.8675	59.738	153.1085	0.8240 	 -0.1730 	 0.4799 	 0.2466 	2.2011 	 0.7832 	 0.8277 	 
15.18	2929.4134	66.7277	153.2951	0.8235 	 -0.1947 	 0.4668 	 0.2570 	2.1909 	 0.7324 	 0.8542 	 
15.19	2935.3263	73.4704	153.296	0.8222 	 -0.2064 	 0.4642 	 0.2565 	2.1901 	 0.7175 	 0.8735 	 
15.2	2942.6448	77.6228	152.3424	0.7987 	 -0.2167 	 0.4829 	 0.2862 	2.0773 	 0.7041 	 0.9560 	 
15.21	2949.4659	84.0324	151.9997	0.7916 	 -0.2273 	 0.4855 	 0.2932 	2.0509 	 0.6884 	 0.9876 	 
15.22	2956.5314	90.6647	151.142	0.8000 	 -0.2653 	 0.4476 	 0.2988 	2.1023 	 0.5915 	 0.9856 	 
15.23	2963.6564	97.4284	151.1988	0.7880 	 -0.2721 	 0.4596 	 0.3062 	2.0600 	 0.5916 	 1.0270 	 
15.24	2970.7518	104.1978	151.1762	0.7906 	 -0.2944 	 0.4430 	 0.3033 	2.0903 	 0.5491 	 1.0369 	 
15.25	2978.0465	110.9843	151.452	0.7829 	 -0.2960 	 0.4533 	 0.3066 	2.0627 	 0.5566 	 1.0618 	 
15.26	2985.7927	115.8543	150.4627	0.7733 	 -0.3088 	 0.4496 	 0.3233 	2.0322 	 0.5185 	 1.0856 	 
15.27	2993.6505	120.2384	149.9837	0.7629 	 -0.3159 	 0.4548 	 0.3336 	1.9992 	 0.5042 	 1.1132 	 
15.28	3001.3228	125.2911	149.8862	0.7590 	 -0.3223 	 0.4569 	 0.3336 	1.9933 	 0.4990 	 1.1298 	 
15.29	3009.3768	130.2629	149.7375	0.7588 	 -0.3309 	 0.4546 	 0.3289 	2.0044 	 0.4917 	 1.1404 	 
15.3	3016.9355	134.3707	149.0331	0.7527 	 -0.3308 	 0.4595 	 0.3358 	1.9810 	 0.4889 	 1.1523 	 
15.31	3024.7064	138.1024	148.3699	0.7498 	 -0.3329 	 0.4615 	 0.3377 	1.9729 	 0.4860 	 1.1608 	 
15.32	3032.7794	141.725	147.9475	0.7499 	 -0.3373 	 0.4614 	 0.3332 	1.9804 	 0.4861 	 1.1679 	 
15.33	3040.3904	145.3462	147.5035	0.7482 	 -0.3377 	 0.4657 	 0.3305 	1.9768 	 0.4935 	 1.1767 	 
15.34	3048.3946	148.3005	146.929	0.7479 	 -0.3393 	 0.4679 	 0.3265 	1.9794 	 0.4986 	 1.1833 	 
15.35	3056.1132	151.2155	146.6222	0.7484 	 -0.3401 	 0.4697 	 0.3218 	1.9843 	 0.5055 	 1.1872 	 
15.36	3064.0904	153.9804	146.2935	0.7485 	 -0.3392 	 0.4734 	 0.3173 	1.9856 	 0.5159 	 1.1919 	 
15.37	3072.1472	156.4323	145.8862	0.7489 	 -0.3401 	 0.4748 	 0.3132 	1.9899 	 0.5214 	 1.1956 	 
15.38	3080.1215	159.2568	145.5251	0.7482 	 -0.3397 	 0.4769 	 0.3122 	1.9876 	 0.5253 	 1.1988 	 
15.39	3088.5127	161.3443	145.1306	0.7487 	 -0.3396 	 0.4783 	 0.3087 	1.9910 	 0.5312 	 1.2008 	 
15.4	3096.8223	163.6639	144.7984	0.7525 	 -0.3392 	 0.4773 	 0.3015 	2.0072 	 0.5396 	 1.1956 	 
15.41	3105.4394	165.7521	144.4049	0.7544 	 -0.3398 	 0.4767 	 0.2969 	2.0169 	 0.5439 	 1.1945 	 
15.42	3114.1303	167.9868	144.1616	0.7566 	 -0.3398 	 0.4773 	 0.2903 	2.0281 	 0.5527 	 1.1937 	 
15.43	3122.9621	169.668	143.9929	0.7563 	 -0.3373 	 0.4816 	 0.2870 	2.0259 	 0.5642 	 1.1969 	 
15.44	3131.8412	171.393	143.6405	0.7576 	 -0.3366 	 0.4833 	 0.2814 	2.0331 	 0.5738 	 1.1975 	 
15.45	3141.0064	173.6278	143.6496	0.7607 	 -0.3376 	 0.4834 	 0.2715 	2.0511 	 0.5848 	 1.1966 	 
15.46	3150.2397	175.109	143.091	0.7611 	 -0.3382 	 0.4838 	 0.2688 	2.0550 	 0.5880 	 1.1981 	 
15.47	3159.6323	176.4032	142.5441	0.7619 	 -0.3382 	 0.4844 	 0.2656 	2.0598 	 0.5925 	 1.1981 	 
15.48	3169.035	177.4107	142.0358	0.7630 	 -0.3361 	 0.4858 	 0.2624 	2.0635 	 0.6004 	 1.1961 	 
15.49	3178.962	178.8259	141.6288	0.7621 	 -0.3376 	 0.4874 	 0.2601 	2.0635 	 0.6033 	 1.2019 	 
15.5	3188.9003	180.0437	141.2997	0.7604 	 -0.3386 	 0.4908 	 0.2573 	2.0606 	 0.6091 	 1.2107 	 
15.51	3199.0581	181.02	140.9755	0.7586 	 -0.3420 	 0.4930 	 0.2541 	2.0602 	 0.6116 	 1.2216 	 
15.52	3209.3736	181.6904	140.2662	0.7563 	 -0.3440 	 0.4950 	 0.2542 	2.0542 	 0.6112 	 1.2308 	 
