Tracker Experiment Results 03-Nov-2014
LEFT_SHANK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
12.76	2526.3959	120.5581	301.1509	0.6136 	 -0.3233 	 0.6519 	 0.3065 	1.5232 	 0.6458 	 1.6449 	 
12.77	2534.4565	119.6661	299.9941	0.6105 	 -0.3258 	 0.6489 	 0.3162 	1.5187 	 0.6266 	 1.6382 	 
12.78	2543.4955	120.6681	299.8828	0.6059 	 -0.3317 	 0.6514 	 0.3138 	1.5147 	 0.6203 	 1.6554 	 
12.79	2552.4344	120.6336	299.1163	0.6012 	 -0.3393 	 0.6501 	 0.3175 	1.5139 	 0.6019 	 1.6626 	 
12.8	2561.0311	120.1819	298.3349	0.5957 	 -0.3457 	 0.6500 	 0.3212 	1.5091 	 0.5851 	 1.6718 	 
12.81	2569.5998	119.7949	297.6393	0.5880 	 -0.3532 	 0.6502 	 0.3269 	1.5008 	 0.5629 	 1.6832 	 
12.82	2578.1874	119.5729	296.9704	0.5796 	 -0.3616 	 0.6496 	 0.3338 	1.4931 	 0.5370 	 1.6937 	 
12.83	2586.6757	119.0383	296.21	0.5746 	 -0.3692 	 0.6488 	 0.3355 	1.4933 	 0.5212 	 1.7032 	 
12.84	2595.2059	118.5636	295.3822	0.5702 	 -0.3721 	 0.6498 	 0.3379 	1.4871 	 0.5116 	 1.7105 	 
12.85	2603.2397	118.2553	294.7638	0.5590 	 -0.3804 	 0.6501 	 0.3467 	1.4740 	 0.4814 	 1.7232 	 
12.86	2611.5709	117.2705	294.0169	0.5584 	 -0.3829 	 0.6513 	 0.3426 	1.4768 	 0.4837 	 1.7314 	 
12.87	2620.2602	116.8757	293.4814	0.5510 	 -0.3917 	 0.6533 	 0.3407 	1.4743 	 0.4702 	 1.7518 	 
12.88	2628.0403	116.2589	292.7965	0.5437 	 -0.3954 	 0.6554 	 0.3442 	1.4635 	 0.4562 	 1.7634 	 
12.89	2635.7318	115.0377	292.1462	0.5371 	 -0.4021 	 0.6561 	 0.3455 	1.4603 	 0.4411 	 1.7761 	 
12.9	2643.0815	113.5001	291.3959	0.5316 	 -0.4084 	 0.6561 	 0.3467 	1.4593 	 0.4272 	 1.7862 	 
12.91	2650.326	112.421	290.6902	0.5253 	 -0.4117 	 0.6572 	 0.3503 	1.4513 	 0.4137 	 1.7940 	 
12.92	2657.3677	111.227	289.9969	0.5199 	 -0.4124 	 0.6598 	 0.3526 	1.4407 	 0.4063 	 1.8023 	 
12.93	2663.891	109.4468	289.1605	0.5123 	 -0.4209 	 0.6599 	 0.3535 	1.4398 	 0.3882 	 1.8166 	 
12.94	2670.1495	107.7998	288.5803	0.5106 	 -0.4209 	 0.6633 	 0.3495 	1.4359 	 0.3932 	 1.8271 	 
12.95	2675.9311	105.9445	287.9417	0.5059 	 -0.4215 	 0.6672 	 0.3481 	1.4267 	 0.3916 	 1.8399 	 
12.96	2681.9376	104.0529	286.9168	0.5051 	 -0.4179 	 0.6694 	 0.3495 	1.4181 	 0.3943 	 1.8399 	 
12.97	2687.2108	101.8155	286.046	0.5010 	 -0.4185 	 0.6742 	 0.3454 	1.4099 	 0.3967 	 1.8559 	 
12.98	2692.1666	99.4755	285.2868	0.4999 	 -0.4154 	 0.6775 	 0.3443 	1.4014 	 0.4021 	 1.8608 	 
12.99	2697.2526	97.2208	284.3205	0.4983 	 -0.4123 	 0.6822 	 0.3411 	1.3916 	 0.4098 	 1.8704 	 
13	2701.4326	94.9336	283.6943	0.5029 	 -0.4086 	 0.6849 	 0.3332 	1.3937 	 0.4297 	 1.8748 	 
13.01	2704.9113	91.7675	282.5573	0.5017 	 -0.4060 	 0.6841 	 0.3397 	1.3867 	 0.4231 	 1.8666 	 
13.02	2709.1972	89.4939	281.8563	0.5024 	 -0.4046 	 0.6867 	 0.3352 	1.3850 	 0.4320 	 1.8732 	 
13.03	2712.746	87.6404	280.9913	0.5077 	 -0.3944 	 0.6930 	 0.3262 	1.3758 	 0.4628 	 1.8793 	 
13.04	2716.0696	84.9866	280.0926	0.5085 	 -0.3918 	 0.6957 	 0.3225 	1.3720 	 0.4722 	 1.8845 	 
13.05	2718.9728	82.5808	279.0906	0.5092 	 -0.3868 	 0.6999 	 0.3184 	1.3632 	 0.4852 	 1.8914 	 
13.06	2721.9519	80.2248	277.9899	0.5113 	 -0.3825 	 0.7016 	 0.3163 	1.3594 	 0.4955 	 1.8911 	 
13.07	2724.6084	78.4322	276.9687	0.5133 	 -0.3793 	 0.7032 	 0.3132 	1.3575 	 0.5057 	 1.8927 	 
13.08	2726.9079	76.3303	275.9104	0.5148 	 -0.3778 	 0.7030 	 0.3132 	1.3580 	 0.5087 	 1.8897 	 
13.09	2728.8166	74.4659	274.7524	0.5187 	 -0.3722 	 0.7060 	 0.3066 	1.3551 	 0.5285 	 1.8936 	 
13.1	2729.8322	71.3839	272.9294	0.5064 	 -0.3718 	 0.7111 	 0.3156 	1.3274 	 0.5070 	 1.9063 	 
13.11	2732.1618	69.7782	272.0725	0.5153 	 -0.3602 	 0.7149 	 0.3060 	1.3236 	 0.5427 	 1.9060 	 
13.12	2731.6382	67.6936	271.4093	0.5179 	 -0.3538 	 0.7181 	 0.3016 	1.3166 	 0.5589 	 1.9094 	 
13.13	2732.8408	66.4387	271.36	0.5161 	 -0.3554 	 0.7164 	 0.3066 	1.3166 	 0.5487 	 1.9042 	 
13.14	2733.5661	65.8068	271.1991	0.5215 	 -0.3497 	 0.7168 	 0.3032 	1.3177 	 0.5651 	 1.8989 	 
13.15	2734.6261	65.7005	271.0503	0.5258 	 -0.3466 	 0.7159 	 0.3014 	1.3218 	 0.5750 	 1.8927 	 
13.16	2736.1772	65.9965	270.8873	0.5245 	 -0.3510 	 0.7127 	 0.3062 	1.3281 	 0.5617 	 1.8859 	 
13.17	2737.7489	66.647	270.5974	0.5195 	 -0.3598 	 0.7084 	 0.3146 	1.3345 	 0.5347 	 1.8807 	 
13.18	2738.6591	67.1937	270.3283	0.5153 	 -0.3678 	 0.7040 	 0.3217 	1.3414 	 0.5108 	 1.8758 	 
13.19	2740.1282	68.1903	270.2964	0.5177 	 -0.3683 	 0.7014 	 0.3231 	1.3480 	 0.5101 	 1.8676 	 
13.2	2740.4907	68.3387	270.0284	0.5202 	 -0.3689 	 0.7001 	 0.3212 	1.3548 	 0.5137 	 1.8649 	 
13.21	2739.8059	67.6374	269.5197	0.5217 	 -0.3678 	 0.7018 	 0.3163 	1.3556 	 0.5231 	 1.8702 	 
13.22	2740.0004	67.4433	269.238	0.5251 	 -0.3595 	 0.7059 	 0.3110 	1.3467 	 0.5442 	 1.8736 	 
13.23	2740.289	67.3173	268.9967	0.5264 	 -0.3515 	 0.7097 	 0.3094 	1.3343 	 0.5581 	 1.8754 	 
13.24	2740.7168	67.1484	268.5921	0.5266 	 -0.3452 	 0.7133 	 0.3079 	1.3225 	 0.5688 	 1.8793 	 
13.25	2741.1705	67.3234	268.3417	0.5271 	 -0.3413 	 0.7152 	 0.3070 	1.3161 	 0.5755 	 1.8808 	 
13.26	2741.5737	67.7387	268.1168	0.5275 	 -0.3403 	 0.7150 	 0.3078 	1.3153 	 0.5763 	 1.8786 	 
13.27	2741.6995	67.9839	267.9844	0.5281 	 -0.3430 	 0.7140 	 0.3060 	1.3216 	 0.5754 	 1.8796 	 
13.28	2742.0211	68.4693	267.9236	0.5286 	 -0.3466 	 0.7112 	 0.3076 	1.3301 	 0.5689 	 1.8744 	 
13.29	2742.5517	68.9248	267.8247	0.5300 	 -0.3489 	 0.7080 	 0.3101 	1.3383 	 0.5633 	 1.8660 	 
13.3	2742.9445	69.1055	267.598	0.5305 	 -0.3494 	 0.7070 	 0.3108 	1.3408 	 0.5620 	 1.8631 	 
13.31	2743.428	69.0701	267.3535	0.5310 	 -0.3482 	 0.7074 	 0.3105 	1.3397 	 0.5645 	 1.8628 	 
13.32	2743.8611	68.7325	267.0873	0.5315 	 -0.3453 	 0.7092 	 0.3086 	1.3350 	 0.5714 	 1.8657 	 
13.33	2744.28	68.2845	266.9477	0.5329 	 -0.3402 	 0.7116 	 0.3064 	1.3282 	 0.5823 	 1.8676 	 
13.34	2744.7198	67.7495	266.663	0.5347 	 -0.3359 	 0.7134 	 0.3038 	1.3241 	 0.5929 	 1.8690 	 
13.35	2745.2173	67.3025	266.4184	0.5355 	 -0.3333 	 0.7145 	 0.3027 	1.3209 	 0.5985 	 1.8697 	 
13.36	2745.7713	66.9345	266.2167	0.5361 	 -0.3329 	 0.7142 	 0.3028 	1.3217 	 0.5994 	 1.8681 	 
13.37	2746.277	66.717	266.0328	0.5360 	 -0.3339 	 0.7134 	 0.3038 	1.3236 	 0.5967 	 1.8662 	 
13.38	2746.6573	66.5188	265.882	0.5358 	 -0.3355 	 0.7124 	 0.3047 	1.3264 	 0.5931 	 1.8645 	 
13.39	2746.9647	66.5233	265.7494	0.5354 	 -0.3369 	 0.7117 	 0.3056 	1.3281 	 0.5897 	 1.8638 	 
13.4	2747.1482	66.4619	265.6485	0.5360 	 -0.3368 	 0.7115 	 0.3051 	1.3293 	 0.5909 	 1.8631 	 
13.41	2747.2098	66.4897	265.5748	0.5366 	 -0.3358 	 0.7118 	 0.3043 	1.3290 	 0.5938 	 1.8631 	 
13.42	2747.2524	66.5818	265.4472	0.5367 	 -0.3347 	 0.7123 	 0.3041 	1.3271 	 0.5957 	 1.8635 	 
13.43	2747.2768	66.7054	265.3546	0.5368 	 -0.3336 	 0.7129 	 0.3037 	1.3251 	 0.5978 	 1.8643 	 
13.44	2747.305	66.922	265.2572	0.5365 	 -0.3329 	 0.7135 	 0.3037 	1.3230 	 0.5985 	 1.8652 	 
13.45	2747.3629	67.1505	265.2065	0.5364 	 -0.3330 	 0.7134 	 0.3042 	1.3229 	 0.5976 	 1.8648 	 
13.46	2747.4434	67.3782	265.1474	0.5363 	 -0.3333 	 0.7130 	 0.3047 	1.3235 	 0.5964 	 1.8638 	 
13.47	2747.5922	67.5634	265.119	0.5368 	 -0.3339 	 0.7122 	 0.3052 	1.3259 	 0.5953 	 1.8615 	 
13.48	2747.8365	67.7196	265.1173	0.5373 	 -0.3340 	 0.7115 	 0.3058 	1.3277 	 0.5947 	 1.8591 	 
13.49	2747.8994	68.7282	265.5639	0.5429 	 -0.3398 	 0.7045 	 0.3059 	1.3527 	 0.5908 	 1.8431 	 
13.5	2748.3599	68.6612	265.3849	0.5430 	 -0.3395 	 0.7046 	 0.3057 	1.3525 	 0.5916 	 1.8433 	 
13.51	2748.7238	68.5645	265.3135	0.5435 	 -0.3376 	 0.7047 	 0.3067 	1.3504 	 0.5931 	 1.8406 	 
13.52	2749.3501	68.9397	265.265	0.5439 	 -0.3349 	 0.7049 	 0.3084 	1.3467 	 0.5946 	 1.8374 	 
13.53	2749.6236	68.8505	265.399	0.5453 	 -0.3339 	 0.7052 	 0.3065 	1.3480 	 0.5997 	 1.8374 	 
13.54	2750.0746	69.1537	265.3017	0.5449 	 -0.3308 	 0.7060 	 0.3087 	1.3417 	 0.6007 	 1.8351 	 
13.55	2750.323	69.1512	265.2021	0.5453 	 -0.3283 	 0.7069 	 0.3084 	1.3382 	 0.6047 	 1.8352 	 
13.56	2750.5491	69.2461	265.122	0.5457 	 -0.3271 	 0.7071 	 0.3085 	1.3370 	 0.6065 	 1.8344 	 
13.57	2750.6609	69.3295	264.9857	0.5460 	 -0.3263 	 0.7070 	 0.3092 	1.3362 	 0.6067 	 1.8326 	 
13.58	2750.7339	69.5274	264.89	0.5461 	 -0.3259 	 0.7068 	 0.3097 	1.3361 	 0.6067 	 1.8315 	 
13.59	2750.7568	69.7642	264.767	0.5464 	 -0.3259 	 0.7066 	 0.3098 	1.3367 	 0.6068 	 1.8306 	 
13.6	2750.7036	69.9372	264.6356	0.5465 	 -0.3254 	 0.7067 	 0.3098 	1.3362 	 0.6075 	 1.8303 	 
13.61	2750.6666	70.1176	264.5173	0.5467 	 -0.3247 	 0.7070 	 0.3096 	1.3354 	 0.6089 	 1.8303 	 
13.62	2750.5943	70.4045	264.5176	0.5469 	 -0.3249 	 0.7066 	 0.3099 	1.3363 	 0.6085 	 1.8293 	 
13.63	2751.0375	71.1167	264.6555	0.5505 	 -0.3224 	 0.7055 	 0.3088 	1.3408 	 0.6158 	 1.8225 	 
13.64	2750.9763	71.22	264.4919	0.5503 	 -0.3217 	 0.7059 	 0.3088 	1.3391 	 0.6166 	 1.8231 	 
13.65	2750.925	71.3778	264.3673	0.5502 	 -0.3213 	 0.7063 	 0.3087 	1.3380 	 0.6173 	 1.8237 	 
13.66	2751.0165	71.663	264.2812	0.5502 	 -0.3204 	 0.7074 	 0.3069 	1.3361 	 0.6209 	 1.8270 	 
13.67	2750.8296	71.8413	264.0987	0.5496 	 -0.3211 	 0.7070 	 0.3082 	1.3358 	 0.6177 	 1.8262 	 
13.68	2751.1041	71.298	263.4552	0.5447 	 -0.3148 	 0.7134 	 0.3086 	1.3114 	 0.6223 	 1.8400 	 
13.69	2750.9137	71.7291	263.4414	0.5456 	 -0.3141 	 0.7121 	 0.3109 	1.3129 	 0.6208 	 1.8337 	 
13.7	2750.9466	72.0339	263.3607	0.5453 	 -0.3137 	 0.7125 	 0.3106 	1.3117 	 0.6214 	 1.8348 	 
13.71	2751.0668	72.556	263.2831	0.5454 	 -0.3134 	 0.7122 	 0.3116 	1.3113 	 0.6206 	 1.8331 	 
13.72	2751.1296	72.9777	263.2081	0.5454 	 -0.3126 	 0.7121 	 0.3125 	1.3103 	 0.6204 	 1.8315 	 
13.73	2751.2038	73.4385	263.1692	0.5455 	 -0.3120 	 0.7119 	 0.3134 	1.3096 	 0.6201 	 1.8297 	 
13.74	2751.3117	73.8442	263.1239	0.5455 	 -0.3113 	 0.7119 	 0.3143 	1.3085 	 0.6199 	 1.8284 	 
13.75	2751.5227	74.3015	263.1703	0.5456 	 -0.3111 	 0.7117 	 0.3148 	1.3084 	 0.6196 	 1.8272 	 
13.76	2751.6241	74.6196	263.0322	0.5467 	 -0.3093 	 0.7117 	 0.3145 	1.3082 	 0.6233 	 1.8252 	 
13.77	2751.644	75.5647	263.3242	0.5503 	 -0.3139 	 0.7069 	 0.3146 	1.3260 	 0.6192 	 1.8145 	 
13.78	2751.9094	75.7506	263.3825	0.5486 	 -0.3131 	 0.7081 	 0.3156 	1.3203 	 0.6179 	 1.8173 	 
13.79	2752.0655	75.9105	263.4153	0.5489 	 -0.3124 	 0.7082 	 0.3156 	1.3197 	 0.6191 	 1.8167 	 
13.8	2751.9804	76.8934	263.7882	0.5545 	 -0.3038 	 0.7124 	 0.3046 	1.3162 	 0.6497 	 1.8242 	 
13.81	2751.9131	77.1931	264.3557	0.5573 	 -0.3014 	 0.7104 	 0.3065 	1.3201 	 0.6522 	 1.8134 	 
13.82	2752.4803	77.1036	264.0456	0.5561 	 -0.3028 	 0.7117 	 0.3042 	1.3189 	 0.6528 	 1.8206 	 
13.83	2752.7833	77.0183	264.1388	0.5557 	 -0.3042 	 0.7106 	 0.3061 	1.3208 	 0.6479 	 1.8178 	 
13.84	2752.9338	77.0915	264.0536	0.5561 	 -0.3030 	 0.7108 	 0.3061 	1.3195 	 0.6499 	 1.8172 	 
13.85	2753.2027	77.0577	264.1424	0.5563 	 -0.3031 	 0.7104 	 0.3065 	1.3206 	 0.6494 	 1.8157 	 
13.86	2752.8756	76.6308	264.1302	0.5551 	 -0.3061 	 0.7097 	 0.3074 	1.3230 	 0.6431 	 1.8165 	 
13.87	2753.2503	76.7113	264.0969	0.5550 	 -0.3059 	 0.7090 	 0.3093 	1.3227 	 0.6406 	 1.8135 	 
13.88	2753.4591	76.6331	264.1001	0.5566 	 -0.3044 	 0.7087 	 0.3086 	1.3244 	 0.6449 	 1.8106 	 
13.89	2753.7871	76.5693	264.1449	0.5567 	 -0.3050 	 0.7078 	 0.3100 	1.3260 	 0.6422 	 1.8078 	 
13.9	2754.0547	76.5383	264.263	0.5579 	 -0.3042 	 0.7074 	 0.3094 	1.3277 	 0.6449 	 1.8056 	 
13.91	2754.5251	76.3046	264.2714	0.5559 	 -0.3069 	 0.7064 	 0.3128 	1.3279 	 0.6351 	 1.8044 	 
13.92	2754.7855	76.3259	264.3425	0.5573 	 -0.3051 	 0.7065 	 0.3116 	1.3283 	 0.6402 	 1.8031 	 
13.93	2755.1653	76.2897	264.4628	0.5566 	 -0.3062 	 0.7060 	 0.3131 	1.3286 	 0.6362 	 1.8020 	 
13.94	2755.542	76.1466	264.5276	0.5562 	 -0.3072 	 0.7050 	 0.3151 	1.3299 	 0.6318 	 1.7993 	 
13.95	2755.9183	76.0276	264.6144	0.5566 	 -0.3074 	 0.7042 	 0.3160 	1.3316 	 0.6306 	 1.7964 	 
13.96	2756.3427	75.8666	264.6741	0.5564 	 -0.3087 	 0.7028 	 0.3181 	1.3339 	 0.6257 	 1.7929 	 
13.97	2756.7342	75.3198	264.5661	0.5551 	 -0.3115 	 0.7000 	 0.3237 	1.3368 	 0.6131 	 1.7854 	 
13.98	2757.0793	75.2502	264.6607	0.5560 	 -0.3115 	 0.6992 	 0.3238 	1.3393 	 0.6136 	 1.7827 	 
13.99	2757.4001	75.1468	264.7552	0.5564 	 -0.3117 	 0.6987 	 0.3242 	1.3407 	 0.6131 	 1.7810 	 
14	2757.7084	74.9974	264.8473	0.5570 	 -0.3117 	 0.6982 	 0.3242 	1.3422 	 0.6135 	 1.7794 	 
14.01	2757.8059	74.3208	264.7469	0.5600 	 -0.3090 	 0.6970 	 0.3243 	1.3455 	 0.6190 	 1.7717 	 
14.02	2758.3066	74.5594	264.9628	0.5593 	 -0.3101 	 0.6972 	 0.3241 	1.3455 	 0.6173 	 1.7738 	 
14.03	2758.7545	74.3109	265.1669	0.5588 	 -0.3111 	 0.6966 	 0.3250 	1.3464 	 0.6143 	 1.7731 	 
14.04	2759.2905	74.1754	265.3336	0.5589 	 -0.3119 	 0.6963 	 0.3250 	1.3479 	 0.6133 	 1.7728 	 
14.05	2759.8216	74.0226	265.4037	0.5605 	 -0.3107 	 0.6957 	 0.3246 	1.3500 	 0.6164 	 1.7694 	 
14.06	2760.3979	73.8685	265.5311	0.5611 	 -0.3110 	 0.6947 	 0.3253 	1.3524 	 0.6154 	 1.7664 	 
14.07	2760.9003	73.7131	265.7193	0.5619 	 -0.3121 	 0.6936 	 0.3252 	1.3565 	 0.6146 	 1.7641 	 
14.08	2761.3784	73.5956	265.8666	0.5624 	 -0.3128 	 0.6930 	 0.3251 	1.3591 	 0.6139 	 1.7629 	 
14.09	2761.8883	73.3917	266.0933	0.5625 	 -0.3144 	 0.6918 	 0.3258 	1.3625 	 0.6107 	 1.7610 	 
14.1	2762.6859	73.1999	266.2125	0.5638 	 -0.3151 	 0.6891 	 0.3287 	1.3678 	 0.6063 	 1.7521 	 
14.11	2763.3873	73.2449	266.3468	0.5651 	 -0.3155 	 0.6864 	 0.3316 	1.3726 	 0.6022 	 1.7433 	 
14.12	2764.0958	72.8346	266.4508	0.5648 	 -0.3150 	 0.6864 	 0.3325 	1.3711 	 0.6016 	 1.7423 	 
14.13	2764.6243	72.517	266.5586	0.5655 	 -0.3148 	 0.6851 	 0.3343 	1.3729 	 0.5998 	 1.7375 	 
14.14	2765.356	72.3064	266.6931	0.5662 	 -0.3159 	 0.6832 	 0.3360 	1.3773 	 0.5961 	 1.7322 	 
14.15	2766.1095	72.0671	266.8317	0.5671 	 -0.3170 	 0.6809 	 0.3380 	1.3819 	 0.5919 	 1.7260 	 
14.16	2766.9331	71.983	267.004	0.5680 	 -0.3173 	 0.6793 	 0.3396 	1.3851 	 0.5896 	 1.7207 	 
14.17	2767.8066	71.8773	267.1352	0.5692 	 -0.3175 	 0.6775 	 0.3409 	1.3891 	 0.5882 	 1.7150 	 
14.18	2768.6258	71.7648	267.2665	0.5706 	 -0.3179 	 0.6758 	 0.3416 	1.3935 	 0.5872 	 1.7100 	 
14.19	2769.5382	71.6819	267.387	0.5712 	 -0.3183 	 0.6740 	 0.3437 	1.3965 	 0.5837 	 1.7044 	 
14.2	2770.4407	71.4781	267.4701	0.5734 	 -0.3175 	 0.6729 	 0.3431 	1.4007 	 0.5869 	 1.6998 	 
14.21	2771.2783	71.4286	267.7121	0.5748 	 -0.3207 	 0.6696 	 0.3442 	1.4103 	 0.5812 	 1.6935 	 
14.22	2772.2837	70.6532	267.6761	0.5712 	 -0.3163 	 0.6738 	 0.3459 	1.3932 	 0.5836 	 1.7008 	 
14.23	2773.0371	71.0086	268.0335	0.5749 	 -0.3207 	 0.6679 	 0.3472 	1.4112 	 0.5768 	 1.6878 	 
14.24	2774.001	70.8033	268.1665	0.5757 	 -0.3221 	 0.6651 	 0.3499 	1.4161 	 0.5709 	 1.6805 	 
14.25	2774.9842	70.7033	268.2836	0.5771 	 -0.3219 	 0.6629 	 0.3520 	1.4200 	 0.5686 	 1.6730 	 
14.26	2775.7971	70.6534	268.0128	0.5770 	 -0.3207 	 0.6622 	 0.3544 	1.4181 	 0.5668 	 1.6692 	 
14.27	2776.8129	70.3944	268.2306	0.5780 	 -0.3216 	 0.6601 	 0.3559 	1.4225 	 0.5635 	 1.6637 	 
14.28	2777.6667	70.0816	268.439	0.5790 	 -0.3204 	 0.6593 	 0.3568 	1.4234 	 0.5644 	 1.6595 	 
14.29	2778.6408	69.8643	268.6326	0.5782 	 -0.3212 	 0.6583 	 0.3594 	1.4229 	 0.5590 	 1.6570 	 
14.3	2780.048	69.7735	268.7179	0.5787 	 -0.3230 	 0.6551 	 0.3628 	1.4277 	 0.5514 	 1.6494 	 
14.31	2781.3181	69.5069	268.9199	0.5803 	 -0.3234 	 0.6515 	 0.3663 	1.4330 	 0.5460 	 1.6389 	 
14.32	2782.822	69.0194	269.3829	0.5832 	 -0.3282 	 0.6458 	 0.3675 	1.4490 	 0.5375 	 1.6285 	 
14.33	2784.0584	68.7391	269.5202	0.5844 	 -0.3291 	 0.6436 	 0.3688 	1.4539 	 0.5345 	 1.6231 	 
14.34	2785.365	68.4853	269.7458	0.5857 	 -0.3294 	 0.6421 	 0.3689 	1.4580 	 0.5342 	 1.6192 	 
14.35	2786.2273	68.4923	269.7263	0.5853 	 -0.3266 	 0.6438 	 0.3690 	1.4524 	 0.5383 	 1.6202 	 
14.36	2787.2797	68.0868	269.9605	0.5873 	 -0.3257 	 0.6424 	 0.3693 	1.4562 	 0.5399 	 1.6145 	 
14.37	2788.2729	67.638	270.1867	0.5888 	 -0.3240 	 0.6417 	 0.3697 	1.4575 	 0.5422 	 1.6098 	 
14.38	2789.3552	67.0451	270.4333	0.5883 	 -0.3251 	 0.6394 	 0.3733 	1.4586 	 0.5348 	 1.6046 	 
14.39	2790.688	66.5474	270.6855	0.5896 	 -0.3262 	 0.6370 	 0.3744 	1.4640 	 0.5316 	 1.5990 	 
14.4	2792.2748	66.1186	270.9251	0.5909 	 -0.3280 	 0.6336 	 0.3764 	1.4707 	 0.5259 	 1.5918 	 
14.41	2793.4262	65.7905	271.3028	0.5938 	 -0.3270 	 0.6315 	 0.3765 	1.4768 	 0.5278 	 1.5840 	 
14.42	2794.9524	65.2115	271.3896	0.5958 	 -0.3273 	 0.6289 	 0.3773 	1.4829 	 0.5265 	 1.5770 	 
14.43	2796.7782	64.3066	271.6531	0.5966 	 -0.3279 	 0.6275 	 0.3778 	1.4863 	 0.5249 	 1.5738 	 
14.44	2798.7989	63.685	271.7964	0.5978 	 -0.3281 	 0.6235 	 0.3824 	1.4900 	 0.5173 	 1.5626 	 
14.45	2800.4083	62.9941	272.0587	0.5985 	 -0.3281 	 0.6218 	 0.3841 	1.4922 	 0.5146 	 1.5576 	 
14.46	2802.2451	62.2167	272.3112	0.6013 	 -0.3281 	 0.6192 	 0.3840 	1.4999 	 0.5151 	 1.5502 	 
14.47	2804.063	61.4404	272.5901	0.6038 	 -0.3289 	 0.6165 	 0.3838 	1.5080 	 0.5143 	 1.5436 	 
14.48	2805.6375	60.7298	272.9135	0.6064 	 -0.3263 	 0.6133 	 0.3867 	1.5117 	 0.5138 	 1.5310 	 
14.49	2807.6375	59.8114	273.1361	0.6077 	 -0.3249 	 0.6130 	 0.3864 	1.5130 	 0.5167 	 1.5279 	 
14.5	2809.4028	58.9524	273.5197	0.6109 	 -0.3249 	 0.6107 	 0.3851 	1.5218 	 0.5188 	 1.5213 	 
14.51	2810.9747	58.3146	273.8619	0.6127 	 -0.3247 	 0.6084 	 0.3861 	1.5265 	 0.5175 	 1.5145 	 
14.52	2812.4504	57.8182	274.2024	0.6123 	 -0.3261 	 0.6058 	 0.3896 	1.5279 	 0.5095 	 1.5096 	 
14.53	2814.2314	57.0034	274.5545	0.6172 	 -0.3240 	 0.6040 	 0.3865 	1.5383 	 0.5179 	 1.5011 	 
14.54	2816.122	56.4586	274.9949	0.6161 	 -0.3256 	 0.6012 	 0.3911 	1.5378 	 0.5076 	 1.4964 	 
14.55	2817.6929	55.6979	275.4923	0.6183 	 -0.3237 	 0.6010 	 0.3895 	1.5412 	 0.5133 	 1.4927 	 
14.56	2819.3474	54.8976	275.9617	0.6173 	 -0.3247 	 0.5999 	 0.3921 	1.5397 	 0.5075 	 1.4912 	 
14.57	2821.0257	53.8712	276.4248	0.6199 	 -0.3256 	 0.5977 	 0.3906 	1.5484 	 0.5082 	 1.4865 	 
14.58	2822.8183	52.2745	276.8636	0.6226 	 -0.3232 	 0.5981 	 0.3876 	1.5526 	 0.5170 	 1.4836 	 
14.59	2824.4054	50.5577	277.3593	0.6209 	 -0.3207 	 0.6001 	 0.3893 	1.5441 	 0.5184 	 1.4854 	 
14.6	2825.8252	48.3292	278.0867	0.6206 	 -0.3252 	 0.5967 	 0.3911 	1.5501 	 0.5078 	 1.4833 	 
14.61	2827.5951	45.4192	278.8247	0.6212 	 -0.3183 	 0.6017 	 0.3883 	1.5413 	 0.5241 	 1.4860 	 
14.62	2829.7322	40.742	279.2816	0.6270 	 -0.2998 	 0.6126 	 0.3766 	1.5303 	 0.5732 	 1.4876 	 
14.63	2831.3068	37.4369	280.144	0.6287 	 -0.2950 	 0.6153 	 0.3730 	1.5282 	 0.5867 	 1.4882 	 
14.64	2833.5293	32.7257	280.939	0.6364 	 -0.2764 	 0.6231 	 0.3610 	1.5245 	 0.6355 	 1.4830 	 
14.65	2835.2495	28.8302	281.973	0.6390 	 -0.2626 	 0.6322 	 0.3509 	1.5125 	 0.6733 	 1.4904 	 
14.66	2837.5586	24.3355	282.5315	0.6415 	 -0.2564 	 0.6350 	 0.3457 	1.5119 	 0.6911 	 1.4900 	 
14.67	2840.7713	17.5233	282.7849	0.6593 	 -0.2522 	 0.6304 	 0.3230 	1.5663 	 0.7319 	 1.4657 	 
14.68	2843.0176	12.7057	283.5093	0.6638 	 -0.2434 	 0.6335 	 0.3144 	1.5704 	 0.7587 	 1.4618 	 
14.69	2845.6079	7.882	283.8108	0.6651 	 -0.2393 	 0.6366 	 0.3083 	1.5699 	 0.7745 	 1.4659 	 
14.7	2848.5931	2.5412	284.3279	0.6706 	 -0.2249 	 0.6423 	 0.2953 	1.5716 	 0.8163 	 1.4628 	 
14.71	2851.6222	-3.16	284.6128	0.6741 	 -0.2126 	 0.6484 	 0.2830 	1.5694 	 0.8538 	 1.4658 	 
14.72	2854.4989	-8.8024	285.0128	0.6783 	 -0.1975 	 0.6553 	 0.2673 	1.5679 	 0.9002 	 1.4692 	 
14.73	2857.8667	-14.2363	285.2971	0.6837 	 -0.1819 	 0.6603 	 0.2518 	1.5728 	 0.9465 	 1.4649 	 
14.74	2861.2794	-20.3507	285.5845	0.6854 	 -0.1661 	 0.6677 	 0.2384 	1.5614 	 0.9900 	 1.4736 	 
