Tracker Experiment Results 03-Nov-2014
RIGHT_SHANK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
12.33	2507.0469	-214.1155	273.7919	-0.5027 	 -0.3893 	 -0.5336 	 0.5577 	-1.3770 	 0.1024 	 -1.4423 	 
12.34	2506.9474	-214.2038	273.8081	-0.5025 	 -0.3890 	 -0.5337 	 0.5580 	-1.3763 	 0.1025 	 -1.4421 	 
12.35	2506.8374	-214.2799	273.8085	-0.5030 	 -0.3884 	 -0.5341 	 0.5576 	-1.3762 	 0.1043 	 -1.4418 	 
12.36	2506.6671	-214.332	273.8115	-0.5034 	 -0.3878 	 -0.5343 	 0.5574 	-1.3762 	 0.1058 	 -1.4414 	 
12.37	2506.5403	-214.2433	273.747	-0.5026 	 -0.3877 	 -0.5348 	 0.5578 	-1.3743 	 0.1052 	 -1.4423 	 
12.38	2506.3913	-214.0031	273.5972	-0.5011 	 -0.3877 	 -0.5354 	 0.5585 	-1.3713 	 0.1038 	 -1.4438 	 
12.39	2506.2034	-214.0665	273.5671	-0.5008 	 -0.3874 	 -0.5362 	 0.5582 	-1.3701 	 0.1047 	 -1.4451 	 
12.4	2506.0042	-214.1866	273.5393	-0.5000 	 -0.3874 	 -0.5370 	 0.5582 	-1.3684 	 0.1048 	 -1.4467 	 
12.41	2505.8209	-214.2332	273.4924	-0.4988 	 -0.3877 	 -0.5377 	 0.5584 	-1.3665 	 0.1036 	 -1.4487 	 
12.42	2505.6785	-214.4089	273.458	-0.4966 	 -0.3893 	 -0.5369 	 0.5600 	-1.3647 	 0.0974 	 -1.4494 	 
12.43	2505.6249	-214.5489	273.3405	-0.4950 	 -0.3900 	 -0.5370 	 0.5607 	-1.3628 	 0.0945 	 -1.4511 	 
12.44	2505.5584	-214.7698	273.2043	-0.4944 	 -0.3900 	 -0.5376 	 0.5608 	-1.3614 	 0.0943 	 -1.4522 	 
12.45	2505.4573	-214.9935	273.0625	-0.4940 	 -0.3897 	 -0.5382 	 0.5607 	-1.3602 	 0.0949 	 -1.4532 	 
12.46	2505.3283	-215.2214	272.9402	-0.4936 	 -0.3894 	 -0.5387 	 0.5608 	-1.3589 	 0.0952 	 -1.4537 	 
12.47	2505.2679	-215.4778	272.806	-0.4931 	 -0.3889 	 -0.5391 	 0.5612 	-1.3569 	 0.0954 	 -1.4537 	 
12.48	2505.2133	-215.7197	272.7058	-0.4927 	 -0.3884 	 -0.5394 	 0.5617 	-1.3553 	 0.0953 	 -1.4536 	 
12.49	2505.6434	-215.5046	272.2892	-0.4887 	 -0.3898 	 -0.5411 	 0.5625 	-1.3497 	 0.0905 	 -1.4596 	 
12.5	2505.4841	-216.0967	272.2763	-0.4916 	 -0.3882 	 -0.5405 	 0.5616 	-1.3529 	 0.0956 	 -1.4559 	 
12.51	2505.6191	-216.2085	272.0905	-0.4899 	 -0.3893 	 -0.5401 	 0.5629 	-1.3512 	 0.0910 	 -1.4565 	 
12.52	2505.7619	-216.124	271.8638	-0.4886 	 -0.3895 	 -0.5408 	 0.5631 	-1.3490 	 0.0899 	 -1.4585 	 
12.53	2505.5457	-216.6898	272.1054	-0.4876 	 -0.3906 	 -0.5379 	 0.5659 	-1.3489 	 0.0826 	 -1.4540 	 
12.54	2505.8071	-216.2805	271.6714	-0.4883 	 -0.3893 	 -0.5411 	 0.5632 	-1.3481 	 0.0900 	 -1.4588 	 
12.55	2505.9199	-216.3413	271.5529	-0.4887 	 -0.3886 	 -0.5410 	 0.5635 	-1.3477 	 0.0910 	 -1.4574 	 
12.56	2505.8945	-216.841	271.7474	-0.4878 	 -0.3895 	 -0.5372 	 0.5672 	-1.3476 	 0.0823 	 -1.4507 	 
12.57	2506.2129	-216.836	271.6471	-0.4857 	 -0.3915 	 -0.5347 	 0.5700 	-1.3466 	 0.0731 	 -1.4486 	 
12.58	2506.6918	-216.6112	271.5066	-0.4842 	 -0.3928 	 -0.5336 	 0.5715 	-1.3458 	 0.0678 	 -1.4482 	 
12.59	2507.0828	-216.5045	271.4022	-0.4828 	 -0.3942 	 -0.5322 	 0.5729 	-1.3455 	 0.0623 	 -1.4477 	 
12.6	2507.5091	-216.3819	271.2599	-0.4827 	 -0.3943 	 -0.5321 	 0.5731 	-1.3452 	 0.0618 	 -1.4475 	 
12.61	2508.0175	-216.178	271.1025	-0.4824 	 -0.3940 	 -0.5318 	 0.5738 	-1.3444 	 0.0610 	 -1.4464 	 
12.62	2508.5611	-215.9005	270.9705	-0.4819 	 -0.3942 	 -0.5309 	 0.5749 	-1.3437 	 0.0584 	 -1.4448 	 
12.63	2509.2138	-215.3022	270.6201	-0.4812 	 -0.3951 	 -0.5306 	 0.5751 	-1.3440 	 0.0562 	 -1.4455 	 
12.64	2509.7711	-215.1428	270.5504	-0.4809 	 -0.3956 	 -0.5286 	 0.5769 	-1.3441 	 0.0521 	 -1.4421 	 
12.65	2510.4118	-214.8665	270.4241	-0.4816 	 -0.3952 	 -0.5278 	 0.5774 	-1.3447 	 0.0520 	 -1.4396 	 
12.66	2510.9848	-214.7458	270.3711	-0.4816 	 -0.3956 	 -0.5265 	 0.5783 	-1.3454 	 0.0495 	 -1.4375 	 
12.67	2511.5721	-214.5497	270.3436	-0.4818 	 -0.3958 	 -0.5251 	 0.5792 	-1.3462 	 0.0474 	 -1.4350 	 
12.68	2512.1037	-214.391	270.3163	-0.4821 	 -0.3955 	 -0.5242 	 0.5800 	-1.3464 	 0.0467 	 -1.4325 	 
12.69	2512.6635	-214.2694	270.2735	-0.4818 	 -0.3953 	 -0.5231 	 0.5813 	-1.3455 	 0.0446 	 -1.4300 	 
12.7	2513.2713	-213.9978	270.2063	-0.4822 	 -0.3949 	 -0.5220 	 0.5823 	-1.3456 	 0.0435 	 -1.4269 	 
12.71	2514.019	-213.7431	270.1123	-0.4816 	 -0.3952 	 -0.5201 	 0.5843 	-1.3449 	 0.0390 	 -1.4235 	 
12.72	2514.7768	-213.4845	270.0412	-0.4819 	 -0.3943 	 -0.5188 	 0.5859 	-1.3440 	 0.0380 	 -1.4192 	 
12.73	2514.7509	-211.1594	269.6709	-0.4924 	 -0.3969 	 -0.5193 	 0.5748 	-1.3691 	 0.0551 	 -1.4245 	 
12.74	2515.2044	-211.2807	269.7694	-0.4919 	 -0.3964 	 -0.5184 	 0.5764 	-1.3672 	 0.0531 	 -1.4218 	 
12.75	2515.807	-210.9847	269.7346	-0.4924 	 -0.3964 	 -0.5169 	 0.5773 	-1.3683 	 0.0515 	 -1.4185 	 
12.76	2516.3311	-210.7144	269.6712	-0.4925 	 -0.3963 	 -0.5157 	 0.5783 	-1.3684 	 0.0497 	 -1.4159 	 
12.77	2516.8891	-210.5003	269.6284	-0.4927 	 -0.3957 	 -0.5146 	 0.5795 	-1.3678 	 0.0484 	 -1.4128 	 
12.78	2518.1418	-212.3211	269.9092	-0.4827 	 -0.3922 	 -0.5115 	 0.5929 	-1.3424 	 0.0288 	 -1.4008 	 
12.79	2518.721	-212.2174	269.8574	-0.4822 	 -0.3908 	 -0.5103 	 0.5953 	-1.3391 	 0.0268 	 -1.3960 	 
12.8	2519.3171	-212.0286	269.7953	-0.4822 	 -0.3899 	 -0.5094 	 0.5967 	-1.3377 	 0.0260 	 -1.3927 	 
12.81	2519.8044	-211.813	269.8293	-0.4815 	 -0.3902 	 -0.5078 	 0.5984 	-1.3368 	 0.0221 	 -1.3899 	 
12.82	2520.2996	-211.6339	269.8191	-0.4819 	 -0.3902 	 -0.5066 	 0.5990 	-1.3376 	 0.0207 	 -1.3876 	 
12.83	2520.7396	-211.4982	269.799	-0.4830 	 -0.3902 	 -0.5053 	 0.5993 	-1.3398 	 0.0206 	 -1.3848 	 
12.84	2521.1358	-211.4143	269.785	-0.4837 	 -0.3901 	 -0.5039 	 0.6000 	-1.3409 	 0.0194 	 -1.3818 	 
12.85	2521.5223	-211.3106	269.7478	-0.4845 	 -0.3897 	 -0.5028 	 0.6005 	-1.3419 	 0.0191 	 -1.3789 	 
12.86	2521.7044	-211.4637	269.937	-0.4852 	 -0.3898 	 -0.4997 	 0.6024 	-1.3435 	 0.0153 	 -1.3728 	 
12.87	2522.1187	-211.3304	269.9684	-0.4859 	 -0.3895 	 -0.4983 	 0.6032 	-1.3445 	 0.0143 	 -1.3695 	 
12.88	2522.554	-211.15	269.9842	-0.4868 	 -0.3892 	 -0.4968 	 0.6040 	-1.3457 	 0.0136 	 -1.3658 	 
12.89	2522.9965	-211.3601	270.4229	-0.4883 	 -0.3883 	 -0.4969 	 0.6033 	-1.3472 	 0.0167 	 -1.3646 	 
12.9	2523.3511	-210.8554	270.0012	-0.4890 	 -0.3879 	 -0.4953 	 0.6043 	-1.3480 	 0.0155 	 -1.3608 	 
12.91	2523.6686	-210.73	270.0569	-0.4903 	 -0.3873 	 -0.4947 	 0.6041 	-1.3497 	 0.0172 	 -1.3586 	 
12.92	2523.9576	-210.5826	270.1572	-0.4923 	 -0.3859 	 -0.4943 	 0.6036 	-1.3516 	 0.0208 	 -1.3556 	 
12.93	2524.5995	-209.8417	269.7695	-0.4949 	 -0.3836 	 -0.4976 	 0.6003 	-1.3531 	 0.0319 	 -1.3586 	 
12.94	2524.8227	-209.5559	269.8818	-0.4971 	 -0.3830 	 -0.4970 	 0.5993 	-1.3566 	 0.0350 	 -1.3565 	 
12.95	2525.1377	-209.4139	269.9381	-0.4988 	 -0.3816 	 -0.4964 	 0.5993 	-1.3579 	 0.0379 	 -1.3531 	 
12.96	2525.4851	-209.2848	269.986	-0.4998 	 -0.3806 	 -0.4959 	 0.5995 	-1.3584 	 0.0393 	 -1.3504 	 
12.97	2525.8528	-208.7272	269.8844	-0.5018 	 -0.3809 	 -0.4949 	 0.5985 	-1.3628 	 0.0409 	 -1.3488 	 
12.98	2526.3359	-207.8111	269.6297	-0.5049 	 -0.3817 	 -0.4935 	 0.5966 	-1.3704 	 0.0429 	 -1.3471 	 
12.99	2526.7635	-208.8647	269.976	-0.5012 	 -0.3791 	 -0.4937 	 0.6012 	-1.3589 	 0.0391 	 -1.3434 	 
13	2527.2042	-208.7781	269.9701	-0.5020 	 -0.3787 	 -0.4926 	 0.6016 	-1.3600 	 0.0389 	 -1.3408 	 
13.01	2527.65	-208.6748	269.9811	-0.5028 	 -0.3785 	 -0.4915 	 0.6020 	-1.3612 	 0.0386 	 -1.3381 	 
13.02	2528.0653	-208.5655	270.0324	-0.5038 	 -0.3779 	 -0.4909 	 0.6020 	-1.3624 	 0.0397 	 -1.3360 	 
13.03	2528.469	-208.3599	270.0712	-0.5051 	 -0.3771 	 -0.4903 	 0.6019 	-1.3639 	 0.0413 	 -1.3335 	 
13.04	2528.8574	-208.2148	270.1758	-0.5063 	 -0.3762 	 -0.4896 	 0.6020 	-1.3649 	 0.0428 	 -1.3308 	 
13.05	2529.1936	-208.0482	270.2656	-0.5074 	 -0.3752 	 -0.4892 	 0.6020 	-1.3657 	 0.0446 	 -1.3283 	 
13.06	2529.4874	-207.9521	270.3522	-0.5090 	 -0.3740 	 -0.4889 	 0.6017 	-1.3669 	 0.0477 	 -1.3259 	 
13.07	2529.7433	-207.8692	270.4153	-0.5108 	 -0.3723 	 -0.4891 	 0.6011 	-1.3681 	 0.0521 	 -1.3235 	 
13.08	2530.0175	-207.8306	270.5141	-0.5134 	 -0.3698 	 -0.4899 	 0.5997 	-1.3698 	 0.0594 	 -1.3212 	 
13.09	2530.3232	-208.4423	270.8774	-0.5169 	 -0.3689 	 -0.4879 	 0.5989 	-1.3757 	 0.0624 	 -1.3159 	 
13.1	2530.7626	-208.3329	271.006	-0.5185 	 -0.3675 	 -0.4869 	 0.5991 	-1.3770 	 0.0647 	 -1.3117 	 
13.11	2531.1631	-208.4572	271.299	-0.5192 	 -0.3670 	 -0.4846 	 0.6007 	-1.3777 	 0.0622 	 -1.3064 	 
13.12	2531.6323	-208.3703	271.5017	-0.5203 	 -0.3660 	 -0.4837 	 0.6011 	-1.3786 	 0.0633 	 -1.3029 	 
13.13	2532.0431	-208.2615	271.7124	-0.5220 	 -0.3650 	 -0.4834 	 0.6005 	-1.3807 	 0.0663 	 -1.3007 	 
13.14	2532.2506	-208.3045	272.106	-0.5233 	 -0.3649 	 -0.4804 	 0.6019 	-1.3832 	 0.0637 	 -1.2946 	 
13.15	2532.8668	-207.9814	272.2415	-0.5251 	 -0.3631 	 -0.4809 	 0.6010 	-1.3844 	 0.0687 	 -1.2926 	 
13.16	2533.6595	-207.9093	272.4996	-0.5296 	 -0.3603 	 -0.4823 	 0.5976 	-1.3898 	 0.0804 	 -1.2911 	 
13.17	2534.3589	-207.6225	272.7048	-0.5314 	 -0.3585 	 -0.4824 	 0.5970 	-1.3910 	 0.0847 	 -1.2885 	 
13.18	2534.87	-207.0923	272.9295	-0.5302 	 -0.3581 	 -0.4797 	 0.6004 	-1.3879 	 0.0788 	 -1.2826 	 
13.19	2535.6489	-206.886	273.2029	-0.5376 	 -0.3544 	 -0.4817 	 0.5944 	-1.3985 	 0.0968 	 -1.2807 	 
13.2	2536.5046	-206.7959	273.5667	-0.5383 	 -0.3549 	 -0.4784 	 0.5962 	-1.4006 	 0.0920 	 -1.2750 	 
13.21	2537.0992	-206.6392	273.9496	-0.5395 	 -0.3548 	 -0.4766 	 0.5966 	-1.4032 	 0.0910 	 -1.2713 	 
13.22	2537.8038	-206.4444	274.3076	-0.5416 	 -0.3531 	 -0.4759 	 0.5962 	-1.4054 	 0.0946 	 -1.2673 	 
13.23	2538.6591	-206.2533	274.6945	-0.5437 	 -0.3521 	 -0.4739 	 0.5966 	-1.4084 	 0.0953 	 -1.2615 	 
13.24	2539.5749	-206.0845	275.0807	-0.5457 	 -0.3505 	 -0.4727 	 0.5966 	-1.4105 	 0.0978 	 -1.2568 	 
13.25	2540.4734	-206.0183	275.5151	-0.5471 	 -0.3492 	 -0.4726 	 0.5961 	-1.4119 	 0.1010 	 -1.2545 	 
13.26	2541.6007	-205.754	276.0049	-0.5491 	 -0.3484 	 -0.4711 	 0.5960 	-1.4151 	 0.1023 	 -1.2503 	 
13.27	2542.6385	-205.3578	276.6173	-0.5510 	 -0.3488 	 -0.4693 	 0.5954 	-1.4200 	 0.1020 	 -1.2472 	 
13.28	2543.8092	-205.5969	277.2754	-0.5516 	 -0.3466 	 -0.4680 	 0.5972 	-1.4182 	 0.1025 	 -1.2415 	 
13.29	2544.9858	-205.4277	277.9629	-0.5526 	 -0.3468 	 -0.4645 	 0.5988 	-1.4208 	 0.0981 	 -1.2350 	 
13.3	2546.2163	-205.0783	278.5886	-0.5548 	 -0.3460 	 -0.4622 	 0.5990 	-1.4247 	 0.0985 	 -1.2292 	 
13.31	2547.6276	-204.6924	279.2604	-0.5553 	 -0.3454 	 -0.4606 	 0.6001 	-1.4249 	 0.0971 	 -1.2254 	 
13.32	2549.1578	-204.3096	280.001	-0.5566 	 -0.3433 	 -0.4601 	 0.6005 	-1.4249 	 0.1001 	 -1.2211 	 
13.33	2550.6715	-203.7476	280.6441	-0.5587 	 -0.3402 	 -0.4604 	 0.6002 	-1.4251 	 0.1062 	 -1.2168 	 
13.34	2552.0223	-203.1052	281.425	-0.5614 	 -0.3406 	 -0.4563 	 0.6006 	-1.4318 	 0.1034 	 -1.2095 	 
13.35	2553.3527	-201.3816	282.0233	-0.5666 	 -0.3436 	 -0.4509 	 0.5980 	-1.4481 	 0.1002 	 -1.2036 	 
13.36	2555.1269	-202.9263	283.2656	-0.5633 	 -0.3371 	 -0.4532 	 0.6030 	-1.4316 	 0.1043 	 -1.1984 	 
13.37	2556.7725	-202.5748	284.0305	-0.5650 	 -0.3361 	 -0.4514 	 0.6033 	-1.4340 	 0.1048 	 -1.1934 	 
13.38	2558.6601	-202.2826	284.7501	-0.5671 	 -0.3356 	 -0.4474 	 0.6047 	-1.4382 	 0.1016 	 -1.1850 	 
13.39	2560.6013	-202.1115	285.5916	-0.5663 	 -0.3363 	 -0.4453 	 0.6066 	-1.4373 	 0.0965 	 -1.1820 	 
13.4	2562.4275	-201.2243	286.1093	-0.5700 	 -0.3373 	 -0.4403 	 0.6061 	-1.4474 	 0.0932 	 -1.1742 	 
13.41	2564.5725	-201.2023	287.0425	-0.5690 	 -0.3359 	 -0.4387 	 0.6090 	-1.4432 	 0.0902 	 -1.1691 	 
13.42	2566.3974	-200.6661	287.8314	-0.5705 	 -0.3362 	 -0.4374 	 0.6084 	-1.4470 	 0.0902 	 -1.1670 	 
13.43	2568.2213	-199.6928	288.5705	-0.5705 	 -0.3369 	 -0.4335 	 0.6108 	-1.4480 	 0.0832 	 -1.1608 	 
13.44	2570.1868	-200.4027	289.7481	-0.5757 	 -0.3303 	 -0.4349 	 0.6085 	-1.4510 	 0.0990 	 -1.1533 	 
13.45	2572.5813	-199.6279	290.277	-0.5777 	 -0.3278 	 -0.4355 	 0.6075 	-1.4523 	 0.1050 	 -1.1507 	 
13.46	2574.5922	-199.4936	291.3577	-0.5790 	 -0.3269 	 -0.4307 	 0.6103 	-1.4540 	 0.0999 	 -1.1402 	 
13.47	2576.6997	-199.377	292.3932	-0.5796 	 -0.3257 	 -0.4266 	 0.6131 	-1.4541 	 0.0953 	 -1.1309 	 
13.48	2578.9375	-197.2903	293.0497	-0.5868 	 -0.3293 	 -0.4200 	 0.6090 	-1.4758 	 0.0921 	 -1.1239 	 
13.49	2581.7748	-197.5584	294.2967	-0.5866 	 -0.3246 	 -0.4215 	 0.6107 	-1.4690 	 0.0983 	 -1.1195 	 
13.5	2584.3784	-197.2464	295.5153	-0.5901 	 -0.3224 	 -0.4170 	 0.6115 	-1.4745 	 0.0980 	 -1.1080 	 
13.51	2587.6344	-196.8045	296.6928	-0.5917 	 -0.3193 	 -0.4154 	 0.6127 	-1.4743 	 0.1004 	 -1.1003 	 
13.52	2590.7662	-195.778	297.6539	-0.5985 	 -0.3171 	 -0.4103 	 0.6106 	-1.4877 	 0.1041 	 -1.0875 	 
13.53	2594.5686	-197.9456	299.8919	-0.6185 	 -0.3063 	 -0.4202 	 0.5891 	-1.5228 	 0.1596 	 -1.0870 	 
13.54	2598.3887	-197.2699	301.2561	-0.6181 	 -0.3057 	 -0.4160 	 0.5928 	-1.5213 	 0.1525 	 -1.0788 	 
13.55	2602.4078	-196.5249	302.8603	-0.6226 	 -0.3012 	 -0.4140 	 0.5918 	-1.5270 	 0.1596 	 -1.0679 	 
13.56	2606.4201	-194.0953	303.8297	-0.6251 	 -0.3084 	 -0.3997 	 0.5953 	-1.5423 	 0.1329 	 -1.0534 	 
13.57	2611.2167	-193.7509	305.8032	-0.6417 	 -0.3045 	 -0.3972 	 0.5812 	-1.5798 	 0.1563 	 -1.0411 	 
13.58	2616.1465	-194.9246	308.2777	-0.6353 	 -0.2907 	 -0.4047 	 0.5900 	-1.5466 	 0.1719 	 -1.0345 	 
13.59	2621.4439	-193.2959	309.9194	-0.6474 	 -0.2938 	 -0.3948 	 0.5819 	-1.5819 	 0.1701 	 -1.0203 	 
13.6	2627.225	-190.9375	311.8554	-0.6478 	 -0.2934 	 -0.3878 	 0.5863 	-1.5825 	 0.1591 	 -1.0078 	 
13.61	2633.4838	-190.5872	314.5431	-0.6536 	 -0.2887 	 -0.3839 	 0.5849 	-1.5921 	 0.1648 	 -0.9934 	 
13.62	2640.4661	-191.1281	317.4822	-0.6486 	 -0.2918 	 -0.3757 	 0.5942 	-1.5825 	 0.1410 	 -0.9850 	 
13.63	2648.1492	-189.4467	320.6523	-0.6508 	 -0.3139 	 -0.3491 	 0.5967 	-1.6151 	 0.0798 	 -0.9753 	 
13.64	2655.179	-188.4131	323.9686	-0.6408 	 -0.3095 	 -0.3467 	 0.6110 	-1.5837 	 0.0662 	 -0.9651 	 
13.65	2661.593	-187.967	325.9106	-0.6464 	 -0.2874 	 -0.3598 	 0.6084 	-1.5716 	 0.1157 	 -0.9523 	 
13.66	2669.3655	-189.1469	330.2007	-0.6665 	 -0.2755 	 -0.3632 	 0.5899 	-1.6114 	 0.1598 	 -0.9373 	 
13.67	2677.4523	-189.6986	333.9616	-0.6588 	 -0.2687 	 -0.3639 	 0.6012 	-1.5833 	 0.1570 	 -0.9297 	 
13.68	2685.6112	-191.0975	338.6121	-0.6534 	 -0.2592 	 -0.3700 	 0.6075 	-1.5587 	 0.1693 	 -0.9267 	 
13.69	2693.981	-191.601	342.8713	-0.6635 	 -0.2510 	 -0.3707 	 0.5995 	-1.5774 	 0.1921 	 -0.9143 	 
13.7	2702.3483	-192.4742	346.502	-0.6653 	 -0.2389 	 -0.3712 	 0.6020 	-1.5703 	 0.2078 	 -0.8973 	 
13.71	2710.8393	-190.9966	349.7751	-0.6617 	 -0.2388 	 -0.3641 	 0.6103 	-1.5604 	 0.1916 	 -0.8863 	 
13.72	2719.1831	-189.9307	352.9697	-0.6712 	 -0.2373 	 -0.3602 	 0.6028 	-1.5848 	 0.1989 	 -0.8756 	 
13.73	2727.4927	-188.6845	356.1346	-0.6699 	 -0.2368 	 -0.3550 	 0.6075 	-1.5807 	 0.1891 	 -0.8667 	 
13.74	2735.5549	-187.8071	359.2358	-0.6665 	 -0.2337 	 -0.3540 	 0.6130 	-1.5685 	 0.1866 	 -0.8614 	 
13.75	2743.2537	-187.9102	362.5014	-0.6716 	 -0.2318 	 -0.3509 	 0.6100 	-1.5805 	 0.1896 	 -0.8526 	 
13.76	2750.416	-187.6888	365.4987	-0.6683 	 -0.2335 	 -0.3469 	 0.6152 	-1.5733 	 0.1774 	 -0.8492 	 
13.77	2757.1953	-186.7541	367.7779	-0.6637 	 -0.2296 	 -0.3481 	 0.6210 	-1.5570 	 0.1778 	 -0.8464 	 
13.78	2763.7062	-185.8364	369.3509	-0.6760 	 -0.2275 	 -0.3444 	 0.6105 	-1.5886 	 0.1890 	 -0.8349 	 
13.79	2770.3916	-184.8679	370.0939	-0.6801 	 -0.2231 	 -0.3450 	 0.6072 	-1.5960 	 0.1997 	 -0.8286 	 
13.8	2778.3276	-183.604	369.4469	-0.6794 	 -0.2254 	 -0.3519 	 0.6032 	-1.5960 	 0.2077 	 -0.8432 	 
13.81	2785.1325	-182.3126	368.9894	-0.6900 	 -0.2212 	 -0.3536 	 0.5915 	-1.6222 	 0.2283 	 -0.8373 	 
13.82	2793.1064	-180.9135	367.342	-0.6858 	 -0.2250 	 -0.3605 	 0.5909 	-1.6137 	 0.2306 	 -0.8549 	 
13.83	2801.4397	-180.7999	365.6076	-0.6830 	 -0.2285 	 -0.3683 	 0.5879 	-1.6094 	 0.2366 	 -0.8734 	 
13.84	2810.2077	-180.365	363.5572	-0.6747 	 -0.2368 	 -0.3784 	 0.5878 	-1.5941 	 0.2344 	 -0.9040 	 
13.85	2819.1371	-179.6986	359.7747	-0.6652 	 -0.2409 	 -0.3833 	 0.5937 	-1.5720 	 0.2259 	 -0.9205 	 
13.86	2828.6311	-172.5456	355.147	-0.6684 	 -0.2750 	 -0.3639 	 0.5875 	-1.6163 	 0.1641 	 -0.9375 	 
13.87	2838.5323	-173.2048	352.0268	-0.6716 	 -0.2714 	 -0.3813 	 0.5743 	-1.6213 	 0.2019 	 -0.9600 	 
13.88	2848.0097	-178.1921	349.4883	-0.6518 	 -0.2644 	 -0.4093 	 0.5811 	-1.5601 	 0.2283 	 -1.0015 	 
13.89	2857.7289	-173.8252	344.6091	-0.6630 	 -0.2775 	 -0.4074 	 0.5635 	-1.6047 	 0.2295 	 -1.0147 	 
13.9	2867.5305	-174.5232	341.0288	-0.6588 	 -0.2796 	 -0.4207 	 0.5575 	-1.5959 	 0.2449 	 -1.0418 	 
13.91	2877.2357	-174.1456	337.3122	-0.6564 	 -0.2833 	 -0.4321 	 0.5498 	-1.5937 	 0.2586 	 -1.0677 	 
13.92	2886.8741	-174.6142	333.6489	-0.6411 	 -0.2950 	 -0.4398 	 0.5555 	-1.5667 	 0.2385 	 -1.1019 	 
13.93	2897.058	-174.1844	330.1271	-0.6481 	 -0.2961 	 -0.4521 	 0.5365 	-1.5868 	 0.2716 	 -1.1245 	 
13.94	2907.0713	-174.7756	326.4766	-0.6403 	 -0.3014 	 -0.4649 	 0.5320 	-1.5725 	 0.2782 	 -1.1576 	 
13.95	2917.4358	-174.825	322.8079	-0.6359 	 -0.3028 	 -0.4798 	 0.5232 	-1.5625 	 0.2978 	 -1.1890 	 
13.96	2928.1653	-174.8378	319.291	-0.6274 	 -0.3109 	 -0.4896 	 0.5197 	-1.5504 	 0.2954 	 -1.2217 	 
13.97	2938.3645	-175.9191	316.3148	-0.6282 	 -0.3137 	 -0.5010 	 0.5059 	-1.5561 	 0.3173 	 -1.2482 	 
13.98	2949.1469	-176.5626	313.4321	0.6215 	 0.3170 	 0.5136 	 -0.4995 	-1.5428 	 0.3275 	 -1.2799 	 
13.99	2959.7755	-176.9042	310.8105	-0.6093 	 -0.3277 	 -0.5191 	 0.5019 	-1.5259 	 0.3084 	 -1.3092 	 
14	2970.0514	-177.8668	308.841	0.6049 	 0.3362 	 0.5270 	 -0.4934 	-1.5263 	 0.3109 	 -1.3392 	 
14.01	2980.4095	-178.4681	306.7112	0.6001 	 0.3352 	 0.5421 	 -0.4834 	-1.5125 	 0.3327 	 -1.3710 	 
14.02	2990.9399	-178.5312	304.7587	0.5876 	 0.3524 	 0.5412 	 -0.4874 	-1.5071 	 0.2968 	 -1.3965 	 
14.03	3000.57	-179.3717	303.1851	0.5866 	 0.3480 	 0.5571 	 -0.4739 	-1.4970 	 0.3297 	 -1.4253 	 
14.04	3009.8477	-179.8492	301.732	0.5806 	 0.3521 	 0.5702 	 -0.4624 	-1.4879 	 0.3432 	 -1.4626 	 
14.05	3020.4948	-180.6818	300.965	0.5776 	 0.3605 	 0.5678 	 -0.4626 	-1.4938 	 0.3282 	 -1.4700 	 
14.06	3029.0509	-182.4398	300.0409	0.5734 	 0.3617 	 0.5680 	 -0.4666 	-1.4858 	 0.3192 	 -1.4726 	 
14.07	3040.9714	-183.7308	298.6871	0.5655 	 0.3660 	 0.5724 	 -0.4675 	-1.4735 	 0.3102 	 -1.4901 	 
14.08	3050.8035	-184.4125	298.2766	0.5569 	 0.3786 	 0.5846 	 -0.4526 	-1.4728 	 0.3136 	 -1.5394 	 
14.09	3058.5814	-185.5099	298.0533	0.5479 	 0.3823 	 0.5879 	 -0.4560 	-1.4583 	 0.3000 	 -1.5537 	 
14.1	3066.9522	-186.8114	297.765	0.5412 	 0.3899 	 0.5921 	 -0.4521 	-1.4556 	 0.2926 	 -1.5764 	 
14.11	3075.0112	-187.2669	297.0273	0.5325 	 0.4000 	 0.5956 	 -0.4491 	-1.4531 	 0.2787 	 -1.6014 	 
14.12	3084.21	-189.7381	297.362	0.5273 	 0.4062 	 0.5937 	 -0.4522 	-1.4526 	 0.2617 	 -1.6071 	 
14.13	3091.6001	-190.5917	297.213	0.5171 	 0.4159 	 0.5912 	 -0.4584 	-1.4480 	 0.2322 	 -1.6170 	 
14.14	3098.1559	-191.2969	297.1157	0.5147 	 0.4198 	 0.5915 	 -0.4572 	-1.4496 	 0.2269 	 -1.6243 	 
14.15	3107.2138	-192.6294	296.8396	0.5059 	 0.4301 	 0.5919 	 -0.4570 	-1.4496 	 0.2073 	 -1.6430 	 
14.16	3112.8448	-193.8608	296.6657	0.4964 	 0.4408 	 0.5875 	 -0.4627 	-1.4500 	 0.1763 	 -1.6511 	 
14.17	3119.559	-194.4953	296.2341	0.4932 	 0.4421 	 0.5968 	 -0.4529 	-1.4457 	 0.1893 	 -1.6760 	 
14.18	3124.3462	-194.9773	296.0341	0.4886 	 0.4484 	 0.5909 	 -0.4594 	-1.4483 	 0.1661 	 -1.6728 	 
