Tracker Experiment Results 03-Nov-2014
RIGHT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
12.75	2491.4342	-210.2696	89.1497	0.5703 	 0.5361 	 0.4658 	 -0.4129 	-1.7989 	 0.0886 	 -1.5795 	 
12.76	2491.2982	-209.9109	89.0152	0.5707 	 0.5385 	 0.4622 	 -0.4131 	-1.8052 	 0.0828 	 -1.5782 	 
12.77	2491.3391	-209.9978	89.1287	0.5717 	 0.5385 	 0.4625 	 -0.4115 	-1.8074 	 0.0857 	 -1.5785 	 
12.78	2491.3362	-210.0775	89.3817	0.5722 	 0.5389 	 0.4630 	 -0.4096 	-1.8096 	 0.0885 	 -1.5804 	 
12.79	2491.3611	-209.8682	89.2329	0.5723 	 0.5391 	 0.4612 	 -0.4113 	-1.8102 	 0.0845 	 -1.5776 	 
12.8	2491.3987	-209.8584	89.302	0.5727 	 0.5395 	 0.4608 	 -0.4107 	-1.8120 	 0.0848 	 -1.5774 	 
12.81	2491.4098	-209.8077	89.35	0.5729 	 0.5395 	 0.4606 	 -0.4106 	-1.8125 	 0.0848 	 -1.5772 	 
12.82	2491.4215	-209.6475	89.3207	0.5727 	 0.5399 	 0.4599 	 -0.4111 	-1.8129 	 0.0829 	 -1.5769 	 
12.83	2491.4206	-209.8592	89.6095	0.5736 	 0.5402 	 0.4610 	 -0.4082 	-1.8157 	 0.0880 	 -1.5795 	 
12.84	2491.4397	-209.8199	89.6292	0.5738 	 0.5406 	 0.4602 	 -0.4085 	-1.8170 	 0.0865 	 -1.5787 	 
12.85	2491.5229	-209.4476	89.242	0.5731 	 0.5414 	 0.4584 	 -0.4102 	-1.8172 	 0.0814 	 -1.5772 	 
12.86	2491.5467	-209.3683	89.2596	0.5728 	 0.5413 	 0.4583 	 -0.4108 	-1.8164 	 0.0803 	 -1.5770 	 
12.87	2491.5426	-209.6604	89.5546	0.5746 	 0.5408 	 0.4583 	 -0.4091 	-1.8194 	 0.0842 	 -1.5757 	 
12.88	2491.743	-209.7535	89.5651	0.5741 	 0.5396 	 0.4609 	 -0.4085 	-1.8157 	 0.0884 	 -1.5780 	 
12.89	2491.7637	-209.6571	89.567	0.5736 	 0.5400 	 0.4602 	 -0.4094 	-1.8153 	 0.0860 	 -1.5776 	 
12.9	2491.7972	-209.6705	89.6161	0.5749 	 0.5401 	 0.4601 	 -0.4075 	-1.8188 	 0.0890 	 -1.5776 	 
12.91	2491.7504	-209.7395	89.8115	0.5747 	 0.5397 	 0.4592 	 -0.4092 	-1.8175 	 0.0862 	 -1.5752 	 
12.92	2491.7939	-209.4591	89.7408	0.5730 	 0.5401 	 0.4585 	 -0.4121 	-1.8139 	 0.0804 	 -1.5746 	 
12.93	2491.8661	-209.6525	89.689	0.5754 	 0.5405 	 0.4592 	 -0.4074 	-1.8208 	 0.0882 	 -1.5768 	 
12.94	2491.8876	-209.4935	89.6678	0.5741 	 0.5407 	 0.4586 	 -0.4096 	-1.8181 	 0.0837 	 -1.5760 	 
12.95	2491.9063	-209.6067	89.7666	0.5755 	 0.5407 	 0.4586 	 -0.4076 	-1.8214 	 0.0872 	 -1.5761 	 
12.96	2491.9307	-209.4282	89.7418	0.5743 	 0.5411 	 0.4578 	 -0.4097 	-1.8194 	 0.0825 	 -1.5755 	 
12.97	2491.9579	-209.5145	89.8263	0.5752 	 0.5409 	 0.4580 	 -0.4085 	-1.8211 	 0.0850 	 -1.5754 	 
12.98	2492.0008	-209.4495	89.8487	0.5758 	 0.5410 	 0.4575 	 -0.4081 	-1.8228 	 0.0853 	 -1.5748 	 
12.99	2492.0513	-209.488	89.8983	0.5770 	 0.5416 	 0.4567 	 -0.4063 	-1.8271 	 0.0871 	 -1.5747 	 
13	2492.0637	-209.2666	89.869	0.5749 	 0.5417 	 0.4562 	 -0.4098 	-1.8221 	 0.0807 	 -1.5739 	 
13.01	2492.1243	-209.4577	89.9833	0.5774 	 0.5417 	 0.4562 	 -0.4063 	-1.8283 	 0.0868 	 -1.5738 	 
13.02	2492.1696	-209.4124	90.0262	0.5777 	 0.5421 	 0.4554 	 -0.4062 	-1.8299 	 0.0857 	 -1.5733 	 
13.03	2492.229	-209.2089	90.0253	0.5769 	 0.5425 	 0.4546 	 -0.4076 	-1.8289 	 0.0824 	 -1.5729 	 
13.04	2492.2523	-209.0983	90.0712	0.5771 	 0.5428 	 0.4541 	 -0.4076 	-1.8298 	 0.0817 	 -1.5725 	 
13.05	2492.3119	-209.1625	90.2013	0.5786 	 0.5432 	 0.4534 	 -0.4057 	-1.8344 	 0.0840 	 -1.5722 	 
13.06	2492.3373	-209.161	90.2856	0.5794 	 0.5438 	 0.4527 	 -0.4046 	-1.8376 	 0.0846 	 -1.5720 	 
13.07	2492.406	-208.909	90.2855	0.5789 	 0.5442 	 0.4517 	 -0.4058 	-1.8374 	 0.0815 	 -1.5713 	 
13.08	2492.4719	-208.9299	90.3833	0.5786 	 0.5436 	 0.4521 	 -0.4065 	-1.8355 	 0.0814 	 -1.5707 	 
13.09	2492.5756	-209.3068	90.6128	0.5799 	 0.5416 	 0.4546 	 -0.4046 	-1.8341 	 0.0890 	 -1.5709 	 
13.1	2492.4798	-208.7479	90.4777	0.5789 	 0.5443 	 0.4505 	 -0.4071 	-1.8374 	 0.0785 	 -1.5692 	 
13.11	2492.5474	-208.5842	90.5548	0.5818 	 0.5478 	 0.4459 	 -0.4033 	-1.8525 	 0.0770 	 -1.5686 	 
13.12	2492.6024	-208.4622	90.6788	0.5827 	 0.5485 	 0.4442 	 -0.4029 	-1.8563 	 0.0757 	 -1.5671 	 
13.13	2492.672	-208.5916	90.9085	0.5839 	 0.5486 	 0.4438 	 -0.4014 	-1.8595 	 0.0779 	 -1.5668 	 
13.14	2492.7985	-208.274	90.97	0.5841 	 0.5498 	 0.4420 	 -0.4016 	-1.8625 	 0.0749 	 -1.5661 	 
13.15	2492.8691	-208.1733	91.1667	0.5840 	 0.5500 	 0.4412 	 -0.4022 	-1.8629 	 0.0730 	 -1.5651 	 
13.16	2492.7406	-208.0073	91.3223	0.5866 	 0.5510 	 0.4386 	 -0.3999 	-1.8715 	 0.0740 	 -1.5628 	 
13.17	2492.7212	-207.3145	91.2913	0.5853 	 0.5531 	 0.4344 	 -0.4036 	-1.8729 	 0.0620 	 -1.5599 	 
13.18	2492.863	-207.0977	91.4706	0.5867 	 0.5538 	 0.4330 	 -0.4020 	-1.8779 	 0.0629 	 -1.5592 	 
13.19	2493.3314	-207.7954	92.1108	0.5910 	 0.5516 	 0.4373 	 -0.3940 	-1.8841 	 0.0824 	 -1.5617 	 
13.2	2493.4316	-207.6787	92.3814	0.5912 	 0.5519 	 0.4355 	 -0.3954 	-1.8850 	 0.0786 	 -1.5591 	 
13.21	2493.2416	-206.994	92.273	0.5892 	 0.5530 	 0.4311 	 -0.4015 	-1.8824 	 0.0640 	 -1.5540 	 
13.22	2493.3801	-206.5047	92.3588	0.5890 	 0.5540 	 0.4281 	 -0.4037 	-1.8840 	 0.0570 	 -1.5511 	 
13.23	2493.8907	-207.4621	93.0976	0.5919 	 0.5505 	 0.4339 	 -0.3979 	-1.8835 	 0.0756 	 -1.5534 	 
13.24	2494.3226	-207.4133	93.1997	0.5901 	 0.5454 	 0.4410 	 -0.3997 	-1.8676 	 0.0846 	 -1.5547 	 
13.25	2494.5745	-207.6642	93.6622	0.5912 	 0.5445 	 0.4403 	 -0.4001 	-1.8683 	 0.0851 	 -1.5514 	 
13.26	2494.8942	-207.3733	93.9099	0.5905 	 0.5434 	 0.4392 	 -0.4039 	-1.8639 	 0.0797 	 -1.5471 	 
13.27	2495.0985	-207.4411	94.5482	0.5917 	 0.5455 	 0.4321 	 -0.4069 	-1.8713 	 0.0675 	 -1.5393 	 
13.28	2495.7722	-208.0896	95.6575	0.5900 	 0.5380 	 0.4470 	 -0.4033 	-1.8507 	 0.0936 	 -1.5492 	 
13.29	2494.4842	-203.4731	95.9754	0.5724 	 0.5647 	 0.4141 	 -0.4267 	-1.8681 	 -0.0078 	 -1.5515 	 
13.3	2494.9437	-203.5793	96.597	0.5723 	 0.5638 	 0.4132 	 -0.4287 	-1.8660 	 -0.0106 	 -1.5481 	 
13.31	2495.6237	-203.5122	96.5161	0.5794 	 0.5617 	 0.4051 	 -0.4297 	-1.8781 	 -0.0134 	 -1.5300 	 
13.32	2495.9466	-203.8556	97.7056	0.5846 	 0.5608 	 0.4020 	 -0.4268 	-1.8887 	 -0.0087 	 -1.5230 	 
13.33	2496.4442	-204.0323	98.6777	0.5875 	 0.5604 	 0.3989 	 -0.4262 	-1.8949 	 -0.0089 	 -1.5171 	 
13.34	2497.0558	-204.1162	99.4536	0.5886 	 0.5600 	 0.3965 	 -0.4275 	-1.8967 	 -0.0120 	 -1.5123 	 
13.35	2497.7724	-203.8989	100.0509	0.5901 	 0.5603 	 0.3918 	 -0.4293 	-1.9011 	 -0.0187 	 -1.5057 	 
13.36	2498.3099	-204.0328	101.1399	0.5904 	 0.5575 	 0.3930 	 -0.4315 	-1.8951 	 -0.0170 	 -1.5012 	 
13.37	2498.9091	-203.7835	101.8331	0.5925 	 0.5567 	 0.3884 	 -0.4338 	-1.8987 	 -0.0228 	 -1.4922 	 
13.38	2499.5226	-203.6749	102.8034	0.5945 	 0.5540 	 0.3875 	 -0.4353 	-1.8973 	 -0.0215 	 -1.4848 	 
13.39	2500.1514	-203.6851	103.7712	0.5968 	 0.5517 	 0.3847 	 -0.4375 	-1.8979 	 -0.0235 	 -1.4755 	 
13.4	2501.2124	-202.9155	104.4836	0.5928 	 0.5507 	 0.3838 	 -0.4450 	-1.8855 	 -0.0351 	 -1.4717 	 
13.41	2501.787	-203.3337	105.597	0.5971 	 0.5493 	 0.3797 	 -0.4445 	-1.8931 	 -0.0348 	 -1.4623 	 
13.42	2502.4253	-203.5482	106.7266	0.5981 	 0.5477 	 0.3786 	 -0.4461 	-1.8919 	 -0.0357 	 -1.4570 	 
13.43	2503.2867	-203.2086	107.7875	0.5998 	 0.5466 	 0.3741 	 -0.4490 	-1.8935 	 -0.0422 	 -1.4477 	 
13.44	2504.3982	-202.3973	108.9921	0.5992 	 0.5454 	 0.3715 	 -0.4533 	-1.8896 	 -0.0493 	 -1.4412 	 
13.45	2505.0429	-202.9164	110.2678	0.6019 	 0.5421 	 0.3706 	 -0.4545 	-1.8888 	 -0.0467 	 -1.4326 	 
13.46	2506.0402	-202.3774	111.5407	0.6012 	 0.5397 	 0.3704 	 -0.4584 	-1.8815 	 -0.0495 	 -1.4272 	 
13.47	2507.1226	-201.9889	112.5473	0.6012 	 0.5358 	 0.3734 	 -0.4606 	-1.8725 	 -0.0447 	 -1.4230 	 
13.48	2508.1725	-201.793	114.1685	0.6072 	 0.5371 	 0.3623 	 -0.4600 	-1.8910 	 -0.0543 	 -1.4093 	 
13.49	2509.2874	-201.8911	115.8078	0.6083 	 0.5339 	 0.3587 	 -0.4650 	-1.8868 	 -0.0602 	 -1.3972 	 
13.5	2510.4532	-202.2107	117.5413	0.6088 	 0.5299 	 0.3579 	 -0.4695 	-1.8792 	 -0.0619 	 -1.3872 	 
13.51	2511.9579	-201.8006	119.3115	0.6140 	 0.5284 	 0.3520 	 -0.4690 	-1.8890 	 -0.0635 	 -1.3753 	 
13.52	2513.4603	-201.5358	121.345	0.6150 	 0.5248 	 0.3493 	 -0.4737 	-1.8838 	 -0.0676 	 -1.3636 	 
13.53	2514.9232	-202.6101	123.4622	0.6270 	 0.5236 	 0.3376 	 -0.4677 	-1.9128 	 -0.0665 	 -1.3447 	 
13.54	2516.8734	-202.2863	125.9158	0.6303 	 0.5223 	 0.3322 	 -0.4686 	-1.9187 	 -0.0708 	 -1.3344 	 
13.55	2518.7449	-201.1657	128.5274	0.6227 	 0.5145 	 0.3338 	 -0.4859 	-1.8818 	 -0.0844 	 -1.3195 	 
13.56	2521.0745	-200.6891	131.0748	0.6235 	 0.5054 	 0.3366 	 -0.4926 	-1.8641 	 -0.0783 	 -1.3042 	 
13.57	2523.1627	-200.766	134.3664	0.6294 	 0.5058 	 0.3216 	 -0.4947 	-1.8809 	 -0.0957 	 -1.2840 	 
13.58	2525.6965	-200.5599	137.7168	-0.6314 	 -0.4976 	 -0.3191 	 0.5019 	-1.8691 	 -0.0967 	 -1.2634 	 
13.59	2528.7188	-199.4055	141.6733	-0.6297 	 -0.4921 	 -0.3213 	 0.5080 	-1.8532 	 -0.0955 	 -1.2550 	 
13.6	2531.252	-199.6247	146.1535	-0.6345 	 -0.4914 	 -0.3068 	 0.5117 	-1.8650 	 -0.1138 	 -1.2336 	 
13.61	2534.5035	-199.1404	150.2277	-0.6409 	 -0.4811 	 -0.3014 	 0.5167 	-1.8610 	 -0.1110 	 -1.2052 	 
13.62	2538.4598	-198.3694	154.9371	-0.6443 	 -0.4779 	 -0.2899 	 0.5219 	-1.8644 	 -0.1256 	 -1.1830 	 
13.63	2542.2527	-197.8104	159.7867	-0.6529 	 -0.4714 	 -0.2810 	 0.5221 	-1.8747 	 -0.1256 	 -1.1584 	 
13.64	2546.5599	-197.3014	164.9411	-0.6586 	 -0.4661 	 -0.2687 	 0.5261 	-1.8807 	 -0.1369 	 -1.1317 	 
13.65	2552.827	-201.4028	170.7088	-0.6854 	 -0.4395 	 -0.2851 	 0.5058 	-1.9031 	 -0.0539 	 -1.1020 	 
13.66	2557.8384	-200.8025	176.1402	-0.6881 	 -0.4273 	 -0.2813 	 0.5145 	-1.8888 	 -0.0526 	 -1.0733 	 
13.67	2563.5066	-200.0301	181.7217	-0.6928 	 -0.4187 	 -0.2746 	 0.5190 	-1.8869 	 -0.0541 	 -1.0479 	 
13.68	2568.8402	-199.3238	187.3731	-0.6988 	 -0.4210 	 -0.2436 	 0.5245 	-1.9101 	 -0.1014 	 -1.0127 	 
13.69	2575.265	-198.5912	193.2716	-0.7021 	 -0.4083 	 -0.2406 	 0.5314 	-1.8975 	 -0.0962 	 -0.9845 	 
13.7	2581.8344	-197.5874	199.0013	-0.7048 	 -0.3983 	 -0.2319 	 0.5393 	-1.8884 	 -0.1029 	 -0.9542 	 
13.71	2588.8652	-197.551	205.0231	-0.7118 	 -0.3863 	 -0.2296 	 0.5398 	-1.8891 	 -0.0903 	 -0.9292 	 
13.72	2595.3749	-197.2687	210.5845	-0.7152 	 -0.3802 	 -0.2162 	 0.5451 	-1.8902 	 -0.1054 	 -0.9010 	 
13.73	2602.4218	-197.884	215.7775	-0.7143 	 -0.3583 	 -0.2232 	 0.5582 	-1.8526 	 -0.0814 	 -0.8688 	 
13.74	2608.7558	-198.2357	219.9197	-0.7178 	 -0.3444 	 -0.2303 	 0.5596 	-1.8421 	 -0.0549 	 -0.8530 	 
13.75	2615.5715	-197.4835	222.4104	-0.7138 	 -0.3414 	 -0.2342 	 0.5648 	-1.8261 	 -0.0513 	 -0.8525 	 
13.76	2623.8141	-198.2925	224.5529	-0.7086 	 -0.3801 	 -0.1995 	 0.5600 	-1.8716 	 -0.1436 	 -0.8789 	 
13.77	2631.7136	-197.1369	224.8871	-0.7064 	 -0.3914 	 -0.1983 	 0.5554 	-1.8840 	 -0.1552 	 -0.8989 	 
13.78	2640.5003	-196.5188	225.0161	-0.7011 	 -0.4013 	 -0.2053 	 0.5524 	-1.8850 	 -0.1561 	 -0.9262 	 
13.79	2650.1474	-195.8777	223.6978	-0.6996 	 -0.4104 	 -0.2077 	 0.5467 	-1.8965 	 -0.1588 	 -0.9470 	 
13.8	2659.8075	-195.8553	221.6095	-0.6957 	 -0.4137 	 -0.2237 	 0.5429 	-1.8895 	 -0.1384 	 -0.9728 	 
13.81	2669.8458	-194.6249	218.7009	-0.6935 	 -0.4146 	 -0.2422 	 0.5372 	-1.8832 	 -0.1098 	 -0.9978 	 
13.82	2679.8188	-193.5688	215.4356	-0.6909 	 -0.4279 	 -0.2528 	 0.5250 	-1.8992 	 -0.1002 	 -1.0372 	 
13.83	2690.9719	-192.1956	211.3857	-0.6871 	 -0.4334 	 -0.2664 	 0.5187 	-1.8976 	 -0.0836 	 -1.0654 	 
13.84	2702.4119	-190.62	206.6328	-0.6851 	 -0.4188 	 -0.3070 	 0.5109 	-1.8645 	 -0.0074 	 -1.0919 	 
13.85	2714.873	-190.7234	202.232	-0.6827 	 -0.4467 	 -0.2876 	 0.5017 	-1.9089 	 -0.0556 	 -1.1193 	 
13.86	2728.0223	-190.4074	197.2448	0.6832 	 0.4568 	 0.2885 	 -0.4912 	-1.9298 	 -0.0546 	 -1.1410 	 
13.87	2741.2517	-189.4615	191.5939	0.6825 	 0.4597 	 0.3041 	 -0.4799 	-1.9332 	 -0.0261 	 -1.1676 	 
13.88	2754.5492	-189.1696	186.2508	0.6803 	 0.4627 	 0.3157 	 -0.4727 	-1.9324 	 -0.0080 	 -1.1890 	 
13.89	2768.6252	-188.3511	179.6558	0.6756 	 0.4617 	 0.3391 	 -0.4642 	-1.9169 	 0.0295 	 -1.2197 	 
13.9	2782.8228	-187.6562	173.4465	0.6712 	 0.4660 	 0.3545 	 -0.4547 	-1.9131 	 0.0521 	 -1.2506 	 
13.91	2797.3638	-187.866	167.415	0.6662 	 0.4744 	 0.3648 	 -0.4451 	-1.9161 	 0.0638 	 -1.2824 	 
13.92	2812.2511	-187.9666	161.1846	0.6655 	 0.4820 	 0.3713 	 -0.4324 	-1.9298 	 0.0776 	 -1.3073 	 
13.93	2827.6055	-188.1395	155.0888	0.6600 	 0.4867 	 0.3860 	 -0.4226 	-1.9247 	 0.0982 	 -1.3394 	 
13.94	2842.9859	-188.3744	149.6938	0.6567 	 0.4891 	 0.3975 	 -0.4142 	-1.9212 	 0.1171 	 -1.3623 	 
13.95	2858.375	-188.5585	144.1147	0.6535 	 0.4947 	 0.4050 	 -0.4052 	-1.9246 	 0.1287 	 -1.3858 	 
13.96	2873.7167	-188.7464	138.8931	0.6499 	 0.4970 	 0.4146 	 -0.3984 	-1.9201 	 0.1433 	 -1.4062 	 
13.97	2889.2821	-188.8277	134.2678	0.6462 	 0.5018 	 0.4247 	 -0.3876 	-1.9212 	 0.1606 	 -1.4330 	 
13.98	2904.8859	-189.1593	130.1485	0.6432 	 0.5051 	 0.4314 	 -0.3808 	-1.9208 	 0.1711 	 -1.4513 	 
13.99	2920.2115	-190.0049	126.3025	0.6376 	 0.5062 	 0.4414 	 -0.3772 	-1.9084 	 0.1819 	 -1.4712 	 
14	2935.1824	-190.4997	123.0861	0.6347 	 0.5093 	 0.4466 	 -0.3719 	-1.9076 	 0.1892 	 -1.4869 	 
14.01	2950.1882	-191.542	120.5504	0.6318 	 0.5164 	 0.4498 	 -0.3632 	-1.9155 	 0.1944 	 -1.5075 	 
14.02	2965.1181	-192.379	118.3165	0.6305 	 0.5215 	 0.4523 	 -0.3549 	-1.9239 	 0.2015 	 -1.5229 	 
14.03	2978.7334	-192.1447	115.8241	0.6274 	 0.5133 	 0.4681 	 -0.3518 	-1.8992 	 0.2283 	 -1.5351 	 
14.04	2992.6583	-193.3757	113.8742	0.6260 	 0.5226 	 0.4650 	 -0.3447 	-1.9161 	 0.2238 	 -1.5488 	 
14.05	3005.7336	-193.6015	112.3455	0.6170 	 0.5193 	 0.4792 	 -0.3463 	-1.8851 	 0.2339 	 -1.5694 	 
14.06	3021.1389	-194.5027	111.1216	0.6224 	 0.5349 	 0.4625 	 -0.3356 	-1.9342 	 0.2185 	 -1.5707 	 
14.07	3034.4223	-195.9105	110.3853	0.6176 	 0.5375 	 0.4663 	 -0.3351 	-1.9270 	 0.2175 	 -1.5837 	 
14.08	3047.7191	-196.484	109.7044	0.6134 	 0.5405 	 0.4720 	 -0.3300 	-1.9233 	 0.2242 	 -1.6014 	 
14.09	3060.3315	-197.5958	108.8787	0.6077 	 0.5489 	 0.4690 	 -0.3307 	-1.9272 	 0.2084 	 -1.6143 	 
14.1	3072.1896	-199.6634	108.4003	0.5927 	 0.5443 	 0.4863 	 -0.3404 	-1.8772 	 0.2074 	 -1.6380 	 
14.11	3083.8564	-201.0228	108.1648	0.5866 	 0.5494 	 0.4885 	 -0.3398 	-1.8732 	 0.2010 	 -1.6535 	 
14.12	3094.812	-201.6952	107.6866	0.5836 	 0.5553 	 0.4869 	 -0.3378 	-1.8792 	 0.1943 	 -1.6634 	 
14.13	3103.7587	-202.7148	107.3154	0.5764 	 0.5560 	 0.4905 	 -0.3435 	-1.8626 	 0.1847 	 -1.6722 	 
14.14	3115.1084	-204.1693	106.4399	0.5651 	 0.5683 	 0.4923 	 -0.3397 	-1.8638 	 0.1711 	 -1.7038 	 
14.15	3125.2748	-205.1397	107.0368	0.5595 	 0.5700 	 0.4965 	 -0.3399 	-1.8544 	 0.1689 	 -1.7162 	 
14.16	3132.8674	-205.4471	106.9661	0.5571 	 0.5710 	 0.4953 	 -0.3440 	-1.8506 	 0.1596 	 -1.7159 	 
14.17	3139.7095	-206.0765	106.8972	0.5524 	 0.5731 	 0.4968 	 -0.3459 	-1.8445 	 0.1530 	 -1.7236 	 
14.18	3146.7169	-206.2202	106.675	0.5531 	 0.5787 	 0.4906 	 -0.3441 	-1.8596 	 0.1450 	 -1.7243 	 
14.19	3151.6884	-206.431	106.3771	0.5483 	 0.5768 	 0.4963 	 -0.3469 	-1.8437 	 0.1446 	 -1.7313 	 
14.2	3156.1751	-206.529	105.7816	0.5487 	 0.5794 	 0.4950 	 -0.3438 	-1.8509 	 0.1454 	 -1.7346 	 
14.21	3159.6636	-206.5487	105.0264	0.5476 	 0.5821 	 0.4932 	 -0.3436 	-1.8548 	 0.1405 	 -1.7373 	 
14.22	3163.0598	-206.5012	104.2333	0.5488 	 0.5827 	 0.4911 	 -0.3437 	-1.8589 	 0.1389 	 -1.7346 	 
14.23	3164.6061	-205.5625	102.9969	0.5453 	 0.5732 	 0.5032 	 -0.3477 	-1.8283 	 0.1508 	 -1.7370 	 
14.24	3165.5202	-205.6181	101.9834	0.5495 	 0.5766 	 0.4952 	 -0.3470 	-1.8458 	 0.1445 	 -1.7284 	 
14.25	3166.0765	-205.4505	101.0619	0.5524 	 0.5772 	 0.4922 	 -0.3456 	-1.8541 	 0.1455 	 -1.7238 	 
14.26	3166.7919	-205.7088	100.2245	0.5542 	 0.5752 	 0.4905 	 -0.3484 	-1.8534 	 0.1435 	 -1.7156 	 
14.27	3167.5613	-206.0804	99.4608	0.5558 	 0.5720 	 0.4896 	 -0.3523 	-1.8495 	 0.1416 	 -1.7064 	 
14.28	3168.2874	-206.2543	98.8289	0.5578 	 0.5696 	 0.4883 	 -0.3549 	-1.8483 	 0.1408 	 -1.6981 	 
14.29	3169.0644	-206.3137	98.4234	0.5601 	 0.5684 	 0.4856 	 -0.3570 	-1.8507 	 0.1386 	 -1.6898 	 
14.3	3169.8607	-206.1393	98.1355	0.5620 	 0.5670 	 0.4832 	 -0.3594 	-1.8517 	 0.1359 	 -1.6821 	 
14.31	3170.771	-206.1161	97.9897	0.5634 	 0.5651 	 0.4813 	 -0.3627 	-1.8504 	 0.1329 	 -1.6739 	 
14.32	3171.6076	-206.1731	97.8816	0.5656 	 0.5631 	 0.4778 	 -0.3671 	-1.8506 	 0.1275 	 -1.6623 	 
14.33	3172.3415	-206.2604	97.5221	0.5665 	 0.5609 	 0.4770 	 -0.3700 	-1.8475 	 0.1257 	 -1.6559 	 
14.34	3173.0815	-206.4164	97.1585	0.5678 	 0.5586 	 0.4763 	 -0.3724 	-1.8452 	 0.1252 	 -1.6493 	 
14.35	3173.7402	-206.6411	96.6425	0.5693 	 0.5560 	 0.4751 	 -0.3756 	-1.8426 	 0.1236 	 -1.6412 	 
14.36	3174.2408	-206.8804	96.1288	0.5701 	 0.5531 	 0.4749 	 -0.3789 	-1.8378 	 0.1227 	 -1.6341 	 
14.37	3174.9797	-207.1324	95.7594	0.5708 	 0.5501 	 0.4744 	 -0.3828 	-1.8326 	 0.1207 	 -1.6266 	 
14.38	3175.0468	-207.3259	95.3691	0.5711 	 0.5486 	 0.4749 	 -0.3839 	-1.8297 	 0.1216 	 -1.6242 	 
14.39	3175.3363	-207.4594	95.1099	0.5714 	 0.5469 	 0.4751 	 -0.3856 	-1.8267 	 0.1215 	 -1.6207 	 
14.4	3175.6086	-207.6264	94.8875	0.5719 	 0.5454 	 0.4749 	 -0.3872 	-1.8243 	 0.1212 	 -1.6171 	 
14.41	3175.9649	-207.8729	94.813	0.5727 	 0.5446 	 0.4742 	 -0.3880 	-1.8245 	 0.1210 	 -1.6140 	 
14.42	3176.2711	-207.9899	94.6221	0.5736 	 0.5433 	 0.4738 	 -0.3889 	-1.8238 	 0.1213 	 -1.6105 	 
14.43	3176.5732	-208.0868	94.4295	0.5739 	 0.5417 	 0.4742 	 -0.3903 	-1.8208 	 0.1217 	 -1.6077 	 
14.44	3176.9389	-208.2559	94.2414	0.5743 	 0.5406 	 0.4737 	 -0.3917 	-1.8195 	 0.1209 	 -1.6044 	 
14.45	3177.2468	-208.402	94.0167	0.5745 	 0.5392 	 0.4739 	 -0.3932 	-1.8166 	 0.1208 	 -1.6018 	 
14.46	3177.7493	-208.6038	93.8132	0.5745 	 0.5377 	 0.4741 	 -0.3951 	-1.8132 	 0.1200 	 -1.5988 	 
14.47	3178.3764	-208.9091	93.5819	0.5730 	 0.5372 	 0.4744 	 -0.3974 	-1.8086 	 0.1169 	 -1.5984 	 
14.48	3177.9058	-208.7725	93.4602	0.5746 	 0.5405 	 0.4735 	 -0.3919 	-1.8196 	 0.1207 	 -1.6037 	 
14.49	3177.4733	-208.8415	92.7109	0.5735 	 0.5433 	 0.4737 	 -0.3892 	-1.8235 	 0.1207 	 -1.6102 	 
14.5	3176.7288	-208.4171	92.991	0.5775 	 0.5405 	 0.4730 	 -0.3882 	-1.8269 	 0.1270 	 -1.6027 	 
14.51	3176.9918	-208.2929	93.3916	0.5779 	 0.5338 	 0.4749 	 -0.3944 	-1.8129 	 0.1283 	 -1.5919 	 
14.52	3177.4571	-208.468	93.3724	0.5777 	 0.5357 	 0.4736 	 -0.3937 	-1.8166 	 0.1257 	 -1.5935 	 
14.53	3177.4774	-208.533	93.296	0.5778 	 0.5354 	 0.4738 	 -0.3939 	-1.8160 	 0.1261 	 -1.5931 	 
14.54	3177.5824	-208.6218	93.214	0.5780 	 0.5352 	 0.4731 	 -0.3945 	-1.8162 	 0.1250 	 -1.5915 	 
14.55	3178.5659	-209.1616	92.9795	0.5777 	 0.5290 	 0.4759 	 -0.3998 	-1.8019 	 0.1272 	 -1.5837 	 
14.56	3177.2189	-208.4988	92.9099	0.5791 	 0.5372 	 0.4724 	 -0.3909 	-1.8234 	 0.1275 	 -1.5946 	 
14.57	3177.2727	-208.6068	92.7073	0.5795 	 0.5326 	 0.4723 	 -0.3968 	-1.8141 	 0.1251 	 -1.5844 	 
14.58	3177.5771	-208.6811	92.993	0.5784 	 0.5350 	 0.4726 	 -0.3948 	-1.8168 	 0.1245 	 -1.5901 	 
14.59	3177.657	-208.6787	92.9823	0.5778 	 0.5344 	 0.4730 	 -0.3960 	-1.8140 	 0.1237 	 -1.5896 	 
14.6	3177.6717	-208.6428	92.9061	0.5785 	 0.5345 	 0.4728 	 -0.3950 	-1.8160 	 0.1250 	 -1.5894 	 
14.61	3177.7162	-208.6541	92.858	0.5790 	 0.5353 	 0.4716 	 -0.3948 	-1.8187 	 0.1237 	 -1.5888 	 
14.62	3177.7527	-208.8136	92.9676	0.5772 	 0.5340 	 0.4723 	 -0.3982 	-1.8115 	 0.1202 	 -1.5873 	 
14.63	3177.7982	-208.6388	92.8157	0.5792 	 0.5349 	 0.4713 	 -0.3954 	-1.8182 	 0.1232 	 -1.5874 	 
